ERR1913060.381__1.381	820__A7V092__hldE
ERR1913060.1016504__1.1016504	823__A6LBY1__ERS852380_00510
ERR1913060.1016706__1.1016706	853__A0A173T6P2__DWZ46_14595
ERR1913060.1016719__1.1016719	821__A0A3E4HP25__SAMN04487923_102450
ERR1913060.1016828__1.1016828	165179__A0A3E5ED28__PREVCOP_06655
ERR1913060.1016845__1.1016845	821__E5UMZ6__BVU_1450
ERR1913060.1017020__1.1017020	46503__R6X6Y1__DCY29_15600
ERR1913060.1017077__1.1017077	1150298__A0A174L2G3__ERS852498_01371
ERR1913060.1017038__1.1017038	39491__A0A174K9A3__DXB69_07785
ERR1913060.1017050__1.1017050	1262930__R6A8N0__BN693_02179
ERR1913060.1017152__1.1017152	1262930__R6A1N0__BN693_00917
ERR1913060.1017357__1.1017357	1262924__R7HQ03__BN585_01295
ERR1913060.1017313__1.1017313	818__A0A396E9L6__C799_02774
ERR1913060.1017576__1.1017576	156456__G9YIG0__HMPREF0080_01452
ERR1913060.1017850__1.1017850	39496__A5Z8A3__EUBVEN_01944
ERR1913060.1017929__1.1017929	371601__F7LA63__HMPREF1074_04288
ERR1913060.1017987__1.1017987	357276__B6VXX7__HMPREF1063_02683
ERR1913060.1018003__1.1018003	165179__R6B8D8__DXC61_09245
ERR1913060.1018155__1.1018155	823__A0A395YRW4__DD466_15895
ERR1913060.1018587__1.1018587	360807__A0A173YJ94__ERS852444_03492
ERR1913060.1018591__1.1018591	2293125__A0A374BSW4__DW917_13420
ERR1913060.1018615__1.1018615	28116__A0A1Y4PWN5__M088_3731
ERR1913060.1018707__1.1018707	1262992__R5DDR5__BN795_00121
ERR1913060.1018725__1.1018725	1262930__R6A0L1__BN693_02245
ERR1913060.1018882__1.1018882	165179__A0A229I2W6__PREVCOP_04332
ERR1913060.1018842__1.1018842	410072__A0A174IQI6__ERS852574_01030
ERR1913060.1018851__1.1018851	357276__A0A076ISJ4__B5F95_19420
ERR1913060.1019190__1.1019190	410072__A0A174JCL9__tee6
ERR1913060.1019219__1.1019219	2293125__A0A374BSW4__DW917_13420
ERR1913060.1019343__1.1019343	39488__A0A173URJ8__misCB
ERR1913060.1019271__1.1019271	1262930__R6AAD1__BN693_01367
ERR1913060.1019313__1.1019313	166486__A0A1Q6S8P7__ROSINTL182_06253
ERR1913060.1019416__1.1019416	165179__D1PHD6__DXC61_03380
ERR1913060.1019589__1.1019589	46503__R6X6Y7__ERS852463_01453
ERR1913060.1019756__1.1019756	33025__A0A395JEP7__C8D73_10844
ERR1913060.1019867__1.1019867	818__Q8A3I3__HMPREF2534_00068
ERR1913060.1019869__1.1019869	310298__B3JMG0__BACCOP_03099
ERR1913060.1019924__1.1019924	1262924__R7HTA4__BN585_00391
ERR1913060.1020062__1.1020062	218538__C9LQ92__GCWU000321_01724
ERR1913060.1020103__1.1020103	487174__R5F5Z4__DIT83_00635
ERR1913060.1020167__1.1020167	853__A0A2J4JL53__CRH10_10795
ERR1913060.1020191__1.1020191	410072__A0A173U3R3__COPCOM_01404
ERR1913060.1020289__1.1020289	853__A0A2A7A628__CGS57_13755
ERR1913060.1020314__1.1020314	310298__B3JED9__BACCOP_00230
ERR1913060.1020432__1.1020432	562__P77789__fimF_3
ERR1913060.1020942__1.1020942	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.1021111__1.1021111	823__A0A355XPA0__DXB14_05710
ERR1913060.1021224__1.1021224	2293125__A0A374BV30__DW917_13395
ERR1913060.1021402__1.1021402	166486__D4KRN9__ERS852572_01822
ERR1913060.1021571__1.1021571	410072__A0A173WD04__penA_2
ERR1913060.1021644__1.1021644	357276__I9R994__BACDOR_04044
ERR1913060.1021705__1.1021705	166486__R6AZI2__ydaF
ERR1913060.1021753__1.1021753	39491__A0A395ZG74__licR
ERR1913060.1021755__1.1021755	2293125__A0A374C9I8__DW917_06795
ERR1913060.1021842__1.1021842	357276__I9F327__DXD47_22495
ERR1913060.1022076__1.1022076	357276__A0A0M1VYB8__HMPREF1063_02104
ERR1913060.1022327__1.1022327	1308__A0A1J0HRX1__DID82_04505
ERR1913060.1022344__1.1022344	418240__A0A174R660__rluD_1
ERR1913060.1022384__1.1022384	1262924__R7HMB7__BN585_01717
ERR1913060.1022392__1.1022392	39496__A5Z807__EUBVEN_01847
ERR1913060.1022418__1.1022418	310298__B3JQJ5__BACCOP_04231
ERR1913060.1022442__1.1022442	166486__D4KZ04__ERS852572_01569
ERR1913060.1022444__1.1022444	818__A0A139KMR0__Btheta7330_03958
ERR1913060.1022792__1.1022792	357276__A0A076IYG1__B5F95_22465
ERR1913060.1023090__1.1023090	2293125__A0A374BUM7__DW917_12980
ERR1913060.1023096__1.1023096	1262739__R6M9P7__BN659_01903
ERR1913060.1023160__1.1023160	820__A0A3E4WCC2__lptB_1
ERR1913060.1023246__1.1023246	166486__D4KX18__ROSINTL182_07596
ERR1913060.1023386__1.1023386	1262992__R5DEQ5__BN795_00722
ERR1913060.1023536__1.1023536	165179__A0A3E5AAM8__DXB80_10240
ERR1913060.1023569__1.1023569	2293125__A0A374BLR6__DW917_15555
ERR1913060.1023858__1.1023858	360807__A0A1Q6T4B4__ROSEINA2194_04053
ERR1913060.1023843__1.1023843	165179__R6B8D8__DXC61_09245
ERR1913060.1023910__1.1023910	357276__A0A0M1W4C0__DXD47_07095
ERR1913060.1023925__1.1023925	1262930__R5ZRJ3__BN693_00633
ERR1913060.1023930__1.1023930	823__A0A078SYK6__DXB14_02485
ERR1913060.1023987__1.1023987	1262992__R5CXM8__BN795_01024
ERR1913060.1024094__1.1024094	487174__K0X3A6__HMPREF9448_02725
ERR1913060.1024049__1.1024049	204516__U6R7Y8__HMPREF1534_03942
ERR1913060.1024146__1.1024146	2293125__A0A374BSW4__DW917_13420
ERR1913060.1024184__1.1024184	821__A6L0C7__ERS852556_03520
ERR1913060.1024191__1.1024191	818__A0A0N7IB02__BT_3500
ERR1913060.1024216__1.1024216	853__A0A173XRA8__CGS56_09290
ERR1913060.1024301__1.1024301	2293125__A0A374BUM7__DW917_12980
ERR1913060.1024378__1.1024378	2293125__A0A374BY09__DW917_11855
ERR1913060.1024357__1.1024357	1262930__R6A2Q0__BN693_00487
ERR1913060.1024360__1.1024360	39488__A0A285PMW6__ERS852450_00808
ERR1913060.1024473__1.1024473	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.1024530__1.1024530	39486__R6SE83__DXD82_03080
ERR1913060.1024785__1.1024785	39488__A0A174DBY3__DXD91_08835
ERR1913060.1024832__1.1024832	310298__B3JQJ5__BACCOP_04231
ERR1913060.1024870__1.1024870	165179__A0A3E5A5E5__DXC61_13965
ERR1913060.1025001__1.1025001	1263109__GCA_000438135.1_00973
ERR1913060.1025021__1.1025021	820__A0A3E4G8F8__ERS852421_01645
ERR1913060.1025097__1.1025097	820__A0A174DZ97__SAMN05444418_101240
ERR1913060.1025404__1.1025404	310298__B3JQJ5__BACCOP_04231
ERR1913060.1025417__1.1025417	310298__B3JED9__BACCOP_00230
ERR1913060.1025427__1.1025427	1262948__R7E9X4__BN671_02033
ERR1913060.1025440__1.1025440	166486__D4KUL4__pemA
ERR1913060.1025455__1.1025455	821__A0A396F9T7__M097_3427
ERR1913060.1025457__1.1025457	28118__R6F2P9__B5F99_13925
ERR1913060.1025708__1.1025708	1099853__G9S0P5__NSB1T_11890
ERR1913060.1025736__1.1025736	28117__B0MSQ3__ALIPUT_00347
ERR1913060.1026072__1.1026072	166486__D4L3B1__ERS852572_03645
ERR1913060.1026093__1.1026093	357276__I9FRW5__B5F95_21685
ERR1913060.1026210__1.1026210	2293125__A0A374BUM7__DW917_12980
ERR1913060.1026716__1.1026716	821__A0A0P0M2J4__DXD46_10295
ERR1913060.1026911__1.1026911	39488__C0EXY6__ltaS1_2
ERR1913060.1026972__1.1026972	1262992__R5DCG2__BN795_00315
ERR1913060.1027311__1.1027311	410072__A0A173WZ94__DXD67_05780
ERR1913060.1027439__1.1027439	301301__A0A395VG51__RHOM_05870
ERR1913060.1027516__1.1027516	1262924__R7HUJ5__BN585_00830
ERR1913060.1027651__1.1027651	823__A0A395YRX4__ERS852513_03444
ERR1913060.1027625__1.1027625	410072__A0A173WD04__penA_2
ERR1913060.1027726__1.1027726	2293125__A0A374CBD1__DW917_06995
ERR1913060.1027716__1.1027716	28118__R6FJE6__NCTC10826_00111
ERR1913060.1027831__1.1027831	1263044__GCA_000433375.1_00023
ERR1913060.1027916__1.1027916	853__A0A174BA00__DW905_01145
ERR1913060.1028205__1.1028205	301301__A0A395VBD1__bcrC_1
ERR1913060.1028245__1.1028245	357276__I9QWN0__ABI39_00335
ERR1913060.1028304__1.1028304	357276__I9FTR0__HMPREF1065_02861
ERR1913060.1028548__1.1028548	1262924__R7HRE7__BN585_00055
ERR1913060.1028608__1.1028608	2293125__A0A374BMK9__DW917_16190
ERR1913060.1028612__1.1028612	1262930__R5ZWP2__BN693_01542
ERR1913060.1028878__1.1028878	2293125__A0A374BSW4__DW917_13420
ERR1913060.1028940__1.1028940	165179__D1PHD6__DXC61_03380
ERR1913060.1029084__1.1029084	1262924__R7HQV3__BN585_00017
ERR1913060.1029258__1.1029258	1262930__R6A6B2__BN693_00668
ERR1913060.1029286__1.1029286	1262700__R5XBD0__BN695_00459
ERR1913060.1029395__1.1029395	2293125__A0A374BSW4__DW917_13420
ERR1913060.1029415__1.1029415	820__A0A3E4W4W5__ERS852554_02179
ERR1913060.1029679__1.1029679	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.1029688__1.1029688	821__A0A395UNT8__DXD64_15275
ERR1913060.1029727__1.1029727	357276__A0A0P0M2G3__BACDOR_03913
ERR1913060.1029969__1.1029969	1262930__R5ZXS7__BN693_01739
ERR1913060.1030034__1.1030034	487174__K0X079__DIT83_00640
ERR1913060.1030131__1.1030131	1262930__R6A1N0__BN693_00917
ERR1913060.1030211__1.1030211	1262911__R6H092__BN557_00938
ERR1913060.1030214__1.1030214	28118__R6F891__NCTC10826_02656
ERR1913060.1030285__1.1030285	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.1030383__1.1030383	310298__B3JK49__BACCOP_02273
ERR1913060.1030385__1.1030385	357276__A0A0K2HG61__BACDOR_02028
ERR1913060.1030625__1.1030625	39491__A0A395UZZ5__htpG_1
ERR1913060.1030609__1.1030609	357276__C3REQ8__GV66_09740
ERR1913060.1030716__1.1030716	1262930__R6AUX8__BN693_00160
ERR1913060.1030736__1.1030736	165179__A0A229I7F5__DXB80_02650
ERR1913060.1031115__1.1031115	165179__D1PHC0__PREVCOP_06640
ERR1913060.1031166__1.1031166	1796613__A0A1C7GYE7__ADH74_04570
ERR1913060.1031319__1.1031319	1304__T0T9N5__CQA85_09935
ERR1913060.1031463__1.1031463	166486__A0A1Q6SCR5__ROSINTL182_05686
ERR1913060.1031607__1.1031607	165179__A0A3E5DY64__CFT61_10025
ERR1913060.1031754__1.1031754	1262924__R7HQ03__BN585_01295
ERR1913060.1031783__1.1031783	33039__R6PZ42__mprA_2
ERR1913060.1032105__1.1032105	487174__K0WYG8__HMPREF9448_01522
ERR1913060.1032170__1.1032170	2293125__A0A374BUM7__DW917_12980
ERR1913060.1032319__1.1032319	166486__D4KUE4__ROSINTL182_08606
ERR1913060.1032358__1.1032358	29361__B6FRT6__CLONEX_02860
ERR1913060.1032582__1.1032582	821__A0A174V2F3__NCTC10583_01474
ERR1913060.1032522__1.1032522	821__A0A174V2F3__NCTC10583_01474
ERR1913060.1032819__1.1032819	33039__D4M6I1__nadB_2
ERR1913060.1033198__1.1033198	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.1033201__1.1033201	310298__B3JQL6__BACCOP_04252
ERR1913060.1033421__1.1033421	357276__I9QBT4__GV66_09000
ERR1913060.1033521__1.1033521	28116__I9JM49__NCTC11153_01044
ERR1913060.1033626__1.1033626	853__A0A2J4JL53__CRH10_10795
ERR1913060.1033736__1.1033736	821__U6RDC2__DXD46_15675
ERR1913060.1033819__1.1033819	310298__B3JEE8__BACCOP_00239
ERR1913060.1033834__1.1033834	820__A0A3E4G493__ERS417307_00253
ERR1913060.1033837__1.1033837	1535__A7VQH6__CH238_12270
ERR1913060.1033839__1.1033839	1262948__R7ED42__BN671_00464
ERR1913060.1033862__1.1033862	310298__B3JQJ5__BACCOP_04231
ERR1913060.1034215__1.1034215	544644__GCA_001915615.1_01895
ERR1913060.1034246__1.1034246	1150298__R7JUX4__ERS852535_02669
ERR1913060.1034457__1.1034457	823__A0A355XPA0__DXB14_05710
ERR1913060.1034635__1.1034635	853__A0A173TAZ8__DWZ46_14590
ERR1913060.1034812__1.1034812	820__A0A3E4W4Y7__B5G17_02055
ERR1913060.1034817__1.1034817	821__A0A173WG51__BVU_2549
ERR1913060.1034947__1.1034947	853__A0A173T0Y8__CGS54_07215
ERR1913060.1034932__1.1034932	2293125__A0A374BUM7__DW917_12980
ERR1913060.1035189__1.1035189	310298__B3JQJ5__BACCOP_04231
ERR1913060.1035221__1.1035221	2293125__A0A374C9I8__DW917_06795
ERR1913060.1035287__1.1035287	818__A0A174SMH7__C799_03313
ERR1913060.1035405__1.1035405	166486__D4KVA1__ROSINTL182_06909
ERR1913060.1035636__1.1035636	1262930__R6A2Q0__BN693_00487
ERR1913060.1035653__1.1035653	1262930__R5ZVH8__BN693_01324
ERR1913060.1035658__1.1035658	28116__A0A078QF71__HMPREF1070_01231
ERR1913060.1035612__1.1035612	371601__C3QXN6__ERS852396_01055
ERR1913060.1035706__1.1035706	1262930__R6A2Q0__BN693_00487
ERR1913060.1035733__1.1035733	487174__K0WTV8__DIT83_04385
ERR1913060.1036119__1.1036119	1262930__R5ZZ59__BN693_01578
ERR1913060.1036376__1.1036376	2293125__A0A374BSW4__DW917_13420
ERR1913060.1036346__1.1036346	166486__D4KW03__ERS852572_03114
ERR1913060.1036391__1.1036391	28118__R6FBE6__DHW44_11635
ERR1913060.1036438__1.1036438	165179__A0A229I3Z6__PREVCOP_03666
ERR1913060.1036638__1.1036638	1735__B7CDA5__EUBIFOR_02186
ERR1913060.1036788__1.1036788	165179__A0A3E5AHY4__CFT61_07675
ERR1913060.1036817__1.1036817	166486__D4KWN4__ERS852572_01865
ERR1913060.1036898__1.1036898	310298__B3JQD7__BACCOP_04095
ERR1913060.1036942__1.1036942	357276__A0A0M1W657__HMPREF1064_04629
ERR1913060.1036966__1.1036966	2293125__A0A374BLR6__DW917_15555
ERR1913060.1037079__1.1037079	823__A0A174VBJ5__M091_5021
ERR1913060.1037136__1.1037136	165179__A0A3E5AHY4__CFT61_07675
ERR1913060.1037231__1.1037231	823__A0A173W1W2__M095_4076
ERR1913060.1037370__1.1037370	165179__D1PHC0__PREVCOP_06640
ERR1913060.1037594__1.1037594	2293125__A0A374CMK5__DW917_00330
ERR1913060.1037657__1.1037657	418240__A0A174EFK2__ERS852478_02213
ERR1913060.1037733__1.1037733	357276__A0A0M1W657__HMPREF1064_04629
ERR1913060.1037899__1.1037899	1262924__R7HPG6__BN585_00099
ERR1913060.1038078__1.1038078	2293125__A0A374BUM7__DW917_12980
ERR1913060.1038046__1.1038046	310298__B3JI31__BACCOP_01543
ERR1913060.1038143__1.1038143	818__A0A3E5HDS4__BJP75_002620
ERR1913060.1038130__1.1038130	28118__R6F512__B5F99_07700
ERR1913060.1038194__1.1038194	165179__D1PCL6__DXB80_13435
ERR1913060.1038292__1.1038292	487174__K0XL60__DDY40_11760
ERR1913060.1038348__1.1038348	165179__A0A174SA26__PREVCOP_05758
ERR1913060.1038396__1.1038396	544644__GCA_001915615.1_02344
ERR1913060.1038485__1.1038485	1262930__R6AC77__BN693_01683
ERR1913060.1038906__1.1038906	818__A0A0P0EV21__NCTC13706_01181
ERR1913060.1038962__1.1038962	745368__A0A1T4Y6M3__SAMN02745178_02754
ERR1913060.1038993__1.1038993	487174__K0XL35__DDY40_11955
ERR1913060.1039014__1.1039014	821__R7P1Q7__M099_2990
ERR1913060.1039187__1.1039187	823__A0A073I748__M096_3057
ERR1913060.1039451__1.1039451	165179__A0A3E5AER8__DXB80_07075
ERR1913060.1039469__1.1039469	39488__A0A374NX32__DXD91_00470
ERR1913060.1039670__1.1039670	46503__R6WWH2__DXB85_00365
ERR1913060.1039660__1.1039660	166486__D4KPQ7__ROSINTL182_09065
ERR1913060.1039710__1.1039710	39488__A0A374NX32__DXD91_00470
ERR1913060.1040083__1.1040083	2293125__A0A374BSW4__DW917_13420
ERR1913060.1040112__1.1040112	357276__B6W5Q7__DXD47_13945
ERR1913060.1040130__1.1040130	39488__A0A173SXL5__DXD91_06505
ERR1913060.1040174__1.1040174	78257__A0A087CUE0__BSAE_1156
ERR1913060.1040405__1.1040405	1262924__R7HLJ5__BN585_01491
ERR1913060.1040525__1.1040525	357276__I9F327__DXD47_22495
ERR1913060.1040558__1.1040558	1099853__R7DHR0__NSB1T_08950
ERR1913060.1040778__1.1040778	84112__F0HMY0__Elen_2940
ERR1913060.1040893__1.1040893	384638__B7APR1__BACPEC_00667
ERR1913060.1040936__1.1040936	165179__A0A174SA26__PREVCOP_05758
ERR1913060.1040956__1.1040956	2293125__A0A374C8A8__DW917_07550
ERR1913060.1041367__1.1041367	1628085__A0A1C5ZZM0__C7386_1133
ERR1913060.1041378__1.1041378	1735__B7CE32__EUBIFOR_02474
ERR1913060.1041405__1.1041405	1150298__R7JU97__ERS852498_02579
ERR1913060.1041517__1.1041517	820__R7E9Z4__DXC68_06065
ERR1913060.1041546__1.1041546	820__A7V049__DXB48_04755
ERR1913060.1041567__1.1041567	820__A0A139K024__B5G17_02060
ERR1913060.1041581__1.1041581	46503__R6Y9P8__evgS_3
ERR1913060.1041842__1.1041842	853__D4K7X0__DW905_09540
ERR1913060.1041998__1.1041998	820__R9I3Q7__HMPREF1072_01668
ERR1913060.1042007__1.1042007	853__A0A174AML0__FPR_08640
ERR1913060.1042103__1.1042103	1735__B7CAJ7__EUBIFOR_01218
ERR1913060.1042195__1.1042195	74426__group_4823
ERR1913060.1042314__1.1042314	310298__B3JQJ5__BACCOP_04231
ERR1913060.1042615__1.1042615	1262930__R6AYA7__BN693_00428
ERR1913060.1042681__1.1042681	1735__B7CCQ2__EUBIFOR_01980
ERR1913060.1042733__1.1042733	821__A0A0P0M405__DXC02_15075
ERR1913060.1043092__1.1043092	371601__D6D5Q9__BN890_35020
ERR1913060.1043102__1.1043102	165179__A0A3E5DY64__CFT61_10025
ERR1913060.1043255__1.1043255	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.1043397__1.1043397	28116__A0A078Q626__HMPREF1070_02735
ERR1913060.1043695__1.1043695	338188__A0A174ETX3__ERS852397_01955
ERR1913060.1043904__1.1043904	204516__U6REI9__HMPREF1534_02357
ERR1913060.1043964__1.1043964	544644__GCA_001915615.1_02043
ERR1913060.1044195__1.1044195	40520__A0A174JSI5__ERS852394_00345
ERR1913060.1044573__1.1044573	33025__A0A395JDV3__C8D73_101685
ERR1913060.1044614__1.1044614	45851__D4S2F3__BUTYVIB_02275
ERR1913060.1044714__1.1044714	1262743__R5C054__BN727_01980
ERR1913060.1044764__1.1044764	823__A0A395YRW4__DD466_15895
ERR1913060.1044864__1.1044864	820__A0A139KEW8__DXB64_06405
ERR1913060.1044949__1.1044949	165179__D1PHC0__PREVCOP_06640
ERR1913060.1044950__1.1044950	310298__B3JEE8__BACCOP_00239
ERR1913060.1044993__1.1044993	357276__A0A0M1W6X7__HMPREF1065_03898
ERR1913060.1045126__1.1045126	357276__A0A1Y3Z3W0__IY41_20500
ERR1913060.1045391__1.1045391	357276__B6W5Q9__HMPREF1063_03125
ERR1913060.1045711__1.1045711	166486__D4L255__mcp4_5
ERR1913060.1045987__1.1045987	823__A0A395YRE1__DXC05_20005
ERR1913060.1046226__1.1046226	572010__rpoB
ERR1913060.1046382__1.1046382	820__A7V470__HMPREF1072_02076
ERR1913060.1046773__1.1046773	28116__A0A1Y4PWE4__M089_4352
ERR1913060.1046843__1.1046843	823__A0A355XLS2__ERS852380_02644
ERR1913060.1046902__1.1046902	301301__A0A395V957__RHOM_14115
ERR1913060.1046941__1.1046941	46503__R6X0L4__DXB61_05325
ERR1913060.1047183__1.1047183	357276__I8VN30__HMPREF1065_03051
ERR1913060.1047391__1.1047391	165179__D1PGU8__PREVCOP_06463
ERR1913060.1047405__1.1047405	418240__A0A174EZS5__ERS852523_03370
ERR1913060.1047429__1.1047429	649756__D4MU34__DO83_08115
ERR1913060.1047671__1.1047671	46503__R6WYJ8__DXB85_13825
ERR1913060.1047716__1.1047716	626929__F3PIP0__B5F97_02200
ERR1913060.1047739__1.1047739	166486__D4KUC4__arcB_1
ERR1913060.1047756__1.1047756	310298__B3JQJ5__BACCOP_04231
ERR1913060.1048004__1.1048004	204516__U6RN30__HMPREF1534_00370
ERR1913060.1048010__1.1048010	1262948__R7E6T3__BN671_01592
ERR1913060.1048091__1.1048091	2293125__A0A374CMK5__DW917_00330
ERR1913060.1048108__1.1048108	166486__D4KZY5__ROSINTL182_07635
ERR1913060.1048137__1.1048137	360807__C0FN02__ERS852392_01841
ERR1913060.1048119__1.1048119	39491__A0A395ZHW3__ERS852417_01359
ERR1913060.1048427__1.1048427	853__D4JY61__C4N21_10560
ERR1913060.1048476__1.1048476	487174__K0X429__HMPREF9448_00932
ERR1913060.1048731__1.1048731	360807__A0A1Q6T9R3__ERS852392_02666
ERR1913060.1048830__1.1048830	410072__A0A173SJX0__ytpA
ERR1913060.1048844__1.1048844	165179__A0A3E5A5E5__DXC61_13965
ERR1913060.1049230__1.1049230	2293125__A0A374BSW4__DW917_13420
ERR1913060.1049598__1.1049598	33025__A0A395J973__C8D73_11010
ERR1913060.1049631__1.1049631	2293125__A0A374CJ42__DW917_03305
ERR1913060.1049756__1.1049756	28116__A0A1Y4PTX5__SAMN05192582_104017
ERR1913060.1049971__1.1049971	853__A0A2A7AXC8__C4N21_14120
ERR1913060.1050110__1.1050110	1262920__R5KD76__BN467_01465
ERR1913060.1050205__1.1050205	2293125__A0A374BUM7__DW917_12980
ERR1913060.1050226__1.1050226	310298__B3JK97__BACCOP_02326
ERR1913060.1050212__1.1050212	820__A0A3E4G8F8__ERS852421_01645
ERR1913060.1050410__1.1050410	166486__D4L1D8__ROSINTL182_06455
ERR1913060.1050481__1.1050481	165179__A0A3E5ED28__PREVCOP_06655
ERR1913060.1050531__1.1050531	357276__A0A076IYG1__B5F95_22465
ERR1913060.1050800__1.1050800	821__A0A3E4WAR6__DXD64_10735
ERR1913060.1051290__1.1051290	371601__A0A174AWE7__BXY_28850
ERR1913060.1051315__1.1051315	1262930__R5ZWP2__BN693_01542
ERR1913060.1051392__1.1051392	820__A7V9F9__B5G17_14640
ERR1913060.1051437__1.1051437	1099853__G9S8I7__NSB1T_12985
ERR1913060.1051560__1.1051560	78257__A0A087CUE0__BSAE_1156
ERR1913060.1051671__1.1051671	310298__B3JQJ5__BACCOP_04231
ERR1913060.1051733__1.1051733	410072__A0A3E4GT65__ERS852574_02325
ERR1913060.1051846__1.1051846	357276__A0A076IYG1__B5F95_22465
ERR1913060.1051935__1.1051935	410072__A0A173ZG02__ERS852574_01061
ERR1913060.1052104__1.1052104	310298__B3JMG0__BACCOP_03099
ERR1913060.1052149__1.1052149	1550024__G9RT56__TQ39_09200
ERR1913060.1052153__1.1052153	166486__D4L0J8__ROSINTL182_08089
ERR1913060.1052167__1.1052167	46503__R6WVI6__HMPREF1060_03610
ERR1913060.1052338__1.1052338	1150298__A0A174HXS4__ERS852498_00503
ERR1913060.1052442__1.1052442	165179__D1PGU8__PREVCOP_06463
ERR1913060.1052570__1.1052570	310298__B3JNH4__BACCOP_03487
ERR1913060.1052626__1.1052626	357276__A0A0P0M2G3__BACDOR_03913
ERR1913060.1052608__1.1052608	820__A7VAR9__ERS852421_00197
ERR1913060.1052610__1.1052610	39492__D4JWJ4__EUBSIR_01090
ERR1913060.1052734__1.1052734	165179__D1PHC0__PREVCOP_06640
ERR1913060.1052810__1.1052810	165179__A0A174UTZ7__DXC61_06705
ERR1913060.1052826__1.1052826	1262930__R5ZVH8__BN693_01324
ERR1913060.1053068__1.1053068	166486__D4KUM5__afr
ERR1913060.1053045__1.1053045	39486__B0G9K3__DXD18_11205
ERR1913060.1053167__1.1053167	310298__B3JQR0__BACCOP_04272
ERR1913060.1053190__1.1053190	166486__D4KZI1__ERS852572_00422
ERR1913060.1053293__1.1053293	165179__D1PHC0__PREVCOP_06640
ERR1913060.1053608__1.1053608	1735__B7CCS4__EUBIFOR_02002
ERR1913060.1053660__1.1053660	1150298__A0A174E950__ERS852498_02096
ERR1913060.1053699__1.1053699	28116__A0A078Q7C2__DHW41_14520
ERR1913060.1053726__1.1053726	853__A0A3E2U7E6__ERS852582_01640
ERR1913060.1053878__1.1053878	2293125__A0A374BSW4__DW917_13420
ERR1913060.1054001__1.1054001	165179__D1PHD6__DXC61_03380
ERR1913060.1054196__1.1054196	823__A0A355XLS2__ERS852380_02644
ERR1913060.1054239__1.1054239	165179__D1PHC0__PREVCOP_06640
ERR1913060.1054292__1.1054292	165179__A0A3E5AHY4__CFT61_07675
ERR1913060.1054518__1.1054518	820__A0A3E4GA19__SAMN05444418_10562
ERR1913060.1054831__1.1054831	487174__K0XA48__DDY40_03955
ERR1913060.1054836__1.1054836	165179__D1PHC0__PREVCOP_06640
ERR1913060.1054895__1.1054895	310298__B3JNR4__BACCOP_03579
ERR1913060.1054987__1.1054987	357276__I9QPN0__B5F95_09195
ERR1913060.1055006__1.1055006	357276__A0A076J726__IY41_15030
ERR1913060.1055168__1.1055168	357276__A0A0K2HDP3__IY41_00705
ERR1913060.1055186__1.1055186	357276__B6W5Q9__HMPREF1063_03125
ERR1913060.1055373__1.1055373	818__E5C5U7__SAMN05216253_101163
ERR1913060.1055506__1.1055506	39491__A0A395V0H3__ERS852417_01192
ERR1913060.1055522__1.1055522	166486__A0A1Q6SGI9__ERS852572_00327
