study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	base_count	fastq_ftp	submitted_ftp	sra_ftp
PRJEB17784	SAMEA103958114	ERX1973729	ERR1913152	408170	human gut metagenome	2125955	212779269	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913152/ERR1913152.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913152/PD-21-11-0-0_15s012403-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913152
PRJEB17784	SAMEA103958137	ERX1973730	ERR1913153	408170	human gut metagenome	2401059	225244550	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913153/ERR1913153.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913153/CO-03-11-0-0_15s012616-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913153
PRJEB17784	SAMEA103958137	ERX1973731	ERR1913154	408170	human gut metagenome	2244487	211848767	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913154/ERR1913154.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913154/CO-03-11-0-0_15s012616-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913154
PRJEB17784	SAMEA103958137	ERX1973732	ERR1913155	408170	human gut metagenome	2790796	283474855	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913155/ERR1913155.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913155/CO-03-11-0-0_15s012616-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913155
PRJEB17784	SAMEA103958130	ERX1973733	ERR1913156	408170	human gut metagenome	2154157	206559763	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913156/ERR1913156.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913156/PD-20-11-0-0_15s012404-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913156
PRJEB17784	SAMEA103958130	ERX1973734	ERR1913157	408170	human gut metagenome	2010598	194673337	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913157/ERR1913157.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913157/PD-20-11-0-0_15s012404-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913157
PRJEB17784	SAMEA103958130	ERX1973735	ERR1913158	408170	human gut metagenome	2514886	259827760	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913158/ERR1913158.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913158/PD-20-11-0-0_15s012404-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913158
PRJEB17784	SAMEA103958121	ERX1973736	ERR1913159	408170	human gut metagenome	1117419	86756189	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913159/ERR1913159.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913159/PD-01-11-0-0_14s005974-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913159
PRJEB17784	SAMEA103958121	ERX1973737	ERR1913160	408170	human gut metagenome	1089484	84573869	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913160/ERR1913160.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913160/PD-01-11-0-0_14s005974-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913160
PRJEB17784	SAMEA103958121	ERX1973738	ERR1913161	408170	human gut metagenome	987752	76765352	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913161/ERR1913161.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913161/PD-01-11-0-0_14s005974-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913161
PRJEB17784	SAMEA103958121	ERX1973739	ERR1913162	408170	human gut metagenome	1058865	82263341	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913162/ERR1913162.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913162/PD-01-11-0-0_14s005974-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913162
PRJEB17784	SAMEA103958161	ERX1973740	ERR1913163	408170	human gut metagenome	5963610	526609678	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913163/ERR1913163.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913163/DC-14-11-0-0_16s000085-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913163
PRJEB17784	SAMEA103958134	ERX1973741	ERR1913164	408170	human gut metagenome	962158	74195049	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913164/ERR1913164.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913164/PD-11-11-0-0_14s005973-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913164
PRJEB17784	SAMEA103958134	ERX1973742	ERR1913165	408170	human gut metagenome	941385	72578076	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913165/ERR1913165.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913165/PD-11-11-0-0_14s005973-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913165
PRJEB17784	SAMEA103958134	ERX1973743	ERR1913166	408170	human gut metagenome	933635	72227567	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913166/ERR1913166.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913166/PD-11-11-0-0_14s005973-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913166
PRJEB17784	SAMEA103958134	ERX1973744	ERR1913167	408170	human gut metagenome	919587	71111596	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913167/ERR1913167.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913167/PD-11-11-0-0_14s005973-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913167
PRJEB17784	SAMEA103958116	ERX1973745	ERR1913168	408170	human gut metagenome	1678084	149036860	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913168/ERR1913168.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913168/PD-36-11-0-0_15s012400-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913168
PRJEB17784	SAMEA103958116	ERX1973746	ERR1913169	408170	human gut metagenome	1549173	140405006	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913169/ERR1913169.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913169/PD-36-11-0-0_15s012400-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913169
PRJEB17784	SAMEA103958116	ERX1973747	ERR1913170	408170	human gut metagenome	2012411	198116221	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913170/ERR1913170.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913170/PD-36-11-0-0_15s012400-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913170
PRJEB17784	SAMEA103958150	ERX1973748	ERR1913171	408170	human gut metagenome	806172	59737557	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913171/ERR1913171.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913171/DC-06-11-0-0_15s013030-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913171
PRJEB17784	SAMEA103958150	ERX1973749	ERR1913172	408170	human gut metagenome	756644	56208804	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913172/ERR1913172.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913172/DC-06-11-0-0_15s013030-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913172
PRJEB17784	SAMEA103958150	ERX1973750	ERR1913173	408170	human gut metagenome	736676	54757178	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913173/ERR1913173.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913173/DC-06-11-0-0_15s013030-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913173
PRJEB17784	SAMEA103958150	ERX1973751	ERR1913174	408170	human gut metagenome	739472	54997191	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913174/ERR1913174.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913174/DC-06-11-0-0_15s013030-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913174
PRJEB17784	SAMEA103958131	ERX1973752	ERR1913175	408170	human gut metagenome	2374555	237781396	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913175/ERR1913175.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913175/PD-38-11-0-0_15s012617-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913175
PRJEB17784	SAMEA103958131	ERX1973753	ERR1913176	408170	human gut metagenome	2101120	210986101	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913176/ERR1913176.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913176/PD-38-11-0-0_15s012617-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913176
PRJEB17784	SAMEA103958131	ERX1973754	ERR1913177	408170	human gut metagenome	2625807	280502683	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913177/ERR1913177.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913177/PD-38-11-0-0_15s012617-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913177
PRJEB17784	SAMEA103958113	ERX1973755	ERR1913178	408170	human gut metagenome	2721075	257284813	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913178/ERR1913178.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913178/PD-28-11-0-0_15s012402-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913178
PRJEB17784	SAMEA103958113	ERX1973756	ERR1913179	408170	human gut metagenome	2481153	236628575	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913179/ERR1913179.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913179/PD-28-11-0-0_15s012402-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913179
PRJEB17784	SAMEA103958113	ERX1973757	ERR1913180	408170	human gut metagenome	3267844	335694565	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913180/ERR1913180.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913180/PD-28-11-0-0_15s012402-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913180
PRJEB17784	SAMEA103958162	ERX1973758	ERR1913181	408170	human gut metagenome	6137291	542512039	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913181/ERR1913181.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913181/DC-15-11-0-0_16s000086-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913181
PRJEB17784	SAMEA103958155	ERX1973759	ERR1913182	408170	human gut metagenome	8565399	815069564	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913182/ERR1913182.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913182/CO-11-11-0-0_16s000079-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913182
PRJEB17784	SAMEA103958136	ERX1973760	ERR1913183	408170	human gut metagenome	1774842	170013992	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913183/ERR1913183.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913183/CO-07-11-0-0_15s012612-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913183
PRJEB17784	SAMEA103958136	ERX1973761	ERR1913184	408170	human gut metagenome	1606330	154602023	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913184/ERR1913184.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913184/CO-07-11-0-0_15s012612-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913184
PRJEB17784	SAMEA103958136	ERX1973762	ERR1913185	408170	human gut metagenome	2007073	207641937	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913185/ERR1913185.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913185/CO-07-11-0-0_15s012612-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913185
PRJEB17784	SAMEA103958109	ERX1973763	ERR1913186	408170	human gut metagenome	2035091	185796843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913186/ERR1913186.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913186/PD-30-11-0-0_15s012405-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913186
PRJEB17784	SAMEA103958109	ERX1973764	ERR1913187	408170	human gut metagenome	2012739	185720318	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913187/ERR1913187.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913187/PD-30-11-0-0_15s012405-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913187
PRJEB17784	SAMEA103958109	ERX1973765	ERR1913188	408170	human gut metagenome	2510979	249469903	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913188/ERR1913188.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913188/PD-30-11-0-0_15s012405-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913188
PRJEB17784	SAMEA103958167	ERX1973766	ERR1913189	408170	human gut metagenome	5326065	496553968	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913189/ERR1913189.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913189/PD-42-11-0-0_16s000095-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913189
PRJEB17784	SAMEA103958110	ERX1973767	ERR1913190	408170	human gut metagenome	1056495	81110306	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913190/ERR1913190.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913190/PD-16-11-0-0_14s005972-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913190
PRJEB17784	SAMEA103958110	ERX1973768	ERR1913191	408170	human gut metagenome	1043726	80214681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913191/ERR1913191.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913191/PD-16-11-0-0_14s005972-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913191
PRJEB17784	SAMEA103958110	ERX1973769	ERR1913192	408170	human gut metagenome	1016151	78158773	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913192/ERR1913192.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913192/PD-16-11-0-0_14s005972-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913192
PRJEB17784	SAMEA103958110	ERX1973770	ERR1913193	408170	human gut metagenome	1034113	80106982	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913193/ERR1913193.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913193/PD-16-11-0-0_14s005972-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913193
PRJEB17784	SAMEA103958151	ERX1973771	ERR1913194	408170	human gut metagenome	958811	71472385	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913194/ERR1913194.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913194/DC-04-11-0-0_15s013033-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913194
PRJEB17784	SAMEA103958151	ERX1973772	ERR1913195	408170	human gut metagenome	905755	67858569	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913195/ERR1913195.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913195/DC-04-11-0-0_15s013033-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913195
PRJEB17784	SAMEA103958151	ERX1973773	ERR1913196	408170	human gut metagenome	891575	66750690	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913196/ERR1913196.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913196/DC-04-11-0-0_15s013033-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913196
PRJEB17784	SAMEA103958151	ERX1973774	ERR1913197	408170	human gut metagenome	900976	67497577	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913197/ERR1913197.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913197/DC-04-11-0-0_15s013033-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913197
PRJEB17784	SAMEA103958156	ERX1973775	ERR1913198	408170	human gut metagenome	8214790	729604031	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913198/ERR1913198.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913198/CO-12-11-0-0_16s000080-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913198
PRJEB17784	SAMEA103958149	ERX1973776	ERR1913199	408170	human gut metagenome	2122682	192613200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913199/ERR1913199.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913199/DC-01-11-0-0_15s012610-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913199
PRJEB17784	SAMEA103958149	ERX1973777	ERR1913200	408170	human gut metagenome	1923568	175395951	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913200/ERR1913200.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913200/DC-01-11-0-0_15s012610-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913200
PRJEB17784	SAMEA103958149	ERX1973778	ERR1913201	408170	human gut metagenome	2500478	247483493	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913201/ERR1913201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913201/DC-01-11-0-0_15s012610-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913201
PRJEB17784	SAMEA103958124	ERX1973779	ERR1913202	408170	human gut metagenome	1277903	97035174	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913202/ERR1913202.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913202/PD-03-11-0-0_14s005977-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913202
PRJEB17784	SAMEA103958124	ERX1973780	ERR1913203	408170	human gut metagenome	1254985	95221133	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913203/ERR1913203.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913203/PD-03-11-0-0_14s005977-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913203
PRJEB17784	SAMEA103958124	ERX1973781	ERR1913204	408170	human gut metagenome	1138438	86696638	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913204/ERR1913204.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913204/PD-03-11-0-0_14s005977-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913204
PRJEB17784	SAMEA103958124	ERX1973782	ERR1913205	408170	human gut metagenome	1225208	93074741	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913205/ERR1913205.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913205/PD-03-11-0-0_14s005977-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913205
PRJEB17784	SAMEA103958145	ERX1973783	ERR1913206	408170	human gut metagenome	1855178	160407624	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913206/ERR1913206.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913206/DC-10-11-0-0_15s012618-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913206
PRJEB17784	SAMEA103958145	ERX1973784	ERR1913207	408170	human gut metagenome	1828305	158782713	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913207/ERR1913207.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913207/DC-10-11-0-0_15s012618-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913207
PRJEB17784	SAMEA103958145	ERX1973785	ERR1913208	408170	human gut metagenome	2106429	195778212	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913208/ERR1913208.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913208/DC-10-11-0-0_15s012618-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913208
PRJEB17784	SAMEA103958117	ERX1973786	ERR1913209	408170	human gut metagenome	1048602	80966313	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913209/ERR1913209.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913209/PD-15-11-0-0_14s005981-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913209
PRJEB17784	SAMEA103958117	ERX1973787	ERR1913210	408170	human gut metagenome	1029335	79474460	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913210/ERR1913210.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913210/PD-15-11-0-0_14s005981-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913210
PRJEB17784	SAMEA103958117	ERX1973788	ERR1913211	408170	human gut metagenome	1003383	77626911	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913211/ERR1913211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913211/PD-15-11-0-0_14s005981-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913211
PRJEB17784	SAMEA103958117	ERX1973789	ERR1913212	408170	human gut metagenome	1010743	78208737	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913212/ERR1913212.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913212/PD-15-11-0-0_14s005981-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913212
PRJEB17784	SAMEA103958128	ERX1973790	ERR1913213	408170	human gut metagenome	907288	68490171	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913213/ERR1913213.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913213/PD-07-11-0-0_14s005968-1-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913213
PRJEB17784	SAMEA103958128	ERX1973791	ERR1913214	408170	human gut metagenome	993861	74643975	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913214/ERR1913214.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913214/PD-07-11-0-0_14s005968-2-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913214
