ERR1912985.39__1.39	820__A7V092__hldE
ERR1912985.1757125__1.1757125	310297__B5CV72__BACPLE_00601
ERR1912985.1757223__1.1757223	28117__B0MUX4__ALIPUT_00911
ERR1912985.1757353__1.1757353	246787__A0A3D6AWJ7__AA416_00506
ERR1912985.1757580__1.1757580	818__A0A139JW76__BJP75_002555
ERR1912985.1757582__1.1757582	1150298__A0A174BC67__ERS852498_00837
ERR1912985.1757585__1.1757585	246787__A0A0P0GM08__BcellWH2_01845
ERR1912985.1757591__1.1757591	28117__R7JIJ8__BHV66_01635
ERR1912985.1757787__1.1757787	246787__I8V2S2__BACCELL_02524
ERR1912985.1757880__1.1757880	310297__R5W5U2__DXC17_08125
ERR1912985.1757897__1.1757897	28118__R6FC74__DHW44_13330
ERR1912985.1757929__1.1757929	1263000__R5EMZ8__BN466_00707
ERR1912985.1757962__1.1757962	246787__I8V2S2__BACCELL_02524
ERR1912985.1758076__1.1758076	246787__I8V2S2__BACCELL_02524
ERR1912985.1758162__1.1758162	1981510__A0A2K9P1W0__B9O19_01086
ERR1912985.1758191__1.1758191	46506__A0A108TCU0__etk
ERR1912985.1758200__1.1758200	239935__A0A2N8HTZ8__CXU09_01270
ERR1912985.1758240__1.1758240	46506__B0NUC3__SAMN05444283_1019
ERR1912985.1758376__1.1758376	28116__A0A1G6G5G9__SAMN05192581_101892
ERR1912985.1758497__1.1758497	28116__A0A1G6G5G9__SAMN05192581_101892
ERR1912985.1758546__1.1758546	310297__B5D433__DXC17_02005
ERR1912985.1758629__1.1758629	246787__A0A0P0GM17__BACCELL_03224
ERR1912985.1758736__1.1758736	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1912985.1758719__1.1758719	853__A0A173XRA8__CGS56_09290
ERR1912985.1758724__1.1758724	246787__A0A0P0G684__cirA_10
ERR1912985.1758798__1.1758798	820__R9I3Q7__HMPREF1072_01668
ERR1912985.1758880__1.1758880	1263006__R6LZ65__BN515_01602
ERR1912985.1758920__1.1758920	1099853__G9S127__NSB1T_01845
ERR1912985.1758945__1.1758945	246787__A0A0P0G684__cirA_10
ERR1912985.1759024__1.1759024	820__A0A173YYG4__evgS_3
ERR1912985.1759081__1.1759081	39491__C4ZCH3__EUR_17560
ERR1912985.1759113__1.1759113	310297__B5CTT3__DXC17_00385
ERR1912985.1759164__1.1759164	246787__R6LGB3__BcellWH2_02361
ERR1912985.1759231__1.1759231	1628085__A0A396QDP9__C7386_103201
ERR1912985.1759346__1.1759346	301301__G2T5V7__RHOM_15795
ERR1912985.1759402__1.1759402	301301__A0A395V8W4__RHOM_04130
ERR1912985.1759448__1.1759448	820__A0A374QGD2__ERS852421_02382
ERR1912985.1759482__1.1759482	301301__A0A173ZW33__RHOM_02600
ERR1912985.1759599__1.1759599	218538__C9LQG6__GCWU000321_01798
ERR1912985.1759746__1.1759746	544645__A0A1U7L9U7__ispD
ERR1912985.1759784__1.1759784	46506__A0A108T991__AA415_01433
ERR1912985.1759867__1.1759867	246787__R6K7I2__BcellWH2_03256
ERR1912985.1759998__1.1759998	818__A0A3E5HGB5__ERS852511_02145
ERR1912985.1760001__1.1760001	1262783__R6CQA9__BN558_02313
ERR1912985.1760060__1.1760060	246787__A0A0P0GNB7__xyl4
ERR1912985.1760147__1.1760147	28117__B0MWP2__ALIPUT_01468
ERR1912985.1760166__1.1760166	246787__R6KIG0__BcellWH2_02358
ERR1912985.1760227__1.1760227	39496__A5Z5I2__EUBVEN_00963
ERR1912985.1760245__1.1760245	820__A7UYX8__DXD40_11635
ERR1912985.1760266__1.1760266	357276__A0A0M1W657__HMPREF1064_04629
ERR1912985.1760321__1.1760321	33025__A0A395JBB5__C8D73_107104
ERR1912985.1760516__1.1760516	1304__J7SIV6__pspA_3
ERR1912985.1760616__1.1760616	823__A0A355XGQ3__prmC
ERR1912985.1760624__1.1760624	1262761__R6QHJ4__BN606_00427
ERR1912985.1760672__1.1760672	301302__A0A173UPG6__ERS852420_03127
ERR1912985.1760704__1.1760704	239935__A0A2N8ILG3__CXT93_10135
ERR1912985.1760727__1.1760727	328814__GCA_004558275.1_00987
ERR1912985.1760966__1.1760966	216816__C2GW26__chb
ERR1912985.1761103__1.1761103	28117__B0MUX4__ALIPUT_00911
ERR1912985.1761186__1.1761186	820__A0A139K0J1__HMPREF2141_03205
ERR1912985.1761187__1.1761187	246787__A0A0P0GJP1__BcellWH2_03982
ERR1912985.1761378__1.1761378	28117__B0MT86__BHV66_02450
ERR1912985.1761395__1.1761395	246787__A0A0P0GCH1__BACCELL_02793
ERR1912985.1761396__1.1761396	820__A0A139JRH8__HMPREF2141_04326
ERR1912985.1761586__1.1761586	1628085__A0A2U1BGN2__C7386_10147
ERR1912985.1761621__1.1761621	820__A0A374Q854__HMPREF1073_03281
ERR1912985.1761698__1.1761698	1262911__R6GS70__BN557_00854
ERR1912985.1761725__1.1761725	823__A6LB62__B5F32_04550
ERR1912985.1761810__1.1761810	246787__A0A0P0FV02__AA416_03728
ERR1912985.1761820__1.1761820	446660__GCA_003428235.1_01009
ERR1912985.1761854__1.1761854	28116__A0A139LKF7__DXA80_16100
ERR1912985.1761958__1.1761958	310297__B5D0X9__BACPLE_02656
ERR1912985.1761982__1.1761982	28117__B0MTI4__ALIPUT_00084
ERR1912985.1762015__1.1762015	29466__D1BNT8__HMPREF9323_1650
ERR1912985.1762031__1.1762031	46506__A0A3E4USX2__BACSTE_03107
ERR1912985.1762078__1.1762078	216816__E8MW20__DD674_07905
ERR1912985.1762396__1.1762396	328814__GCA_004558275.1_01004
ERR1912985.1762456__1.1762456	1263006__R6LRT3__BN515_00657
ERR1912985.1762464__1.1762464	310297__B5CVZ7__DXB87_08345
ERR1912985.1762562__1.1762562	310297__B5CV67__DXD04_03690
ERR1912985.1762588__1.1762588	310298__B3JII2__BACCOP_01694
ERR1912985.1762900__1.1762900	39488__C0EVS1__ERS852450_02297
ERR1912985.1762915__1.1762915	1262761__R6R1H3__BN606_00786
ERR1912985.1762958__1.1762958	246787__A0A3D6AQP8__AA416_04153
ERR1912985.1763008__1.1763008	328814__GCA_004558275.1_00992
ERR1912985.1763073__1.1763073	1262783__R6DLR7__BN558_02237
ERR1912985.1763096__1.1763096	246787__A0A3D6AXJ7__BACCELL_02379
ERR1912985.1763130__1.1763130	166486__D4KUE4__ROSINTL182_08606
ERR1912985.1763204__1.1763204	357276__B6W5Q7__DXD47_13945
ERR1912985.1763262__1.1763262	1263006__R6LLP6__BN515_01041
ERR1912985.1763355__1.1763355	821__A0A3E4WAR6__DXD64_10735
ERR1912985.1763363__1.1763363	853__D4KAK8__C4N21_13380
ERR1912985.1763398__1.1763398	820__A0A173XIP7__B5G17_16050
ERR1912985.1763423__1.1763423	1897011__A0A1Q6RH73__BHW41_01885
ERR1912985.1763455__1.1763455	310297__B5D433__DXC17_02005
ERR1912985.1763602__1.1763602	218538__C9LNE0__GCWU000321_01061
ERR1912985.1763617__1.1763617	246787__A0A3D6ARC7__BACCELL_03328
ERR1912985.1763620__1.1763620	46506__A0A3E4USX2__BACSTE_03107
ERR1912985.1763699__1.1763699	820__A0A173WZS4__DXD90_10250
ERR1912985.1763776__1.1763776	649756__A0A173RGN8__DO83_04830
ERR1912985.1764055__1.1764055	820__A0A3E4PYB0__yejM
ERR1912985.1764063__1.1764063	360807__C0FSM3__ROSEINA2194_01739
ERR1912985.1764069__1.1764069	301301__A0A395V8E1__RHOM_11160
ERR1912985.1764104__1.1764104	1263006__R6MRG8__BN515_00513
ERR1912985.1764153__1.1764153	820__A0A139K0J1__HMPREF2141_03205
ERR1912985.1764178__1.1764178	853__A0A3E2U7E6__ERS852582_01640
ERR1912985.1764296__1.1764296	487174__K0XA11__DDY40_03585
ERR1912985.1764332__1.1764332	823__A0A355XP97__M092_2525
ERR1912985.1764557__1.1764557	310297__R5VHE6__BACPLE_02321
ERR1912985.1764628__1.1764628	46506__A0A108TAK3__fepA_3
ERR1912985.1764651__1.1764651	46228__V8CE24__thiD
ERR1912985.1764816__1.1764816	28117__B0MYM2__BHV66_04910
ERR1912985.1764801__1.1764801	357276__A0A076IN30__DXD47_09350
ERR1912985.1764772__1.1764772	301301__A0A395VAR4__yieL
ERR1912985.1764852__1.1764852	820__I9TWZ7__DXC80_10550
ERR1912985.1765082__1.1765082	46506__S3YU07__AA415_02597
ERR1912985.1765389__1.1765389	28117__B0MTY2__BHV66_06485
ERR1912985.1765526__1.1765526	360807__A0A174EGV9__ROSEINA2194_01773
ERR1912985.1765716__1.1765716	33039__D4M398__ERS852530_00575
ERR1912985.1765732__1.1765732	28117__R7JIJ8__BHV66_01635
ERR1912985.1765743__1.1765743	88431__A0A174RV97__ERS852573_01297
ERR1912985.1765872__1.1765872	821__A0A396EVC9__DXB90_03525
ERR1912985.1765965__1.1765965	301301__G2T5S1__gsiA_1
ERR1912985.1766093__1.1766093	820__A7UYG6__M094_0070
ERR1912985.1766114__1.1766114	310297__B5CU49__DXD04_00310
ERR1912985.1766201__1.1766201	818__Q8A112__BT_3859
ERR1912985.1766224__1.1766224	239935__A0A2N8IVR0__CXT87_07115
ERR1912985.1766231__1.1766231	28118__R6F5T0__Odosp_2509
ERR1912985.1766303__1.1766303	246787__A0A108T1Y3__fepA_8
ERR1912985.1766615__1.1766615	39496__A5Z3N0__EUBVEN_00276
ERR1912985.1766686__1.1766686	28118__F9ZCN9__DHW44_07820
ERR1912985.1766711__1.1766711	820__A0A3E4RU03__M093_0563
ERR1912985.1766725__1.1766725	28117__B0MWP2__ALIPUT_01468
ERR1912985.1766730__1.1766730	310297__R5VE57__BACPLE_03332
ERR1912985.1766782__1.1766782	820__R9I2U8__DXC68_09590
ERR1912985.1766850__1.1766850	28117__B0MXG8__ALIPUT_01814
ERR1912985.1766905__1.1766905	28117__B0MXU6__ALIPUT_01958
ERR1912985.1767077__1.1767077	1160721__W0U330__BHW50_08125
ERR1912985.1767093__1.1767093	39488__A0A174BS94__DXD91_16570
ERR1912985.1767095__1.1767095	328814__GCA_004558275.1_00076
ERR1912985.1767122__1.1767122	166486__D4KYC3__ROSINTL182_05485
ERR1912985.1767172__1.1767172	357276__I8VN30__HMPREF1065_03051
ERR1912985.1767203__1.1767203	28117__B0MUR5__BHV66_03900
ERR1912985.1767249__1.1767249	820__A0A139K4W5__HMPREF2141_02394
ERR1912985.1767271__1.1767271	33025__A0A395JD30__C8D73_101259
ERR1912985.1767336__1.1767336	40520__A5ZN83__DXC87_06350
ERR1912985.1767449__1.1767449	28117__B0MYM2__BHV66_04910
ERR1912985.1767451__1.1767451	820__A0A139K4W5__HMPREF2141_02394
ERR1912985.1767452__1.1767452	28117__R7JIJ8__BHV66_01635
ERR1912985.1767432__1.1767432	46506__A0A108TBL0__BACSTE_01998
ERR1912985.1767433__1.1767433	820__R9HXK9__DXB62_08265
ERR1912985.1767620__1.1767620	33025__A0A395JHB7__C8D73_101754
ERR1912985.1767621__1.1767621	33025__A0A395JHB7__C8D73_101754
ERR1912985.1767656__1.1767656	820__A0A3E4RU03__M093_0563
ERR1912985.1767712__1.1767712	39491__A0A174LTW7__DXD13_08720
ERR1912985.1767839__1.1767839	310297__B5CZW4__BACPLE_02283
ERR1912985.1767951__1.1767951	246787__A0A3D6AQP8__AA416_04153
ERR1912985.1767969__1.1767969	239935__A0A2N8I3G2__CXT89_00720
ERR1912985.1768076__1.1768076	310297__B5CZ21__DXB87_00235
ERR1912985.1768273__1.1768273	310297__R5VWM0__DXB87_05840
ERR1912985.1768326__1.1768326	1535__A7VRG8__CH238_05685
ERR1912985.1768359__1.1768359	246787__A0A0P0GM17__BACCELL_03224
ERR1912985.1768418__1.1768418	114527__A0A2S0L291__C5Q96_00280
ERR1912985.1768467__1.1768467	384638__B7APN3__BACPEC_00639
ERR1912985.1768884__1.1768884	1262886__R6RDI4__BN563_00643
ERR1912985.1768897__1.1768897	820__A0A174M9V5__M093_0237
ERR1912985.1769052__1.1769052	46506__S3YVT5__BACSTE_02352
ERR1912985.1769101__1.1769101	821__A0A174NVL6__NCTC10583_01782
ERR1912985.1769177__1.1769177	1262927__R7EUG8__BN677_01129
ERR1912985.1769224__1.1769224	999425__V8BE56__HMPREF9186_00677
ERR1912985.1769250__1.1769250	239935__A0A2N8IYM5__CXT84_05130
ERR1912985.1769354__1.1769354	1263006__R6LMV9__BN515_01406
ERR1912985.1769441__1.1769441	246787__R6KDR9__BcellWH2_02360
ERR1912985.1769535__1.1769535	310297__B5CVS6__DXB87_08665
ERR1912985.1769601__1.1769601	46506__A0A108TAK3__fepA_3
ERR1912985.1769705__1.1769705	818__C6ILT7__BSIG_2708
ERR1912985.1769735__1.1769735	246787__A0A3D6AQP8__AA416_04153
ERR1912985.1769829__1.1769829	28116__A0A3D2LPA1__CUY_3388
ERR1912985.1769847__1.1769847	820__A0A3E4W4Y7__B5G17_02055
ERR1912985.1770179__1.1770179	357276__A0A076IXE0__HMPREF1064_04364
ERR1912985.1770161__1.1770161	246787__A0A0P0FV02__AA416_03728
ERR1912985.1770212__1.1770212	328814__GCA_004558275.1_00239
ERR1912985.1770225__1.1770225	1262886__R6QKQ6__BN563_01547
ERR1912985.1770230__1.1770230	818__Q8A112__BT_3859
ERR1912985.1770235__1.1770235	1262927__R7EWI3__BN677_01423
ERR1912985.1770261__1.1770261	1897011__A0A1Q6RGC4__BHW41_02800
ERR1912985.1770255__1.1770255	46506__B0NU72__DXC41_00075
ERR1912985.1770320__1.1770320	1262886__R6QPP8__BN563_00924
ERR1912985.1770399__1.1770399	246787__A0A108T1Y3__fepA_8
ERR1912985.1770554__1.1770554	1263109__GCA_000438135.1_00482
ERR1912985.1770600__1.1770600	46506__R6A5T2__DXC41_10795
ERR1912985.1770691__1.1770691	1304__A0A1V0H636__RSSL_01707
ERR1912985.1770721__1.1770721	1262886__R6QAT8__BN563_00993
ERR1912985.1770965__1.1770965	301301__A0A395VBY5__yfiN_1
ERR1912985.1770976__1.1770976	820__A0A374Q1D8__SAMN05444418_112114
ERR1912985.1771006__1.1771006	1262927__R7EZM4__BN677_00280
ERR1912985.1771163__1.1771163	1160721__R6TAA3__BHW50_03385
ERR1912985.1771350__1.1771350	1628085__A0A374VSS7__C7386_101299
ERR1912985.1771585__1.1771585	871324__A0A1M6F7U8__SAMN05444350_11168
ERR1912985.1771641__1.1771641	820__A0A174Q0F0__DXB48_08080
ERR1912985.1771672__1.1771672	28117__B0MTV5__BHV66_06415
ERR1912985.1771724__1.1771724	1897011__A0A1Q6RE59__BHW41_04605
ERR1912985.1771973__1.1771973	310298__B3JII2__BACCOP_01694
ERR1912985.1771990__1.1771990	820__A0A3E4QZJ7__C801_01798
ERR1912985.1772037__1.1772037	46506__R6L6Y9__wza_1
ERR1912985.1772108__1.1772108	1897011__A0A1Q6RDL4__BHW41_05540
ERR1912985.1772225__1.1772225	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.1772265__1.1772265	487174__R5G1E8__DIT83_00510
ERR1912985.1772372__1.1772372	310297__B5CUX2__DXB87_15440
ERR1912985.1772592__1.1772592	328814__GCA_004558275.1_00069
ERR1912985.1772750__1.1772750	357276__A0A076IXE0__HMPREF1064_04364
ERR1912985.1772783__1.1772783	1262927__R7EXM5__BN677_01520
ERR1912985.1772884__1.1772884	487174__K0WXG8__DIT83_09300
ERR1912985.1772900__1.1772900	818__A0A174P8N7__BSIG_4141
ERR1912985.1773007__1.1773007	46506__S3YT03__AA415_01895
ERR1912985.1773062__1.1773062	1263109__GCA_000438135.1_00480
ERR1912985.1773199__1.1773199	1263006__R6MLA8__BN515_00853
ERR1912985.1773241__1.1773241	301301__A0A395V7U1__ycdT
ERR1912985.1773304__1.1773304	357276__A0A076IXE0__HMPREF1064_04364
ERR1912985.1773376__1.1773376	820__A0A3E4GA19__SAMN05444418_10562
ERR1912985.1773475__1.1773475	487174__K0WU53__DDY40_07650
ERR1912985.1773572__1.1773572	820__A0A173YYG4__evgS_3
ERR1912985.1773575__1.1773575	1261__D3MR67__SAMN05660467_01650
ERR1912985.1773698__1.1773698	246787__E2NH87__BcellWH2_04496
ERR1912985.1773789__1.1773789	1160721__W0U2P8__RBI_I00340
ERR1912985.1773794__1.1773794	1262886__R6QKQ6__BN563_01547
ERR1912985.1773804__1.1773804	246787__E2NH87__BcellWH2_04496
ERR1912985.1773847__1.1773847	310297__R5VL46__BACPLE_00694
ERR1912985.1773858__1.1773858	820__A0A174A6K0__M093_0079
ERR1912985.1773918__1.1773918	301301__A0A173ZW33__RHOM_02600
ERR1912985.1773952__1.1773952	820__A0A174QLF0__SAMN05444418_109151
ERR1912985.1773927__1.1773927	328814__GCA_004558275.1_00025
ERR1912985.1773931__1.1773931	338188__R6RPM1__BACFIN_05401
ERR1912985.1773964__1.1773964	46506__B0NRL5__DXC34_10445
ERR1912985.1774033__1.1774033	387090__S0F8B2__BACCOPRO_02129
ERR1912985.1774168__1.1774168	46506__A0A108TAK3__fepA_3
ERR1912985.1774148__1.1774148	1160721__W0U811__RBI_II00162
ERR1912985.1774156__1.1774156	246787__I8V2S2__BACCELL_02524
ERR1912985.1774218__1.1774218	1262886__R6Q7L1__BN563_00804
ERR1912985.1774296__1.1774296	46506__A0A108TCU0__etk
ERR1912985.1774371__1.1774371	310297__B5CZ21__DXB87_00235
ERR1912985.1774671__1.1774671	46506__B0NUC3__SAMN05444283_1019
ERR1912985.1774786__1.1774786	410072__C0B8M3__ERS852574_02182
ERR1912985.1774856__1.1774856	328814__GCA_004558275.1_00996
ERR1912985.1774921__1.1774921	328814__GCA_004558275.1_00035
ERR1912985.1775051__1.1775051	1628085__A0A374VPA3__C7386_11438
ERR1912985.1775052__1.1775052	1628085__A0A374VPA3__C7386_11438
ERR1912985.1775103__1.1775103	28117__B0MT73__ALIPUT_00412
ERR1912985.1775380__1.1775380	820__A0A1T4IY71__HMPREF2141_02402
ERR1912985.1775406__1.1775406	28117__R7JPX7__BHV66_00900
ERR1912985.1775465__1.1775465	239935__A0A2N8IU14__ADH72_05655
ERR1912985.1775538__1.1775538	214856__R6YD52__ERS852447_02171
ERR1912985.1775547__1.1775547	1262927__R7EW59__BN677_01089
ERR1912985.1775552__1.1775552	818__A0A0P0FBI1__NCTC10582_00163
ERR1912985.1775664__1.1775664	47678__A5ZBM1__pknD_1
ERR1912985.1775673__1.1775673	853__A0A2A6Z8X1__FPR_03410
ERR1912985.1775710__1.1775710	74426__rpoB
ERR1912985.1775868__1.1775868	820__R9HXK9__DXB62_08265
ERR1912985.1775877__1.1775877	360807__A0A174C9G9__ERS852392_02115
ERR1912985.1775909__1.1775909	40520__R7D3V1__RUMOBE_00518
ERR1912985.1775915__1.1775915	46228__B5CPY3__DXD17_03535
ERR1912985.1776018__1.1776018	33025__A0A395JEP7__C8D73_10844
ERR1912985.1775980__1.1775980	310297__R5VRJ6__DXC17_13755
ERR1912985.1776023__1.1776023	820__A0A3E4XDK3__ERS852554_03650
ERR1912985.1776097__1.1776097	1150298__A0A174D6N6__accB
ERR1912985.1776109__1.1776109	820__A0A139K1Y6__DXB48_02610
ERR1912985.1776187__1.1776187	310298__B3JII2__BACCOP_01694
ERR1912985.1776139__1.1776139	820__A0A174G065__DXB62_08975
ERR1912985.1776147__1.1776147	310297__B5CXJ7__DXB87_06645
ERR1912985.1776173__1.1776173	2292352__A0A374URH1__DXC23_03540
ERR1912985.1776219__1.1776219	310297__R5VT57__BACPLE_00602
ERR1912985.1776209__1.1776209	33025__A0A395J8P0__C8D73_1144
ERR1912985.1776251__1.1776251	674529__A0A174RBF7__SAMN05444400_1464
ERR1912985.1776266__1.1776266	301301__A0A395VA63__sbcC
ERR1912985.1776339__1.1776339	821__A0A174AYT0__DXC02_03530
ERR1912985.1776397__1.1776397	39491__A0A396FPV7__ERS852580_01177
ERR1912985.1776815__1.1776815	338188__C9L2Y9__BACFIN_08971
ERR1912985.1776951__1.1776951	820__A0A3E4VXP2__yesR
ERR1912985.1777049__1.1777049	46506__B0NM94__HMPREF1181_03250
ERR1912985.1777099__1.1777099	47678__A0A3E5BQM1__DXB67_08970
ERR1912985.1777262__1.1777262	310297__B5CUZ5__BACPLE_00521
ERR1912985.1777426__1.1777426	853__A8S882__C4N23_07600
ERR1912985.1777477__1.1777477	1262761__R6R4Y1__BN606_02001
ERR1912985.1777595__1.1777595	1304__A0A1V0GL68__CGZ74_06870
ERR1912985.1777626__1.1777626	820__A0A139K024__B5G17_02060
ERR1912985.1777700__1.1777700	246787__R6KUE5__BcellWH2_01117
ERR1912985.1777759__1.1777759	820__A0A139KIL9__DXC68_05945
ERR1912985.1777774__1.1777774	823__A0A355XN36__DXB14_02385
ERR1912985.1777814__1.1777814	853__A8S882__C4N23_07600
ERR1912985.1777861__1.1777861	820__A0A3E4WA06__ERS852554_03404
ERR1912985.1777892__1.1777892	328813__A0A1Y3QUT4__B5G41_06975
ERR1912985.1777903__1.1777903	328814__GCA_004558275.1_00073
ERR1912985.1777976__1.1777976	239935__A0A2N8IMC9__CXU09_02095
ERR1912985.1778128__1.1778128	310297__R5VHE6__BACPLE_02321
ERR1912985.1778139__1.1778139	820__R9I2U8__DXC68_09590
ERR1912985.1778170__1.1778170	820__R9I2U8__DXC68_09590
ERR1912985.1778198__1.1778198	1262886__R6QP39__BN563_00737
ERR1912985.1778309__1.1778309	46506__B0NRJ1__DXC41_14065
ERR1912985.1778317__1.1778317	820__A7V859__ERS852462_00341
ERR1912985.1778332__1.1778332	562__P77393__PU31_14870
ERR1912985.1778370__1.1778370	2292352__A0A374UKS3__DXC23_09270
ERR1912985.1778399__1.1778399	301301__A0A395V573__RHOM_13925
ERR1912985.1778427__1.1778427	487174__K0X429__HMPREF9448_00932
ERR1912985.1778568__1.1778568	1150298__A0A174N5I7__ERS852498_01953
ERR1912985.1778643__1.1778643	166486__D4KZ78__ROSINTL182_05698
ERR1912985.1778682__1.1778682	357276__D1JY58__BACDOR_04277
ERR1912985.1778737__1.1778737	1776045__A0A0U5J7K7__BN3456_00132
ERR1912985.1778755__1.1778755	1776045__A0A0U5J7K7__BN3456_00132
ERR1912985.1778762__1.1778762	1263109__GCA_000438135.1_01185
ERR1912985.1778764__1.1778764	310297__B5D495__DXB87_13420
ERR1912985.1778816__1.1778816	46506__B0NP81__SAMN05444283_10688
ERR1912985.1778820__1.1778820	820__A0A139KHX1__HMPREF2141_00289
ERR1912985.1778980__1.1778980	39491__A0A396FJJ9__DXB76_11995
ERR1912985.1779039__1.1779039	301301__A0A395VAD5__RHOM_06975
ERR1912985.1779097__1.1779097	1150298__A0A173ZYU8__sipT_2
ERR1912985.1779128__1.1779128	33025__A0A395J8P0__C8D73_1144
ERR1912985.1779353__1.1779353	39491__D4JMW8__ERS852497_01971
ERR1912985.1779487__1.1779487	39492__D4JQY4__EUBSIR_01325
ERR1912985.1779613__1.1779613	46503__R6X0L4__DXB61_05325
ERR1912985.1779623__1.1779623	310297__R5VHE6__BACPLE_02321
ERR1912985.1779627__1.1779627	39485__C4Z434__tilS
ERR1912985.1779688__1.1779688	1965560__A0A1Y4RFR5__B5E82_15700
ERR1912985.1779710__1.1779710	310297__R5VHY5__DXD04_12265
ERR1912985.1779899__1.1779899	853__A0A173TAZ8__DWZ46_14590
ERR1912985.1780088__1.1780088	246787__A0A0P0GM08__BcellWH2_01845
ERR1912985.1780107__1.1780107	360807__C0FYV5__comEA
ERR1912985.1780164__1.1780164	820__A0A3E4GA19__SAMN05444418_10562
ERR1912985.1780293__1.1780293	1262761__R6QJJ2__BN606_00358
ERR1912985.1780339__1.1780339	371601__E5CE41__ERS852396_04351
ERR1912985.1780371__1.1780371	46506__B0NPF6__BACSTE_01357
ERR1912985.1780384__1.1780384	1304__A0A1V0H636__RSSL_01707
ERR1912985.1780422__1.1780422	46506__A0A108TCV1__AA415_00106
ERR1912985.1780423__1.1780423	1304__F8LL78__A6J87_06705
ERR1912985.1780532__1.1780532	246787__R6KCH8__csbC
ERR1912985.1780549__1.1780549	1262986__R5ZY57__BN492_00106
ERR1912985.1780609__1.1780609	1263005__R6ET55__BN497_00642
ERR1912985.1780616__1.1780616	46503__R6WNB1__PARMER_00135
ERR1912985.1780686__1.1780686	239935__A0A2N8I8X8__B5G29_00185
ERR1912985.1780715__1.1780715	246787__A0A3D6ARC7__BACCELL_03328
ERR1912985.1780736__1.1780736	46503__R6Y1Q8__DXB85_01295
ERR1912985.1780813__1.1780813	818__A0A0N7I9M6__Btheta7330_00939
ERR1912985.1780829__1.1780829	46506__S3YBS6__AA415_01011
ERR1912985.1780905__1.1780905	1150298__A0A174MFD0__degA_1
ERR1912985.1780946__1.1780946	338188__C9L067__ERS852397_00004
ERR1912985.1780964__1.1780964	310297__B5CZI0__BACPLE_02145
ERR1912985.1781131__1.1781131	46503__A7ADV9__ERS852463_01504
ERR1912985.1781141__1.1781141	1150298__A0A174LYE0__ERS852535_00529
ERR1912985.1781255__1.1781255	1150298__A0A174LYE0__ERS852535_00529
ERR1912985.1781275__1.1781275	39496__A5Z5I2__EUBVEN_00963
ERR1912985.1781343__1.1781343	239935__A0A2N8IHY1__CXU06_00035
ERR1912985.1781351__1.1781351	46228__V8BQJ4__DXD17_00215
ERR1912985.1781461__1.1781461	301301__A0A395V5S1__ERS852391_01890
ERR1912985.1781652__1.1781652	246787__I8V2S2__BACCELL_02524
ERR1912985.1781861__1.1781861	46506__A0A108TAK3__fepA_3
ERR1912985.1781970__1.1781970	310297__B5CV67__DXD04_03690
ERR1912985.1782069__1.1782069	46506__R6B663__BACSTE_02258
ERR1912985.1782084__1.1782084	39488__A0A174JH77__EUBHAL_03278
ERR1912985.1782120__1.1782120	820__E5VA63__DXC80_01025
ERR1912985.1782447__1.1782447	1263006__R6LN22__BN515_01469
ERR1912985.1782695__1.1782695	46506__S3YT03__AA415_01895
ERR1912985.1782818__1.1782818	1263000__R5EVY6__BN466_01709
ERR1912985.1782977__1.1782977	310297__R5VL46__BACPLE_00694
ERR1912985.1782978__1.1782978	487174__K0X347__DIT83_07775
ERR1912985.1783028__1.1783028	853__A0A173YYY4__DWZ04_09420
ERR1912985.1783029__1.1783029	246787__A0A0P0GR24__BcellWH2_03263
ERR1912985.1783202__1.1783202	821__R6F3Y1__SAMN04487923_104318
ERR1912985.1783255__1.1783255	1318__A0A3E4U9L8__CYK20_04255
ERR1912985.1783557__1.1783557	310297__B5CTT3__DXC17_00385
ERR1912985.1783738__1.1783738	301301__A0A395VE27__RHOM_06555
