ERR1913147.60__1.60	28117__B0MTV5__BHV66_06415
ERR1913147.281190__1.281190	239935__A0A2N8I390__CXU16_10675
ERR1913147.281194__1.281194	1897011__A0A1Q6REX0__BHW41_04225
ERR1913147.281300__1.281300	39491__C4ZC33__DXC13_11585
ERR1913147.281319__1.281319	1262869__R7CT13__BN625_00558
ERR1913147.281411__1.281411	823__A0A395YZ10__NCTC11152_02955
ERR1913147.281444__1.281444	853__A0A2A7A4A9__C4N21_14870
ERR1913147.281524__1.281524	40520__A0A174T131__RUMOBE_01417
ERR1913147.281658__1.281658	328813__A0A1Y3QRL5__B5G41_11625
ERR1913147.281690__1.281690	239935__A0A2N8IKW7__pstA
ERR1913147.281899__1.281899	40520__R7DA92__DXC87_13515
ERR1913147.281893__1.281893	853__A0A2A7B9I6__DW855_13690
ERR1913147.282044__1.282044	39491__A0A396FIZ8__ERE_20410
ERR1913147.281962__1.281962	821__D4VC51__M099_1508
ERR1913147.282111__1.282111	239935__A0A2N8HTZ8__CXU09_01270
ERR1913147.282542__1.282542	1150298__R7JU97__ERS852498_02579
ERR1913147.282656__1.282656	74426__nifJ
ERR1913147.282683__1.282683	239935__A0A2N8I9P4__CXT85_05050
ERR1913147.282950__1.282950	28116__A0A1Y4Q1S9__DHW41_02535
ERR1913147.282931__1.282931	39488__A0A285PT25__EUBHAL_01908
ERR1913147.282967__1.282967	239935__A0A2N8IKW7__pstA
ERR1913147.282975__1.282975	2108523__A0A2P2F6V3__LAWASA_1735
ERR1913147.283015__1.283015	116085__D4JBM5__DW747_01240
ERR1913147.283173__1.283173	40520__A0A174HSN4__ltaS1_2
ERR1913147.283317__1.283317	820__A0A3E4VXP2__yesR
ERR1913147.283356__1.283356	291645__I8WZT8__HMPREF1068_04327
ERR1913147.283414__1.283414	214856__R6XS46__ERS852559_00812
ERR1913147.283486__1.283486	239935__A0A139TMY7__CXU13_02020
ERR1913147.283516__1.283516	239935__A0A3F3K985__CXT98_05805
ERR1913147.284169__1.284169	649756__A0A174L4G4__cls_1
ERR1913147.284340__1.284340	39491__A0A0M6WLC7__ERS852497_00640
ERR1913147.284566__1.284566	820__A0A3E4G3J9__ERS852459_02265
ERR1913147.284569__1.284569	387661__K5ZQY6__B5F96_11410
ERR1913147.284665__1.284665	28116__D7K2E0__endOF2_3
ERR1913147.284616__1.284616	239935__A0A2N8HB50__CXU17_02615
ERR1913147.284705__1.284705	214856__A0A174FMT0__ERS852559_02565
ERR1913147.284755__1.284755	239935__A0A2N8HT44__CXT84_11035
ERR1913147.284781__1.284781	239935__A0A2N8IMC3__CXT96_03840
ERR1913147.284834__1.284834	239935__A0A2N8ILG3__CXT93_10135
ERR1913147.285104__1.285104	28116__F7L9A3__Bovatus_01458
ERR1913147.285202__1.285202	239935__A0A2N8HT18__CXT93_06135
ERR1913147.285293__1.285293	239935__A0A3F3K9J9__DEF40_00940
ERR1913147.285299__1.285299	28117__B0MWX3__BHV66_03010
ERR1913147.285325__1.285325	239935__R7E524__CXT91_06180
ERR1913147.285385__1.285385	46503__R5DM05__DD461_09230
ERR1913147.285543__1.285543	1150298__A0A174BP05__murAA
ERR1913147.285679__1.285679	2292352__A0A374UNV2__DXC23_05215
ERR1913147.285738__1.285738	853__A0A2A7B1Y7__C7K05_11930
ERR1913147.285952__1.285952	40518__R5E2R8__nnr_2
ERR1913147.285963__1.285963	562__P08371__RW92_04043
ERR1913147.286005__1.286005	239935__R6J776__CXU07_02355
ERR1913147.286006__1.286006	28117__R7JPX7__BHV66_00900
ERR1913147.286042__1.286042	820__A0A139JRS5__HMPREF1073_04025
ERR1913147.286130__1.286130	239935__A0A2N8ILG3__CXT93_10135
ERR1913147.286194__1.286194	239935__A0A2N8IYM5__CXT84_05130
ERR1913147.286245__1.286245	1263107__GCA_000436995.1_00132
ERR1913147.286403__1.286403	821__D4VC51__M099_1508
ERR1913147.286461__1.286461	46503__K5YT67__HMPREF1060_04023
ERR1913147.286547__1.286547	239935__A0A2N8HUU6__CXT90_06150
ERR1913147.286647__1.286647	46503__K5ZAK9__NCTC13052_03308
ERR1913147.286728__1.286728	239935__A0A2N8HB50__CXU17_02615
ERR1913147.286892__1.286892	371601__A0A1H4AKU1__BXY_45200
ERR1913147.286899__1.286899	28116__A0A1G6G9R4__CUY_0131
ERR1913147.286951__1.286951	28116__A0A396DFW5__C5Z02_07010
ERR1913147.287007__1.287007	40520__A0A3E5EH57__ERS852533_00253
ERR1913147.287183__1.287183	2292352__A0A374UQ84__DXC23_03855
ERR1913147.287293__1.287293	39488__A0A285PSK3__yihY
ERR1913147.287257__1.287257	28116__A7LYG5__M089_5828
ERR1913147.287381__1.287381	2173__A0A1D2WSY5__METSMIF1_03017
ERR1913147.287554__1.287554	239935__A0A2N8I8X8__B5G29_00185
ERR1913147.287564__1.287564	28117__B0MTV0__BHV66_06395
ERR1913147.287625__1.287625	239935__R6J5N6__CXT99_10770
ERR1913147.287655__1.287655	239935__A0A2N8IRL2__CXU06_01170
ERR1913147.287659__1.287659	820__A0A3E5BMG9__DXD40_05130
ERR1913147.287743__1.287743	410072__A0A174DJM1__DXD67_05275
ERR1913147.287901__1.287901	820__A0A3E4PYB0__yejM
ERR1913147.288201__1.288201	823__A0A395YY84__DXC05_19515
ERR1913147.288351__1.288351	39485__C4Z028__ERS852492_00100
ERR1913147.288441__1.288441	239935__A0A2N8HL50__CXT98_09135
ERR1913147.288677__1.288677	1150298__A0A174HHW8__yhbU_1
ERR1913147.288689__1.288689	820__A0A3E4W984__pssA
ERR1913147.288698__1.288698	820__A0A174M9V5__M093_0237
ERR1913147.288707__1.288707	821__A0A174JYD3__ERS852457_02610
ERR1913147.288849__1.288849	853__A0A2J4JL53__CRH10_10795
ERR1913147.288979__1.288979	239935__A0A2N8IRW0__A4V05_11620
ERR1913147.289061__1.289061	239935__A0A3F3K9J9__DEF40_00940
ERR1913147.289204__1.289204	28117__B0MT86__BHV66_02450
ERR1913147.289206__1.289206	1150298__A0A174Q6Q0__ERS852406_00063
ERR1913147.289273__1.289273	239935__A0A2N8HB50__CXU17_02615
ERR1913147.289276__1.289276	820__A0A3E4XM43__DXC91_13960
ERR1913147.289457__1.289457	33039__D4M4L7__ripA
ERR1913147.289571__1.289571	820__A0A139KH21__DXC80_01780
ERR1913147.289611__1.289611	410072__A0A173XU61__ykvU
ERR1913147.289721__1.289721	239935__A0A2N8IFA0__CXT92_02050
ERR1913147.289744__1.289744	28116__A0A1Y4PNX5__DXF98_26515
ERR1913147.289772__1.289772	239935__A0A2N8HPX2__CXT90_09930
ERR1913147.289778__1.289778	239935__A0A3F3K9J9__DEF40_00940
ERR1913147.289837__1.289837	39486__G1WQ06__DXD84_02875
ERR1913147.289848__1.289848	820__A0A139K4W1__M093_0353
ERR1913147.290085__1.290085	2292352__A0A374USP3__DXC23_04190
ERR1913147.290120__1.290120	328814__GCA_004558275.1_00025
ERR1913147.290176__1.290176	28117__B0MYI9__BHV66_05415
ERR1913147.290281__1.290281	239935__R6K0V8__CXT94_02055
ERR1913147.290466__1.290466	2292352__A0A374UM14__DXC23_07860
ERR1913147.290643__1.290643	239935__A0A2N8IHY1__CXU06_00035
ERR1913147.290655__1.290655	1262911__R6H0S8__BN557_01079
ERR1913147.290660__1.290660	823__E1YR62__HMPREF1059_02331
ERR1913147.290730__1.290730	239935__A0A2N8I9P4__CXT85_05050
ERR1913147.290745__1.290745	28117__B0N007__BHV66_10275
ERR1913147.290754__1.290754	410072__A0A174AMX4__dacB_1
ERR1913147.290767__1.290767	1262869__R7CTW3__BN625_00722
ERR1913147.290805__1.290805	239935__A0A2N8ITG2__Amuc_0335
ERR1913147.291049__1.291049	239935__A0A2N8IF99__lpdA
ERR1913147.291001__1.291001	371601__D7J175__DXD03_05675
ERR1913147.291124__1.291124	239935__A0A2N8IVR0__CXT87_07115
ERR1913147.291139__1.291139	820__R9HP61__DXC91_01090
ERR1913147.291513__1.291513	239935__R7E524__CXT91_06180
ERR1913147.291601__1.291601	1263107__GCA_000436995.1_00102
ERR1913147.291712__1.291712	1262869__R7CTK7__BN625_00203
ERR1913147.291808__1.291808	1680__A7A7Z9__AAX71_05385
ERR1913147.291938__1.291938	28116__C3QVY2__SAMN05444282_12234
ERR1913147.292005__1.292005	28117__B0MTH2__ALIPUT_00061
ERR1913147.292075__1.292075	2292352__A0A374UNU9__DXC23_01235
ERR1913147.292285__1.292285	239935__A0A139TVJ4__CXT86_02020
ERR1913147.292304__1.292304	40520__A0A395ZWH5__RUMOBE_03562
ERR1913147.292416__1.292416	28117__B0MSR5__BHV66_02095
ERR1913147.292490__1.292490	239935__A0A2N8HL14__CXT98_09285
ERR1913147.292612__1.292612	820__A0A174QT76__B5G17_18060
ERR1913147.292614__1.292614	410072__C0B556__DXD67_15015
ERR1913147.292756__1.292756	671267__R9I7B5__C802_04018
ERR1913147.292884__1.292884	214856__A0A174AYS4__ERS852447_01192
ERR1913147.292928__1.292928	239935__A0A2N8IYM5__CXT84_05130
ERR1913147.292933__1.292933	1628085__A0A2U1BCR5__C7386_10796
ERR1913147.293040__1.293040	214856__A0A174EQR4__rsmA
ERR1913147.293118__1.293118	46503__R6Y837__PARMER_03866
ERR1913147.293165__1.293165	28117__B0MWZ3__BHV66_03240
ERR1913147.293632__1.293632	216816__E8MVM4__APC1480_1562
ERR1913147.293637__1.293637	46503__K6A7H7__DCY29_03460
ERR1913147.293871__1.293871	28116__A0A1Y4Q119__DXD69_10975
ERR1913147.294008__1.294008	820__A0A174VD39__DXD90_12235
ERR1913147.294113__1.294113	820__R7E9Z4__DXC68_06065
ERR1913147.294280__1.294280	28116__F7L4X5__M089_2857
ERR1913147.294314__1.294314	239935__A0A2N8I9P4__CXT85_05050
ERR1913147.294315__1.294315	820__A0A174GYA8__DXB64_07370
ERR1913147.294488__1.294488	823__A0A078SYK6__DXB14_02485
ERR1913147.294616__1.294616	88431__R7FUI2__ERS852423_02700
ERR1913147.294652__1.294652	1150298__A0A174HHW8__yhbU_1
ERR1913147.294665__1.294665	39491__A0A174K1W6__DXB99_15020
ERR1913147.294697__1.294697	46503__R6X8R7__PARMER_00141
ERR1913147.294857__1.294857	1150298__A0A174U7I9__ERS852406_02991
ERR1913147.295007__1.295007	239935__A0A2N8IJI1__B5G29_04615
ERR1913147.295342__1.295342	28116__A0A395W017__HMPREF1017_03721
ERR1913147.295320__1.295320	239935__A0A2N8IF99__lpdA
ERR1913147.295323__1.295323	46503__R6WUV4__DD461_04535
ERR1913147.295326__1.295326	239935__A0A2N8HH03__CXU09_08875
ERR1913147.295461__1.295461	46503__R6X5E7__PARMER_00245
ERR1913147.296154__1.296154	214856__R6Y1K2__ERS852447_02306
ERR1913147.296259__1.296259	1262869__R7CR66__BN625_01456
ERR1913147.296263__1.296263	239935__A0A2N8ITX2__CXT86_11265
ERR1913147.296288__1.296288	1150298__A0A174U7I9__ERS852406_02991
ERR1913147.296506__1.296506	46503__R6X0R5__DXB85_12380
ERR1913147.296600__1.296600	1965662__A0A1Y3S1X6__B5G38_07905
ERR1913147.296613__1.296613	1099853__G9S433__NSB1T_07535
ERR1913147.296662__1.296662	28116__A0A1H4GBQ8__HMPREF1017_04241
ERR1913147.296784__1.296784	239935__R6J5N6__CXT99_10770
ERR1913147.296869__1.296869	239935__A0A2N8IF99__lpdA
ERR1913147.297077__1.297077	239935__R7E524__CXT91_06180
ERR1913147.296980__1.296980	239935__A0A2N8I6R6__CXU04_04335
ERR1913147.297087__1.297087	818__E5C5U7__SAMN05216253_101163
ERR1913147.297194__1.297194	239935__A0A2N8IVR0__CXT87_07115
ERR1913147.297251__1.297251	328814__GCA_004558275.1_00014
ERR1913147.297547__1.297547	239935__A0A2N8I5H6__CXT92_05565
ERR1913147.297757__1.297757	28116__A0A1H4GBQ8__HMPREF1017_04241
ERR1913147.297827__1.297827	2173__A0A1D2WW41__BK798_07915
ERR1913147.297878__1.297878	820__A0A3E4HWJ4__DXD40_05945
ERR1913147.297894__1.297894	239935__A0A139TMY7__CXU13_02020
ERR1913147.298062__1.298062	239935__A0A2N8HPS5__Amuc_0950
ERR1913147.298099__1.298099	239935__A0A2N8IMC9__CXU09_02095
ERR1913147.298181__1.298181	239935__B2UNC5__B5G29_07685
ERR1913147.298241__1.298241	1262869__R7CRJ0__BN625_01726
ERR1913147.298257__1.298257	239935__A0A2N8J1K0__CXT97_05765
ERR1913147.298314__1.298314	410072__A0A174DFS8__ERS852574_01251
ERR1913147.298346__1.298346	239935__A0A139TPD4__CXT86_06450
ERR1913147.298465__1.298465	46503__B7B776__DXB85_00355
ERR1913147.298531__1.298531	823__A6LEF3__ERS852560_01356
ERR1913147.298562__1.298562	28116__R6JI94__ERS852555_01222
ERR1913147.298582__1.298582	239935__A0A139TT05__CXU09_03335
ERR1913147.298817__1.298817	239935__A0A2N8IVR0__CXT87_07115
ERR1913147.298962__1.298962	39485__A0A174Z551__glnL
ERR1913147.299136__1.299136	328814__GCA_004558275.1_01621
ERR1913147.299164__1.299164	1262785__R6LXM3__BN565_00451
ERR1913147.299203__1.299203	46503__A7AG53__DD461_14240
ERR1913147.299319__1.299319	1263107__GCA_000436995.1_00225
ERR1913147.299390__1.299390	39496__A5Z774__EUBVEN_01557
ERR1913147.299762__1.299762	28116__F7L4X5__M089_2857
ERR1913147.300146__1.300146	239935__A0A2N8IRW0__A4V05_11620
ERR1913147.300186__1.300186	239935__R6JFR5__CXT84_04850
ERR1913147.300237__1.300237	28116__A0A1Y4Q114__DXF98_00470
ERR1913147.300328__1.300328	821__A0A395UNT8__DXD64_15275
ERR1913147.300333__1.300333	820__A0A139KIL9__DXC68_05945
ERR1913147.300428__1.300428	46503__R6X0L4__DXB61_05325
ERR1913147.300787__1.300787	820__A0A3E4G2R7__DXC07_00510
ERR1913147.301060__1.301060	820__A0A374MMF0__HMPREF1073_03811
ERR1913147.301063__1.301063	46503__R6X1R0__ERS852463_00596
ERR1913147.301139__1.301139	626940__E8LG62__HMPREF9443_01863
ERR1913147.301100__1.301100	33039__A0A174ZQJ6__ERS852530_06709
ERR1913147.301204__1.301204	239935__A0A2N8IU45__DEF40_02365
ERR1913147.301305__1.301305	46503__R6WWH2__DXB85_00365
ERR1913147.301443__1.301443	239935__A0A2N8HPS5__Amuc_0950
ERR1913147.301683__1.301683	328814__GCA_004558275.1_00056
ERR1913147.301861__1.301861	239935__A0A2N8IMD6__CXU03_05585
ERR1913147.302037__1.302037	239935__A0A2N8IVR0__CXT87_07115
ERR1913147.302193__1.302193	239935__A0A2N8I368__CXT95_04550
ERR1913147.302385__1.302385	214856__R6Y2Y4__ERS852447_01086
ERR1913147.302724__1.302724	387661__K5Z6I9__HMPREF1077_01442
ERR1913147.302915__1.302915	116085__D4J7N1__DW747_15135
ERR1913147.302925__1.302925	820__R7E9Z4__DXC68_06065
ERR1913147.302927__1.302927	820__A7V9F9__B5G17_14640
ERR1913147.303100__1.303100	28116__E5C5U2__HMPREF2532_02418
ERR1913147.303157__1.303157	2173__A0A1D2WV05__BK798_06920
ERR1913147.303235__1.303235	1150298__A0A174E950__ERS852498_02096
ERR1913147.303384__1.303384	239935__A0A2N8HT44__CXT84_11035
ERR1913147.303769__1.303769	820__A0A3E4RUC4__DHU98_02635
ERR1913147.303831__1.303831	823__A6LEF1__CF162_12695
ERR1913147.303871__1.303871	39491__A0A396FRK0__ERS852417_00541
ERR1913147.303974__1.303974	46503__K5ZBF7__DD461_15285
ERR1913147.304247__1.304247	820__A0A174KKV6__DXC07_02635
ERR1913147.304286__1.304286	820__A0A3E4WA06__ERS852554_03404
ERR1913147.304478__1.304478	214856__R5UN64__ERS852447_02669
ERR1913147.304607__1.304607	239935__A0A2N8HBM4__CXT85_06270
ERR1913147.304800__1.304800	239935__A0A139TPU7__CXT91_06575
ERR1913147.304855__1.304855	820__A0A3E4GA19__SAMN05444418_10562
ERR1913147.305132__1.305132	1150298__A0A174S4G4__dacB_1
ERR1913147.305264__1.305264	214856__A0A173YE57__ERS852559_00126
ERR1913147.305569__1.305569	853__A0A174C5M1__CGS58_04460
ERR1913147.305620__1.305620	46503__R6Y8M7__ERS852463_01228
ERR1913147.305738__1.305738	46503__R6WYJ8__DXB85_13825
ERR1913147.305984__1.305984	291645__I8XPK0__HMPREF1068_01554
ERR1913147.306001__1.306001	820__A0A374Q351__DXD40_05850
ERR1913147.306002__1.306002	853__A0A173T6P2__DWZ46_14595
ERR1913147.306065__1.306065	239935__A0A2N8IKW7__pstA
ERR1913147.306219__1.306219	818__D7IK38__ERS852430_03017
ERR1913147.306366__1.306366	1550024__G9RUM6__TQ39_16565
ERR1913147.306416__1.306416	239935__R7E524__CXT91_06180
ERR1913147.306528__1.306528	239935__A0A2N8IJI1__B5G29_04615
ERR1913147.306565__1.306565	46503__K6A7H7__DCY29_03460
ERR1913147.306668__1.306668	820__A0A3E4WCX3__C801_02709
ERR1913147.306715__1.306715	820__A0A139KEW8__DXB64_06405
ERR1913147.306776__1.306776	239935__R6K0V8__CXT94_02055
ERR1913147.306844__1.306844	39485__A0A174ZBK4__ERS852490_01585
ERR1913147.306914__1.306914	1333651__W4N8U6__BMOU_0937
ERR1913147.307001__1.307001	936548__J0SU09__HMPREF1136_1945
ERR1913147.307082__1.307082	823__A0A174LDE8__M096_3277
ERR1913147.307235__1.307235	28116__A0A3D2LPA1__CUY_3388
ERR1913147.307616__1.307616	820__A0A396EUU8__luxQ_3
ERR1913147.307711__1.307711	2173__A0A1D2WS51__METSMIALI_00230
ERR1913147.307794__1.307794	820__A0A174Q0F0__DXB48_08080
ERR1913147.307844__1.307844	28116__A0A395VRD0__HMPREF1017_03376
ERR1913147.307889__1.307889	28117__B0MTV0__BHV66_06395
ERR1913147.307823__1.307823	328813__A0A1Y3QRL5__B5G41_11625
ERR1913147.307988__1.307988	46503__R6X5E7__PARMER_00245
ERR1913147.308021__1.308021	166486__A0A173VSA0__ROSINTL182_06124
ERR1913147.308067__1.308067	239935__A0A2N8IU45__DEF40_02365
ERR1913147.308078__1.308078	410072__A0A174A5E2__dtpT
ERR1913147.308163__1.308163	823__E1YR62__HMPREF1059_02331
ERR1913147.308312__1.308312	216816__Q8G5T7__HMPREF0175_0394
ERR1913147.308366__1.308366	1150298__R7JNQ8__ERS852406_00857
ERR1913147.308482__1.308482	820__A0A174M9V5__M093_0237
ERR1913147.308589__1.308589	328814__GCA_004558275.1_00079
ERR1913147.308634__1.308634	239935__R7E524__CXT91_06180
ERR1913147.308712__1.308712	239935__A0A2N8HT44__CXT84_11035
ERR1913147.308723__1.308723	410072__A0A174J5N8__sbcC
ERR1913147.308836__1.308836	301301__A0A395V9A0__RHOM_08800
ERR1913147.308916__1.308916	39488__A0A173U8N3__yhbU_1
ERR1913147.309107__1.309107	239935__A0A2N8I5A2__DEF40_08455
ERR1913147.309148__1.309148	216816__A0A133L1E2__ptsP
ERR1913147.309165__1.309165	357276__A0A076IS46__BACDOR_03265
ERR1913147.309204__1.309204	239935__A0A2N8HDT1__CXT94_05270
ERR1913147.309303__1.309303	28052__R6JVH3__ERS852499_00454
ERR1913147.309582__1.309582	239935__A0A2N8IKW7__pstA
ERR1913147.309946__1.309946	39491__A0A395UWA3__DXB69_11805
ERR1913147.310072__1.310072	1262869__R7CNL6__BN625_01290
ERR1913147.310107__1.310107	239935__A0A2N8IUQ8__CXU09_01665
ERR1913147.310331__1.310331	239935__B2UQB8__CXT86_01740
ERR1913147.310351__1.310351	1090133__GeneID:14008323
ERR1913147.310523__1.310523	239935__A0A2N8IUW6__Amuc_1525
ERR1913147.310608__1.310608	239935__A0A2N8HM32__CXT85_08075
ERR1913147.310666__1.310666	418240__A0A173Y0F1__ERS852478_01157
ERR1913147.310681__1.310681	28116__A0A139LD88__CUY_2408
ERR1913147.310855__1.310855	239935__A0A2N8IV82__CXT99_06735
ERR1913147.311073__1.311073	820__A0A174QLF0__SAMN05444418_109151
ERR1913147.311162__1.311162	1262869__R7CLN4__BN625_00089
ERR1913147.311186__1.311186	239935__A0A2N8HEH9__CXU07_11710
ERR1913147.311210__1.311210	239935__A0A2N8IKW7__pstA
ERR1913147.311307__1.311307	820__A0A139KIL9__DXC68_05945
ERR1913147.311313__1.311313	1262869__R7CRP7__BN625_01723
ERR1913147.311458__1.311458	239935__A0A2N8IMD6__CXU03_05585
ERR1913147.311537__1.311537	1628085__A0A1C6AZZ4__C7386_101481
ERR1913147.311656__1.311656	239935__A0A2N8HB50__CXU17_02615
ERR1913147.311662__1.311662	28117__B0MTW8__ALIPUT_00502
ERR1913147.311772__1.311772	823__E1YRQ7__M095_0737
ERR1913147.311774__1.311774	2292352__A0A374UM14__DXC23_07860
ERR1913147.311856__1.311856	88431__A0A174GCE2__ERS852423_01397
ERR1913147.311948__1.311948	1680__A0A174BEE7__BSTER_1311
ERR1913147.312074__1.312074	36343__GeneID:1261160
ERR1913147.312104__1.312104	2173__A0A1D2WWU1__METSMIALI_01068
ERR1913147.312371__1.312371	216816__A0A061M1M5__HMPREF0177_01046
ERR1913147.312513__1.312513	239935__A0A2N8I3Z7__CXU05_10555
ERR1913147.312634__1.312634	39492__D4JU30__EUBSIR_00838
ERR1913147.312710__1.312710	1150298__A0A174BP05__murAA
ERR1913147.313180__1.313180	28117__B0MU76__ALIPUT_00202
ERR1913147.313191__1.313191	39491__A0A0M6WWT1__dus_2
ERR1913147.313271__1.313271	239935__R7E524__CXT91_06180
ERR1913147.313285__1.313285	46503__R6Y901__HMPREF1060_01754
ERR1913147.313371__1.313371	28116__A0A1G6G9R4__CUY_0131
ERR1913147.313480__1.313480	28117__B0MY40__BHV66_05170
ERR1913147.313823__1.313823	39492__D4JW28__spoVFA
ERR1913147.314001__1.314001	28117__B0N028__BHV66_05935
ERR1913147.314027__1.314027	328814__GCA_004558275.1_00292
ERR1913147.314150__1.314150	853__A0A2A7AXC8__C4N21_14120
ERR1913147.314224__1.314224	39496__A5Z776__EUBVEN_01559
ERR1913147.314477__1.314477	1262743__R5C7C5__BN727_00596
ERR1913147.314500__1.314500	820__A0A174RFI5__SAMN05444418_12240
ERR1913147.314641__1.314641	214856__A0A175A1E6__ERS852447_01907
ERR1913147.314812__1.314812	1680__A1A2N8__LMG10734_1314
ERR1913147.314841__1.314841	28118__R6FX99__Odosp_1660
ERR1913147.315099__1.315099	239935__A0A2N8ITX2__CXT86_11265
ERR1913147.315152__1.315152	410072__A0A3E4GPR9__ERS852481_01341
ERR1913147.315158__1.315158	172901__A0A2U1B4R0__C8D82_10832
ERR1913147.315189__1.315189	387661__K5ZQY6__B5F96_11410
ERR1913147.315298__1.315298	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1913147.315427__1.315427	239935__A0A2N8IMD6__CXU03_05585
ERR1913147.315477__1.315477	46503__R5DLM3__HMPREF1078_03417
ERR1913147.315487__1.315487	1263107__GCA_000436995.1_00176
ERR1913147.315505__1.315505	823__A0A174MNW4__M091_0199
ERR1913147.315589__1.315589	239935__A0A2N8HH03__CXU09_08875
ERR1913147.315631__1.315631	820__A0A139KJ23__celCCA
ERR1913147.315861__1.315861	239935__A0A2N8IVR0__CXT87_07115
ERR1913147.315920__1.315920	239935__A0A2N8IEP3__CXT84_03735
ERR1913147.315933__1.315933	239935__A0A2N8IXN0__CXT95_01765
ERR1913147.315975__1.315975	28116__A7LYG5__M089_5828
ERR1913147.316143__1.316143	239935__R6JWJ7__CXT94_02580
ERR1913147.316201__1.316201	39496__A5Z890__EUBVEN_01930
ERR1913147.316331__1.316331	40520__A5ZSL9__DXC87_07025
ERR1913147.316433__1.316433	820__A0A396EUU8__luxQ_3
ERR1913147.316561__1.316561	823__A0A395YZ10__NCTC11152_02955
ERR1913147.316577__1.316577	46503__R6Y837__PARMER_03866
ERR1913147.316647__1.316647	214856__R6YD52__ERS852447_02171
ERR1913147.316765__1.316765	1550024__G9RXI8__TQ39_11495
ERR1913147.316810__1.316810	1550024__G9RWG1__ASJ35_03770
ERR1913147.317030__1.317030	1262889__R7HBQ2__BN634_01539
ERR1913147.317243__1.317243	301302__R5UNJ6__M72_26701
ERR1913147.317290__1.317290	239935__A0A2N8I3Z7__CXU05_10555
ERR1913147.317303__1.317303	1150298__A0A174R918__ERS852535_01749
ERR1913147.317320__1.317320	239935__R6JCH3__CXT95_08205
ERR1913147.317357__1.317357	239935__A0A2N8HM32__CXT85_08075
ERR1913147.317411__1.317411	239935__A0A2N8J2P6__ADH72_06730
ERR1913147.317418__1.317418	820__R9I3Q7__HMPREF1072_01668
ERR1913147.317452__1.317452	1150298__R7JUS5__soxS_1
ERR1913147.317909__1.317909	1263107__GCA_000436995.1_00176
ERR1913147.318199__1.318199	28117__B0MUR5__BHV66_03900
ERR1913147.318341__1.318341	823__A0A395YQ63__B5F32_15335
ERR1913147.318978__1.318978	823__D7ILK2__ERS852380_00031
ERR1913147.319006__1.319006	39485__A0A174Z2K9__ERS852490_02052
ERR1913147.319015__1.319015	28117__B0MUT8__ALIPUT_00879
ERR1913147.319071__1.319071	1262869__R7CV70__BN625_00699
ERR1913147.319146__1.319146	239935__A0A2N8IU14__ADH72_05655
ERR1913147.319252__1.319252	28117__B0MUL5__ALIPUT_00722
ERR1913147.319269__1.319269	823__A6LHK0__M090_1297
ERR1913147.319538__1.319538	166486__C7GFD3__ERS852572_00983
ERR1913147.319543__1.319543	1780376__A0A143XSC4__BN3659_01663
ERR1913147.319568__1.319568	239935__A0A2N8IV82__CXT99_06735
ERR1913147.319710__1.319710	239935__A0A2N8IMC3__CXT96_03840
