ERR1913154.149__1.149	328814__GCA_004558275.1_00079
ERR1913154.443231__1.443231	1680__A0A087DLC6__C8077_00815
ERR1913154.443249__1.443249	301302__R5UPH9__M72_00521
ERR1913154.443342__1.443342	216816__B7GQM4__BLIC_f01073
ERR1913154.443505__1.443505	61171__B9Y5T8__HOLDEFILI_01170
ERR1913154.443475__1.443475	301302__A0A173RZU9__M72_23561
ERR1913154.443595__1.443595	1262743__R5C054__BN727_01980
ERR1913154.443597__1.443597	46506__R6B8Z4__SAMN05444283_11711
ERR1913154.443676__1.443676	823__A0A173RD26__B5F32_03910
ERR1913154.444100__1.444100	1262911__R6GUQ4__BN557_01581
ERR1913154.444202__1.444202	371601__A0A0J9FJQ6__HMPREF1074_04066
ERR1913154.444339__1.444339	1262911__R6H0U7__BN557_01104
ERR1913154.444376__1.444376	100886__E2NWG3__CATMIT_02958
ERR1913154.444377__1.444377	360807__A0A396AFY2__ERS852444_00427
ERR1913154.444552__1.444552	1150298__A0A174HIS8__ERS852535_00284
ERR1913154.444693__1.444693	100886__E2NQB7__ERS852383_05743
ERR1913154.444702__1.444702	40518__R5DZ88__DXD93_06320
ERR1913154.444704__1.444704	820__A0A174CK74__DXB48_07060
ERR1913154.444827__1.444827	357276__I9F327__DXD47_22495
ERR1913154.444932__1.444932	33043__A0A173X520__ERS852575_01617
ERR1913154.445065__1.445065	821__A0A174V2F3__NCTC10583_01474
ERR1913154.445082__1.445082	47678__A5ZL09__BACCAC_03608
ERR1913154.445341__1.445341	216816__A0A396FRQ5__DD678_01245
ERR1913154.445384__1.445384	88431__A6BFJ3__ERS852408_01680
ERR1913154.445410__1.445410	28111__E5X119__NCTC11155_02426
ERR1913154.445440__1.445440	46503__K5ZAK9__NCTC13052_03308
ERR1913154.445578__1.445578	820__A0A3E4GA19__SAMN05444418_10562
ERR1913154.445645__1.445645	1262886__R6QP39__BN563_00737
ERR1913154.445737__1.445737	28117__B0MXU0__BHV66_07550
ERR1913154.445865__1.445865	328814__GCA_004558275.1_00067
ERR1913154.445827__1.445827	28118__R6G1Z6__B5F93_09405
ERR1913154.445834__1.445834	820__A0A139K9Q2__DXD40_08795
ERR1913154.446193__1.446193	239935__A0A139TTZ7__CXU14_07900
ERR1913154.446228__1.446228	410072__R6LD64__ERS852525_02440
ERR1913154.446246__1.446246	1897011__A0A1Q6RH37__BHW41_01795
ERR1913154.446363__1.446363	821__E5UY21__C800_02204
ERR1913154.446610__1.446610	216816__A0A133LQN7__BL15B_00780
ERR1913154.446669__1.446669	88431__A0A3D0EYE9__rafA
ERR1913154.446761__1.446761	1739406__A0A1S1EK40__HMPREF2902_01725
ERR1913154.446834__1.446834	88431__A0A174G8Q6__ERS852526_02711
ERR1913154.446869__1.446869	46228__V8C6B2__DXD17_09805
ERR1913154.447107__1.447107	46506__S3YD95__AA415_02538
ERR1913154.447121__1.447121	1262886__R6QBE1__BN563_01180
ERR1913154.447127__1.447127	572010__aspS
ERR1913154.447302__1.447302	40518__R5DYM0__DXD86_08165
ERR1913154.447566__1.447566	40518__A0A2N0UK36__RBATCC27255_01376
ERR1913154.447639__1.447639	745368__A0A1T4X705__SAMN02745178_01472
ERR1913154.447753__1.447753	28117__B0MY40__BHV66_05170
ERR1913154.447905__1.447905	1262886__R6QAU3__BN563_00998
ERR1913154.447982__1.447982	28117__B0N007__BHV66_10275
ERR1913154.448081__1.448081	46503__A7AII9__ERS852463_00984
ERR1913154.448250__1.448250	820__A0A139K5A6__DXB48_12175
ERR1913154.448193__1.448193	1262911__R6GU91__BN557_01513
ERR1913154.448432__1.448432	1150298__R7JRC8__ERS852535_02456
ERR1913154.448433__1.448433	853__D4JY61__C4N21_10560
ERR1913154.448435__1.448435	39491__C4ZC33__DXC13_11585
ERR1913154.448511__1.448511	1262911__R6GQM3__BN557_01245
ERR1913154.448552__1.448552	33025__A0A395JJE3__C8D73_101669
ERR1913154.448573__1.448573	853__A0A173T751__C4N24_10280
ERR1913154.448615__1.448615	39491__A0A395ZBW8__DXC13_08840
ERR1913154.448645__1.448645	40518__R5E6G1__DXD83_06815
ERR1913154.448696__1.448696	28052__A0A174P635__ERS852499_02418
ERR1913154.448662__1.448662	46228__B5CR12__HMPREF1202_02400
ERR1913154.448885__1.448885	572010__rpoB
ERR1913154.448886__1.448886	216816__A0A133L1E2__ptsP
ERR1913154.448940__1.448940	1262911__R6GY22__BN557_00023
ERR1913154.449027__1.449027	28118__R6F891__NCTC10826_02656
ERR1913154.449272__1.449272	28117__B0MTV0__BHV66_06395
ERR1913154.449282__1.449282	33043__D5HGZ8__nnr
ERR1913154.449385__1.449385	301302__R5UQ61__M72_23071
ERR1913154.449776__1.449776	40518__R5DUG7__sbcC
ERR1913154.450045__1.450045	301302__A0A0M6W9H8__M72_19621
ERR1913154.450064__1.450064	46228__B5CM12__DXD17_00945
ERR1913154.450179__1.450179	410072__C0B8D2__DXD67_01675
ERR1913154.450187__1.450187	1262886__R6QGN8__BN563_00318
ERR1913154.450212__1.450212	1160721__W0U3K9__BHW50_11040
ERR1913154.450233__1.450233	39485__A0A1Q6PGI7__pehX_3
ERR1913154.450306__1.450306	40518__R5DU52__RB5AMG_02245
ERR1913154.450381__1.450381	216816__C5E8I1__yciB
ERR1913154.450390__1.450390	394340__clpB_1
ERR1913154.450559__1.450559	28117__B0MTH2__ALIPUT_00061
ERR1913154.450584__1.450584	823__A0A173UDF6__CEQ22_003270
ERR1913154.450600__1.450600	216816__A0A133L1E2__ptsP
ERR1913154.450650__1.450650	40518__R5DW64__RBL236_01394
ERR1913154.450676__1.450676	820__A0A3E4VZS7__DXC07_14435
ERR1913154.450665__1.450665	1550024__G9RWE3__TQ39_04170
ERR1913154.451011__1.451011	46503__R6X1R0__ERS852463_00596
ERR1913154.451013__1.451013	47678__R5UME6__BACCAC_01239
ERR1913154.451053__1.451053	820__A0A3E4G8F8__ERS852421_01645
ERR1913154.451135__1.451135	46503__A7ADV9__ERS852463_01504
ERR1913154.451147__1.451147	338188__C9KX12__ERS852397_02198
ERR1913154.451272__1.451272	821__A0A174JYD3__ERS852457_02610
ERR1913154.451236__1.451236	2292352__A0A374UKS3__DXC23_09270
ERR1913154.451313__1.451313	33043__A0A174ADZ1__dcuS_1
ERR1913154.451408__1.451408	33025__A0A395JHD9__C8D73_101774
ERR1913154.451659__1.451659	820__A0A174Q0F0__DXB48_08080
ERR1913154.451660__1.451660	28111__R5JN40__HMPREF1016_01803
ERR1913154.451820__1.451820	47678__R5UUB5__ERS852558_00247
ERR1913154.451803__1.451803	216816__A0A395XZB7__DXD37_04075
ERR1913154.451841__1.451841	301302__A0A173SCU7__M72_12871
ERR1913154.451854__1.451854	1150298__A0A174S2H3__spoIIQ
ERR1913154.452143__1.452143	216816__D6ZXB6__BBL306_0063
ERR1913154.452219__1.452219	1150298__R7JV71__ERS852498_00755
ERR1913154.452269__1.452269	446660__GCA_003428235.1_01259
ERR1913154.452281__1.452281	40518__R5E6G1__DXD83_06815
ERR1913154.452578__1.452578	46503__R6X5W5__HMPREF1078_03156
ERR1913154.452638__1.452638	46503__R6WYJ8__DXB85_13825
ERR1913154.452649__1.452649	1262886__R6REZ5__BN563_01087
ERR1913154.452729__1.452729	1150298__A0A174HG99__ERS852498_00387
ERR1913154.452920__1.452920	47678__R5U3D5__DW706_05635
ERR1913154.453093__1.453093	33043__A0A173WPI1__ERS852400_02100
ERR1913154.453165__1.453165	301302__A0A173T3P5__ERS852420_01836
ERR1913154.453253__1.453253	40518__R5DM08__DXD83_06415
ERR1913154.453780__1.453780	820__A0A3E4W9W8__C801_01069
ERR1913154.454038__1.454038	820__A0A139KG04__ERS852459_01249
ERR1913154.454394__1.454394	100886__E2NNP4__CATMIT_00176
ERR1913154.454504__1.454504	1262911__R6GXS5__BN557_00160
ERR1913154.454551__1.454551	1150298__A0A174E950__ERS852498_02096
ERR1913154.454741__1.454741	39491__A0A395UWA3__DXB69_11805
ERR1913154.454803__1.454803	214856__A0A174CRY5__ERS852559_01060
ERR1913154.454805__1.454805	1262886__R6QJJ7__BN563_01219
ERR1913154.454942__1.454942	46503__B7BG40__ERS852463_01623
ERR1913154.455000__1.455000	1262743__R5C054__BN727_01980
ERR1913154.455012__1.455012	544644__GCA_001915615.1_01912
ERR1913154.455019__1.455019	1150298__R7JXH6__mecR1
ERR1913154.455033__1.455033	28111__E5WVI9__BACEGG_03583
ERR1913154.455092__1.455092	33025__A0A395JBB5__C8D73_107104
ERR1913154.455158__1.455158	39496__A5Z8J4__EUBVEN_02036
ERR1913154.455407__1.455407	39491__A0A395V1R3__T1815_08181
ERR1913154.455462__1.455462	40518__R5DZI2__DXD93_06940
ERR1913154.455531__1.455531	239935__A0A139TTZ7__CXU14_07900
ERR1913154.455532__1.455532	820__A0A139K4W5__HMPREF2141_02394
ERR1913154.455545__1.455545	88431__A0A174LBC0__DORLON_00105
ERR1913154.455622__1.455622	1150298__A0A174R4D7__tmpC_2
ERR1913154.455666__1.455666	216816__A0A2U0BLP0__tsaB
ERR1913154.455744__1.455744	821__A0A173WG51__BVU_2549
ERR1913154.455789__1.455789	39491__A0A396FEW6__T1815_18721
ERR1913154.455806__1.455806	820__A0A174QLF0__SAMN05444418_109151
ERR1913154.455877__1.455877	1150298__A0A174I056__ERS852535_01387
ERR1913154.455991__1.455991	1150298__A0A174BP05__murAA
ERR1913154.455962__1.455962	821__A0A396F9T7__M097_3427
ERR1913154.456040__1.456040	823__A0A174LWY0__lepB
ERR1913154.456090__1.456090	301302__R5ULQ3__ERS852420_02626
ERR1913154.456127__1.456127	46228__B5CKX6__RUMLAC_00090
ERR1913154.456268__1.456268	28111__E5WZI1__BACEGG_01444
ERR1913154.456285__1.456285	40518__R5DVL2__penA
ERR1913154.456409__1.456409	39491__C4ZCV5__DXB99_11855
ERR1913154.456472__1.456472	28117__B0MWX3__BHV66_03010
ERR1913154.456474__1.456474	820__A0A174F0C1__nreB
ERR1913154.456488__1.456488	820__A0A174QLF0__SAMN05444418_109151
ERR1913154.456633__1.456633	310297__B5D3X3__DXB87_14935
ERR1913154.457105__1.457105	28116__E5C458__BACOV975_02730
ERR1913154.457136__1.457136	310298__B3JQJ5__BACCOP_04231
ERR1913154.457246__1.457246	853__A0A174BZY1__xerD_1
ERR1913154.457247__1.457247	544645__A0A3E4SUL6__DXC42_18480
ERR1913154.457325__1.457325	28117__B0MXJ1__BHV66_08445
ERR1913154.457420__1.457420	39488__C0ERK9__cbiK
ERR1913154.457551__1.457551	40518__R5DR39__mreB_2
ERR1913154.457591__1.457591	28117__B0MUY3__BHV66_00515
ERR1913154.457702__1.457702	376805__F0R8H8__Bacsa_0435
ERR1913154.457756__1.457756	626932__G5HA20__HMPREF9450_01485
ERR1913154.457862__1.457862	46503__A0A3E4ZLE8__DXB61_09555
ERR1913154.457886__1.457886	28111__R5JPB6__NCTC11155_02514
ERR1913154.458191__1.458191	1150298__R7JV71__ERS852498_00755
ERR1913154.458445__1.458445	821__E5UY21__C800_02204
ERR1913154.458490__1.458490	40518__R5DYU1__DXD86_01160
ERR1913154.458508__1.458508	39492__D4JT67__EUBSIR_01784
ERR1913154.458568__1.458568	1680__A0A2R4G1K8__BBMN23_0315
ERR1913154.458627__1.458627	39492__D4JR58__EUBSIR_02090
ERR1913154.458643__1.458643	1262743__R5C054__BN727_01980
ERR1913154.458765__1.458765	1150298__R7JND0__ERS852498_02814
ERR1913154.458874__1.458874	820__A0A396EUV1__B5G17_06465
ERR1913154.459048__1.459048	166486__D4L273__ERS852572_01638
ERR1913154.459051__1.459051	823__A0A069SAX6__ERS852380_00710
ERR1913154.459099__1.459099	40518__R5DVL2__penA
ERR1913154.459246__1.459246	39491__A0A396FNP1__DXD95_06025
ERR1913154.459275__1.459275	39491__A0A396FNY7__LD38_16155
ERR1913154.459331__1.459331	820__A0A139K5A6__DXB48_12175
ERR1913154.459351__1.459351	1263006__R6LU28__BN515_01365
ERR1913154.459446__1.459446	40518__R5DS17__RBATCC27255_00416
ERR1913154.459514__1.459514	821__A0A173WG51__BVU_2549
ERR1913154.459617__1.459617	820__A0A139K4W1__M093_0353
ERR1913154.460006__1.460006	821__A0A174JYD3__ERS852457_02610
ERR1913154.460334__1.460334	1160721__W0U4Y3__sipW2
ERR1913154.460426__1.460426	28118__F9ZCN2__DF785_09230
ERR1913154.460429__1.460429	39485__A0A175A403__EUBELI_20577
ERR1913154.460691__1.460691	40518__R5DLM5__RB5AMG_00422
ERR1913154.460780__1.460780	1160721__R6SUP4__vanY3
ERR1913154.460837__1.460837	301301__G2SZM1__RHOM_00740
ERR1913154.461040__1.461040	823__A0A078SYK6__DXB14_02485
ERR1913154.461072__1.461072	40518__R5DMC7__blaR1
ERR1913154.461209__1.461209	33043__A0A173XX37__ERS852445_02100
ERR1913154.461284__1.461284	820__A0A3E4RTP0__C801_01067
ERR1913154.461485__1.461485	384639__GCA_003096855.1_01617
ERR1913154.461787__1.461787	820__A0A174F0C1__nreB
ERR1913154.461870__1.461870	40518__R5DQJ0__DXD93_03790
ERR1913154.462100__1.462100	40518__R5DT16__ysdC_2
ERR1913154.462336__1.462336	853__A0A329UEG4__CHR60_00585
ERR1913154.462373__1.462373	40518__R5E6U1__yunB
ERR1913154.462693__1.462693	1262886__R6Q6F8__BN563_00477
ERR1913154.462763__1.462763	820__A0A3E4VXP2__yesR
ERR1913154.462897__1.462897	410072__A0A3E4GPD6__DXD67_10205
ERR1913154.462899__1.462899	820__A0A374Q854__HMPREF1073_03281
ERR1913154.463025__1.463025	40518__R5DU74__RBATCC27255_00707
ERR1913154.463034__1.463034	46506__R6L6Y9__wza_1
ERR1913154.463209__1.463209	40518__R5DTH7__DXD83_02405
ERR1913154.463298__1.463298	28111__E5WUE9__NCTC11155_01729
ERR1913154.463314__1.463314	46228__V8CAV6__addA
ERR1913154.463339__1.463339	1262911__R6H174__BN557_01246
ERR1913154.463396__1.463396	88431__A0A174LB13__ERS852573_00606
ERR1913154.463560__1.463560	821__A6L0C7__ERS852556_03520
ERR1913154.463644__1.463644	39496__A5Z6K7__EUBVEN_01340
ERR1913154.463843__1.463843	40518__R5DYM0__DXD86_08165
ERR1913154.463913__1.463913	28118__F9ZAE1__DF785_04930
ERR1913154.463950__1.463950	820__A0A374MXK3__HMPREF1072_00166
ERR1913154.463990__1.463990	88431__A0A3E5GJ50__DORLON_02273
ERR1913154.464504__1.464504	820__A0A139KHX1__HMPREF2141_00289
ERR1913154.464613__1.464613	216816__A0A087BBV6__BFS26_06210
ERR1913154.464686__1.464686	39491__D6E4H2__DXB99_00485
ERR1913154.464755__1.464755	47678__R5UU99__C5Z00_11925
ERR1913154.464775__1.464775	74426__purC
ERR1913154.465196__1.465196	1262886__R6Q824__BN563_00941
ERR1913154.465327__1.465327	40518__R5DMZ0__DXD83_05610
ERR1913154.465405__1.465405	40518__R5DME2__DXD86_07315
ERR1913154.465414__1.465414	33025__A0A395JCA1__C8D73_102219
ERR1913154.466013__1.466013	821__A0A395US34__C5Z04_18975
ERR1913154.466080__1.466080	28117__B0MWH8__BHV66_01330
ERR1913154.466110__1.466110	853__D4KAK8__C4N21_13380
ERR1913154.466393__1.466393	820__A0A374Q854__HMPREF1073_03281
ERR1913154.466483__1.466483	39496__A5Z9A6__EUBVEN_02301
ERR1913154.466672__1.466672	216816__A0A2U0BLP0__tsaB
ERR1913154.466818__1.466818	28116__A0A1Y4Q112__evgS_13
ERR1913154.466870__1.466870	28118__R6F045__B5F99_10560
ERR1913154.466968__1.466968	33043__A0A173X520__ERS852575_01617
ERR1913154.467003__1.467003	823__A0A173VPM3__DHW69_17170
ERR1913154.467056__1.467056	39488__C0EUG1__DXD91_05025
ERR1913154.467287__1.467287	28118__F9Z4Q7__DER54_08070
ERR1913154.467325__1.467325	371601__A0A3E4NKK5__B5E52_17685
ERR1913154.467381__1.467381	823__A0A078SLK0__ERS852513_02755
ERR1913154.467434__1.467434	1150298__R7JMX3__ERS852498_00681
ERR1913154.467585__1.467585	28116__A0A1Y4PDJ7__C5Z02_08485
ERR1913154.467664__1.467664	40518__R5DYM0__DXD86_08165
ERR1913154.467765__1.467765	1262886__R6QAU3__BN563_00998
ERR1913154.467911__1.467911	1628085__A0A2U1BCV0__C7386_1063
ERR1913154.467915__1.467915	823__A0A174JYU9__DER51_02115
ERR1913154.467956__1.467956	39492__D4JR31__EUBSIR_00106
ERR1913154.468055__1.468055	216816__A0A083X5W4__HMPREF0177_01593
ERR1913154.468308__1.468308	39492__D4JSS9__btuF
ERR1913154.468369__1.468369	40518__R5E7S2__RBL263_00671
ERR1913154.468473__1.468473	820__A0A3E4G2R7__DXC07_00510
ERR1913154.468485__1.468485	40518__R5DZB1__DXD83_08840
ERR1913154.468507__1.468507	1262886__R6QNM3__BN563_00033
ERR1913154.468545__1.468545	46503__A7AG59__ERS852463_00349
ERR1913154.468620__1.468620	301302__A0A0M6WV71__ERS852420_01279
ERR1913154.468654__1.468654	1262743__R5C054__BN727_01980
ERR1913154.468860__1.468860	1512__E7GGZ2__amaB1_3
ERR1913154.468891__1.468891	100884__E7GDV4__DXB30_09300
ERR1913154.468935__1.468935	39491__A0A174A751__DXB69_15525
ERR1913154.468940__1.468940	28052__A0A174JNK0__ERS852451_01116
ERR1913154.469025__1.469025	28111__E5WVZ4__NCTC11155_02635
ERR1913154.469111__1.469111	301302__R5UV35__M72_02721
ERR1913154.469233__1.469233	338188__R6D6U2__ERS852397_02840
ERR1913154.469249__1.469249	823__A0A395YZ10__NCTC11152_02955
ERR1913154.469218__1.469218	28118__F9ZC62__DF785_13495
ERR1913154.469351__1.469351	820__A0A173WUD7__DXB48_08055
ERR1913154.469391__1.469391	301302__A0A173UAS4__M72_15061
ERR1913154.469531__1.469531	1262886__R6QKQ6__BN563_01547
ERR1913154.469548__1.469548	357276__A0A0P0M2G3__BACDOR_03913
ERR1913154.469899__1.469899	301302__R5UQW7__ERS852420_02102
ERR1913154.470046__1.470046	40518__R5DRY6__RB5AMG_00549
ERR1913154.470235__1.470235	39492__D4JQY4__EUBSIR_01325
ERR1913154.470246__1.470246	46503__R6XDP9__ERS852463_01752
ERR1913154.470346__1.470346	823__A6LHJ7__ERS852380_00253
ERR1913154.470385__1.470385	301302__A0A0M6WIX9__ERS852420_01972
ERR1913154.470395__1.470395	1262886__R6QP39__BN563_00737
ERR1913154.470402__1.470402	33043__A0A174CC83__ERS852575_02077
ERR1913154.470653__1.470653	1150298__A0A174GDE8__ERS852535_00119
ERR1913154.470813__1.470813	33025__A0A395JC32__C8D73_1037
ERR1913154.470821__1.470821	487174__K0XDZ0__HMPREF9448_02863
ERR1913154.471030__1.471030	821__A0A0P0M3U7__DXB90_14325
ERR1913154.471063__1.471063	820__A0A3E4G8F8__ERS852421_01645
ERR1913154.471097__1.471097	33025__A0A395JDV3__C8D73_101685
ERR1913154.471178__1.471178	821__A0A396EVC9__DXB90_03525
ERR1913154.471489__1.471489	360807__A0A1Q6T5B1__ERS852444_03147
ERR1913154.471543__1.471543	39492__D4JVT0__EUBSIR_00059
ERR1913154.471620__1.471620	40518__R5DP61__DXD86_06345
ERR1913154.471659__1.471659	823__D0TCC2__HMPREF1075_01590
ERR1913154.471682__1.471682	823__A0A395YRW4__DD466_15895
ERR1913154.471875__1.471875	823__A0A174PLE5__DXD05_03010
ERR1913154.471983__1.471983	357276__I8VLL2__HMPREF1065_03395
ERR1913154.471992__1.471992	418240__C6JGG3__ERS852523_00073
ERR1913154.471993__1.471993	239935__A0A2N8IAY7__CXU13_02935
ERR1913154.471994__1.471994	40518__R5DVL2__penA
ERR1913154.472022__1.472022	410072__A0A174EHQ6__ERS852481_02629
ERR1913154.472033__1.472033	40518__R5DVH6__DXD86_08955
ERR1913154.472226__1.472226	33025__A0A395JF58__C8D73_101275
ERR1913154.472319__1.472319	40518__R5E5W1__RBL263_01034
ERR1913154.472400__1.472400	1150298__A0A174I2L4__ERS852535_01377
ERR1913154.472493__1.472493	28117__B0MUR5__BHV66_03900
ERR1913154.472553__1.472553	28116__A0A1Y4PHM7__DXA80_25130
ERR1913154.472609__1.472609	410072__A0A174AMX4__dacB_1
ERR1913154.472729__1.472729	40518__R5DZM6__lytR_3
ERR1913154.472850__1.472850	1150298__A0A174RJ10__ERS852535_00223
ERR1913154.472894__1.472894	40518__R5DMC7__blaR1
ERR1913154.472996__1.472996	820__A0A3E4W9W8__C801_01069
ERR1913154.473071__1.473071	216816__A0A1S2VTC3__BLIC_e00847
ERR1913154.473172__1.473172	39486__G1WQ06__DXD84_02875
ERR1913154.473254__1.473254	40518__R5DSI5__fieF
ERR1913154.473318__1.473318	1262886__R6QS75__BN563_01599
ERR1913154.473352__1.473352	820__A7V470__HMPREF1072_02076
ERR1913154.473468__1.473468	1262886__R6QN23__BN563_00445
ERR1913154.473374__1.473374	820__A0A3E4G3J9__ERS852459_02265
ERR1913154.473523__1.473523	40518__R5E8B6__RB5AMG_00876
ERR1913154.473628__1.473628	454154__G5STE3__HMPREF9441_02646
ERR1913154.473632__1.473632	1262911__R6GI18__BN557_01377
ERR1913154.473652__1.473652	40518__R5DX17__DXD86_01230
ERR1913154.473817__1.473817	360807__A0A1Q6T5B1__ERS852444_03147
ERR1913154.474141__1.474141	1262911__R6HLC0__BN557_00578
ERR1913154.474166__1.474166	40518__R5DLM5__RB5AMG_00422
ERR1913154.474325__1.474325	46228__B5CP96__RUMLAC_01287
ERR1913154.474334__1.474334	328814__GCA_004558275.1_01620
ERR1913154.474350__1.474350	33043__D5HIL8__ERS852386_02009
ERR1913154.474531__1.474531	745368__A0A1T4Y7V7__SAMN02745178_02833
ERR1913154.474598__1.474598	33043__D5HDB6__sipT_2
ERR1913154.474785__1.474785	823__A0A355XLQ9__DXC05_02185
ERR1913154.474876__1.474876	40518__R5DT93__DXD86_08730
ERR1913154.475049__1.475049	820__A0A3E4W9D9__B5G17_12400
ERR1913154.475086__1.475086	216816__D6DCQ7__HMPREF1312_1623
ERR1913154.475095__1.475095	214856__A0A173W3Y5__ERS852559_02032
ERR1913154.475158__1.475158	1160721__W0U532__RBI_I00944
ERR1913154.475382__1.475382	39491__C4ZAT2__ERE_28440
ERR1913154.475441__1.475441	216816__B7GQF0__CE170_00160
ERR1913154.475485__1.475485	820__A7V049__DXB48_04755
ERR1913154.475763__1.475763	28118__R6F2P9__B5F99_13925
ERR1913154.475785__1.475785	301302__R5UL57__ERS852420_00622
ERR1913154.476101__1.476101	291645__I9SGK8__HMPREF1068_00004
ERR1913154.476129__1.476129	40518__R5DUG7__sbcC
ERR1913154.476152__1.476152	1150298__R7JU97__ERS852498_02579
ERR1913154.476312__1.476312	33025__A0A395J947__C8D73_11315
ERR1913154.476346__1.476346	301302__R5UKP4__cbiT
ERR1913154.476348__1.476348	40518__R5DY98__mepA_5
ERR1913154.476465__1.476465	418240__A0A174NZX7__tagF_1
ERR1913154.476548__1.476548	46503__R6Y8M7__ERS852463_01228
ERR1913154.476572__1.476572	1262924__R7HRW9__BN585_00665
ERR1913154.476580__1.476580	457421__C5ERC0__CBFG_04276
ERR1913154.476670__1.476670	649756__L1Q069__CL2_23450
ERR1913154.476778__1.476778	40518__R5DVV1__RBATCC27255_00999
ERR1913154.476855__1.476855	39491__A0A395UWZ1__DXC13_02175
ERR1913154.476989__1.476989	1262911__R6GXH0__BN557_00389
ERR1913154.477097__1.477097	33043__A0A174AEP1__apr
ERR1913154.477066__1.477066	40518__R5DYP7__envC
ERR1913154.477570__1.477570	39491__A0A395UVM9__DXB76_04540
ERR1913154.477638__1.477638	218139__GCA_002259595.1_01049
ERR1913154.477657__1.477657	853__A0A173XRA8__CGS56_09290
ERR1913154.477711__1.477711	626933__H1DGX0__HMPREF9449_01506
ERR1913154.477845__1.477845	649756__B0NWY4__blaR1_3
ERR1913154.478212__1.478212	1262743__R5C054__BN727_01980
ERR1913154.478383__1.478383	40518__R5DYF6__RBL263_01812
ERR1913154.478411__1.478411	1680__A0A087CWH8__ERS852382_00646
ERR1913154.478484__1.478484	1262743__R5C054__BN727_01980
ERR1913154.478512__1.478512	40518__R5DR39__mreB_2
ERR1913154.478818__1.478818	823__A0A395Z066__M091_0663
ERR1913154.479020__1.479020	820__A0A396EUV1__B5G17_06465
ERR1913154.479046__1.479046	39491__A0A173VD97__DXB69_07350
ERR1913154.479206__1.479206	39485__R5ZT06__EUBELI_20526
ERR1913154.479552__1.479552	1150298__A0A174J629__ERS852498_00833
ERR1913154.479831__1.479831	1262886__R6Q824__BN563_00941
ERR1913154.479838__1.479838	821__A0A174WBC9__ERS852556_03145
ERR1913154.479955__1.479955	39491__A0A173VD97__DXB69_07350
ERR1913154.479968__1.479968	310298__B3JQJ5__BACCOP_04231
ERR1913154.480033__1.480033	1150298__A0A174HEB6__ypdC_2
ERR1913154.480075__1.480075	301302__R5V7G4__ywtF
ERR1913154.480078__1.480078	1897011__A0A1Q6RDI4__BHW41_05605
ERR1913154.480168__1.480168	239935__A0A2N8HQQ5__CXU12_06805
ERR1913154.480124__1.480124	28052__R7N9A1__ERS852499_02060
