ERR1912985.39__1.39	820__A7V092__hldE
ERR1912985.1247315__1.1247315	357276__B6VUQ5__B5F00_10940
ERR1912985.1247388__1.1247388	1150298__A0A174DX06__ERS852498_00491
ERR1912985.1247417__1.1247417	823__A0A173TL14__M095_0764
ERR1912985.1247547__1.1247547	820__R9I324__HMPREF2141_02414
ERR1912985.1247593__1.1247593	39491__A0A395UZZ5__htpG_1
ERR1912985.1247727__1.1247727	246787__A0A0P0GJP1__BcellWH2_03982
ERR1912985.1247734__1.1247734	214856__R6Y0B9__ERS852559_00164
ERR1912985.1247888__1.1247888	820__A0A174GYA8__DXB64_07370
ERR1912985.1247951__1.1247951	1160721__W0U3P8__RBI_I00386
ERR1912985.1247980__1.1247980	410072__C0BC88__DXD67_11180
ERR1912985.1248286__1.1248286	823__A6LEF3__ERS852560_01356
ERR1912985.1248325__1.1248325	1262927__R7EXB3__BN677_01826
ERR1912985.1248395__1.1248395	47678__R5U9Z6__HMPREF1061_03205
ERR1912985.1248372__1.1248372	39491__A0A395UYA6__EUBREC_0408
ERR1912985.1248447__1.1248447	1262927__R7EV52__BN677_01072
ERR1912985.1248525__1.1248525	28117__R7JJM9__ALIPUT_00662
ERR1912985.1248555__1.1248555	246787__R6LGA6__tmoS_11
ERR1912985.1248605__1.1248605	1262761__R6QJJ2__BN606_00358
ERR1912985.1248625__1.1248625	820__A0A139K5A6__DXB48_12175
ERR1912985.1248643__1.1248643	1262777__R5VIT7__BN512_01321
ERR1912985.1248717__1.1248717	1160721__R6T2A6__RBI_I00395
ERR1912985.1248775__1.1248775	46228__V8CG89__RUMLAC_00663
ERR1912985.1248818__1.1248818	823__A0A395YQ63__B5F32_15335
ERR1912985.1248937__1.1248937	1262761__R6QXL2__BN606_02127
ERR1912985.1248947__1.1248947	371601__D7J3Z9__CW1_1788
ERR1912985.1249002__1.1249002	360807__A0A1Q6TCY9__ERS852444_01883
ERR1912985.1249015__1.1249015	820__A0A173WZS4__DXD90_10250
ERR1912985.1249063__1.1249063	884684__GCA_002892425.1_01416
ERR1912985.1249216__1.1249216	310297__B5CZI0__BACPLE_02145
ERR1912985.1249236__1.1249236	46506__R5JSP7__AA415_01143
ERR1912985.1249280__1.1249280	246787__A0A3D6B2C7__BcellWH2_03259
ERR1912985.1249290__1.1249290	46503__K5ZBF7__DD461_15285
ERR1912985.1249434__1.1249434	820__A0A396CMY7__HMPREF1072_03009
ERR1912985.1249541__1.1249541	1263006__R6MLA8__BN515_00853
ERR1912985.1249637__1.1249637	246787__A0A0P0G684__cirA_10
ERR1912985.1249649__1.1249649	1263109__GCA_000438135.1_00527
ERR1912985.1249787__1.1249787	33025__A0A395JBU5__C8D73_10423
ERR1912985.1249842__1.1249842	301301__A0A395VBI2__RHOM_00545
ERR1912985.1250043__1.1250043	1628085__A0A2U1B8P9__C7386_11441
ERR1912985.1250190__1.1250190	46506__S3YGB4__DXC41_06355
ERR1912985.1250194__1.1250194	28117__B0MUY3__BHV66_00515
ERR1912985.1250198__1.1250198	166486__D4KZH8__ERS852572_00419
ERR1912985.1250240__1.1250240	310297__B5CZ21__DXB87_00235
ERR1912985.1250408__1.1250408	1262927__R7F1E1__BN677_00019
ERR1912985.1250438__1.1250438	39491__A0A174K1W6__DXB99_15020
ERR1912985.1250703__1.1250703	310297__B5CZ21__DXB87_00235
ERR1912985.1251034__1.1251034	569__A0A1B7KHS2__yliE
ERR1912985.1251132__1.1251132	310297__B5D252__BACPLE_03055
ERR1912985.1251136__1.1251136	29466__D1BP99__SAMEA4063028_01609
ERR1912985.1251240__1.1251240	28117__B0MYI9__BHV66_05415
ERR1912985.1251252__1.1251252	1263006__R6LX07__BN515_00935
ERR1912985.1251270__1.1251270	28117__B0MWP2__ALIPUT_01468
ERR1912985.1251314__1.1251314	1897011__A0A1Q6RDW7__BHW41_05280
ERR1912985.1251327__1.1251327	28052__A0A174KY39__ERS852451_01894
ERR1912985.1251345__1.1251345	1263109__GCA_000438135.1_01188
ERR1912985.1251434__1.1251434	1262986__R5ZUP0__BN492_01284
ERR1912985.1251494__1.1251494	820__A0A3E4VXP2__yesR
ERR1912985.1251665__1.1251665	310297__B5CZ21__DXB87_00235
ERR1912985.1251865__1.1251865	745368__A0A1T4Y2M2__SAMN02745178_02631
ERR1912985.1252032__1.1252032	246787__A0A3D6AXG0__BACCELL_01743
ERR1912985.1252090__1.1252090	1263006__R6LQ17__BN515_02097
ERR1912985.1252097__1.1252097	410072__A0A173W715__cynR_4
ERR1912985.1252118__1.1252118	46506__S3YT03__AA415_01895
ERR1912985.1252189__1.1252189	310297__R5W5U2__DXC17_08125
ERR1912985.1252156__1.1252156	1262927__R7F2N0__BN677_00452
ERR1912985.1252406__1.1252406	1897011__A0A1Q6RFQ8__BHW41_03470
ERR1912985.1252425__1.1252425	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.1252431__1.1252431	2292352__A0A374UKE7__DXC23_09500
ERR1912985.1252470__1.1252470	246787__A0A0P0GIS1__BcellWH2_02680
ERR1912985.1252571__1.1252571	1550024__G9RWR2__TQ39_04385
ERR1912985.1252724__1.1252724	357276__D1K3K9__EL88_23995
ERR1912985.1252754__1.1252754	1304__J7SI54__NCTC7366_00129
ERR1912985.1252815__1.1252815	328814__GCA_004558275.1_00239
ERR1912985.1252865__1.1252865	239935__A0A139TVJ4__CXT86_02020
ERR1912985.1253012__1.1253012	310297__R5V814__DXC17_10530
ERR1912985.1253095__1.1253095	487174__K0XG34__HMPREF9448_02234
ERR1912985.1253147__1.1253147	246787__A0A0P0G684__cirA_10
ERR1912985.1253148__1.1253148	820__I9A4U7__DHU98_12785
ERR1912985.1253348__1.1253348	47678__A0A174VGP6__HMPREF1061_01625
ERR1912985.1253520__1.1253520	246787__A0A0P0GJP1__BcellWH2_03982
ERR1912985.1253604__1.1253604	310298__B3JII2__BACCOP_01694
ERR1912985.1253977__1.1253977	853__A0A329UEG4__CHR60_00585
ERR1912985.1254171__1.1254171	39488__A0A173SCK5__ERS852578_00832
ERR1912985.1254229__1.1254229	310298__B3JQJ5__BACCOP_04231
ERR1912985.1254261__1.1254261	46506__R6LAK5__SAMN05444283_11231
ERR1912985.1254238__1.1254238	818__A0A1H7K3G1__BSIG_3067
ERR1912985.1254343__1.1254343	246787__A0A0P0GCR8__xynD_3
ERR1912985.1254406__1.1254406	1318__U5PE10__HMPREF8577_1394
ERR1912985.1254489__1.1254489	46506__A0A108TCU0__etk
ERR1912985.1254523__1.1254523	1263109__GCA_000438135.1_00973
ERR1912985.1254567__1.1254567	310297__R5W0Q4__DXC17_13570
ERR1912985.1254776__1.1254776	1099853__U5CNF1__NSB1T_01130
ERR1912985.1255042__1.1255042	310297__B5CVS6__DXB87_08665
ERR1912985.1255106__1.1255106	1160721__R6TH97__BHW50_04165
ERR1912985.1255149__1.1255149	1262927__R7F1X6__BN677_00303
ERR1912985.1255323__1.1255323	310297__B5CZS7__BACPLE_02243
ERR1912985.1255364__1.1255364	28117__B0MYZ8__BHV66_04535
ERR1912985.1255518__1.1255518	1263006__R6LU28__BN515_01365
ERR1912985.1255592__1.1255592	310297__B5D2V1__DXC17_04215
ERR1912985.1255833__1.1255833	47678__R5UZM4__DW706_15680
ERR1912985.1256021__1.1256021	310297__R5VVP4__DXC17_11285
ERR1912985.1256132__1.1256132	310297__R5W5U2__DXC17_08125
ERR1912985.1256182__1.1256182	310297__B5CUX2__DXB87_15440
ERR1912985.1256282__1.1256282	301301__A0A395VER0__RHOM_06755
ERR1912985.1256318__1.1256318	301301__A0A395V683__RHOM_00495
ERR1912985.1256329__1.1256329	46506__B0NPY3__BACSTE_02000
ERR1912985.1256377__1.1256377	357276__I8WEY2__ABI39_04185
ERR1912985.1256432__1.1256432	328814__GCA_004558275.1_01331
ERR1912985.1256443__1.1256443	310297__R5VXL9__DXB87_05355
ERR1912985.1256528__1.1256528	1262986__R5ZUP0__BN492_01284
ERR1912985.1256531__1.1256531	357276__A0A076J8M3__ABI39_13695
ERR1912985.1256659__1.1256659	820__R9I3N4__M093_0061
ERR1912985.1256664__1.1256664	46506__B0NUC8__DXC34_03410
ERR1912985.1256759__1.1256759	28118__F9Z750__Odosp_3044
ERR1912985.1256803__1.1256803	820__A0A139KHX1__HMPREF2141_00289
ERR1912985.1256816__1.1256816	46506__B0NM94__HMPREF1181_03250
ERR1912985.1257013__1.1257013	246787__R6LGB3__BcellWH2_02361
ERR1912985.1257371__1.1257371	1262886__R6QP39__BN563_00737
ERR1912985.1257406__1.1257406	46506__S3YS03__DXC34_03445
ERR1912985.1257556__1.1257556	310297__B5D2V1__DXC17_04215
ERR1912985.1257569__1.1257569	357276__A0A3E4JJ65__HMPREF1064_00497
ERR1912985.1257651__1.1257651	310297__B5CWQ0__DXB87_14670
ERR1912985.1257837__1.1257837	820__A0A139K5A6__DXB48_12175
ERR1912985.1257853__1.1257853	1160721__R6TB54__RBI_I01327
ERR1912985.1257949__1.1257949	818__A0A0P0F2P7__BT_1771
ERR1912985.1258074__1.1258074	246787__R6K7I2__BcellWH2_03256
ERR1912985.1258115__1.1258115	818__A0A3E5HGB5__ERS852511_02145
ERR1912985.1258181__1.1258181	1304__A0A0A1E2E1__A6J87_05400
ERR1912985.1258183__1.1258183	301301__A0A395V700__RHOM_03405
ERR1912985.1258493__1.1258493	239935__A0A2N8IMC3__CXT96_03840
ERR1912985.1258477__1.1258477	28117__B0MVL5__BHV66_01660
ERR1912985.1258526__1.1258526	310297__B5D433__DXC17_02005
ERR1912985.1258543__1.1258543	46228__B5CSE2__HMPREF1202_00716
ERR1912985.1258573__1.1258573	820__A0A174F0C1__nreB
ERR1912985.1258725__1.1258725	246787__A0A0P0G254__axeA1_2
ERR1912985.1258933__1.1258933	818__A0A0P0FSA3__ERS852557_00283
ERR1912985.1259064__1.1259064	46228__V8CCW7__DXD17_07330
ERR1912985.1259120__1.1259120	1897011__A0A1Q6RDV6__BHW41_05295
ERR1912985.1259254__1.1259254	39492__D4JV86__spoIIE
ERR1912985.1259426__1.1259426	246787__A0A0P0GM08__BcellWH2_01845
ERR1912985.1259436__1.1259436	46228__V8C989__HMPREF1202_01036
ERR1912985.1259483__1.1259483	357276__D1JZM4__HMPREF1065_01278
ERR1912985.1259497__1.1259497	328813__A0A1Y3QUT4__B5G41_06975
ERR1912985.1259908__1.1259908	301301__A0A395VBJ2__ERS852391_02160
ERR1912985.1260045__1.1260045	357276__A0A0M1W657__HMPREF1064_04629
ERR1912985.1260071__1.1260071	310297__B5CXJ7__DXB87_06645
ERR1912985.1260082__1.1260082	328814__GCA_004558275.1_01614
ERR1912985.1260118__1.1260118	310297__R5V814__DXC17_10530
ERR1912985.1260196__1.1260196	46506__A0A3E4USX2__BACSTE_03107
ERR1912985.1260257__1.1260257	357276__B6W1Y1__BSEG_03960
ERR1912985.1260528__1.1260528	46503__R6X0F0__DD461_05620
ERR1912985.1260540__1.1260540	310297__B5D009__DXB87_08940
ERR1912985.1260604__1.1260604	310297__B5CWQ0__DXB87_14670
ERR1912985.1260673__1.1260673	1263000__R5ESM1__BN466_01440
ERR1912985.1260681__1.1260681	1150298__A0A174MDR2__ERS852498_01766
ERR1912985.1260753__1.1260753	821__A0A078R9Y9__M097_2119
ERR1912985.1260782__1.1260782	410072__A0A174LZA3__ERS852389_01302
ERR1912985.1261034__1.1261034	39491__A0A396FKI0__DXC13_11560
ERR1912985.1261102__1.1261102	820__A0A3E4RUC4__DHU98_02635
ERR1912985.1261166__1.1261166	246787__A0A0P0G254__axeA1_2
ERR1912985.1261224__1.1261224	310297__B5CXJ7__DXB87_06645
ERR1912985.1261464__1.1261464	820__A0A3E4W3Y0__HMPREF2141_00338
ERR1912985.1261559__1.1261559	246787__A0A139LTD3__BACCELL_01107
ERR1912985.1261579__1.1261579	301301__A0A395VEZ0__mcp4_1
ERR1912985.1261587__1.1261587	821__A0A173XDD3__DXB82_17180
ERR1912985.1261616__1.1261616	820__A0A396EXA7__DXB37_15530
ERR1912985.1261664__1.1261664	310297__B5CWQ0__DXB87_14670
ERR1912985.1261871__1.1261871	1262761__R6QJJ2__BN606_00358
ERR1912985.1261988__1.1261988	818__A0A1H7S810__BJP75_003270
ERR1912985.1262342__1.1262342	310297__R6ZR16__DXB87_17250
ERR1912985.1262349__1.1262349	487174__K0XBH1__DIT83_01445
ERR1912985.1262370__1.1262370	1262886__R6Q824__BN563_00941
ERR1912985.1262513__1.1262513	46506__B0NPF6__BACSTE_01357
ERR1912985.1262564__1.1262564	1160721__R6T2A6__RBI_I00395
ERR1912985.1262728__1.1262728	1262911__R6GS70__BN557_00854
ERR1912985.1262857__1.1262857	357276__B6W1J2__BACDOR_03380
ERR1912985.1262866__1.1262866	820__A7V9F9__B5G17_14640
ERR1912985.1263102__1.1263102	301301__A0A395VBJ2__ERS852391_02160
ERR1912985.1263181__1.1263181	820__A0A3E4PYB0__yejM
ERR1912985.1263193__1.1263193	360807__A0A173WJE3__mcp4_4
ERR1912985.1263202__1.1263202	853__E2ZJT1__C4N23_03535
ERR1912985.1263302__1.1263302	46506__B0NRJ1__DXC41_14065
ERR1912985.1263335__1.1263335	246787__A0A0P0GJZ5__BcellWH2_01116
ERR1912985.1263340__1.1263340	1262927__R7F4U7__BN677_00689
ERR1912985.1263375__1.1263375	820__A0A173WUD7__DXB48_08055
ERR1912985.1263498__1.1263498	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1912985.1263527__1.1263527	46506__A0A120A0V1__DXC41_00280
ERR1912985.1263548__1.1263548	310297__R5VHE6__BACPLE_02321
ERR1912985.1263587__1.1263587	1263109__GCA_000438135.1_00333
ERR1912985.1263805__1.1263805	818__Q8A335__HMPREF2534_01154
ERR1912985.1263977__1.1263977	46503__R6Y449__ERS852463_00137
ERR1912985.1263991__1.1263991	820__A0A3E4HWJ4__DXD40_05945
ERR1912985.1264044__1.1264044	820__A0A174CG08__DXB62_13215
ERR1912985.1264067__1.1264067	301301__A0A395V747__ERS852391_01535
ERR1912985.1264271__1.1264271	310297__R5VT57__BACPLE_00602
ERR1912985.1264375__1.1264375	46506__A0A108TCU0__etk
ERR1912985.1264413__1.1264413	1263107__GCA_000436995.1_00230
ERR1912985.1264423__1.1264423	310297__R5VL46__BACPLE_00694
ERR1912985.1264432__1.1264432	1263107__GCA_000436995.1_00230
ERR1912985.1264550__1.1264550	239935__A0A2N8IIB9__CXU04_01970
ERR1912985.1264558__1.1264558	46506__B0NP81__SAMN05444283_10688
ERR1912985.1264930__1.1264930	239935__R6JWJ7__CXT94_02580
ERR1912985.1265040__1.1265040	28117__B0MTV0__BHV66_06395
ERR1912985.1265230__1.1265230	1262761__R6R5E1__BN606_01164
ERR1912985.1265256__1.1265256	46506__A0A108TAK3__fepA_3
ERR1912985.1265279__1.1265279	46506__A0A120A0V1__DXC41_00280
ERR1912985.1265424__1.1265424	310297__B5CTT3__DXC17_00385
ERR1912985.1265445__1.1265445	246787__A0A0P0GG22__BACCELL_01899
ERR1912985.1265476__1.1265476	820__A0A1T4IY71__HMPREF2141_02402
ERR1912985.1265657__1.1265657	357276__I9R002__HMPREF1064_01826
ERR1912985.1265729__1.1265729	46506__S3YT03__AA415_01895
ERR1912985.1265890__1.1265890	46506__A0A108TAK3__fepA_3
ERR1912985.1265893__1.1265893	818__A0A0N7IAS6__HMPREF2534_04869
ERR1912985.1265991__1.1265991	328814__GCA_004558275.1_01000
ERR1912985.1266058__1.1266058	310297__B5CZW4__BACPLE_02283
ERR1912985.1266149__1.1266149	338188__A0A174GJJ1__ERS852397_02405
ERR1912985.1266111__1.1266111	1263000__R5EH44__BN466_01492
ERR1912985.1266278__1.1266278	357276__A0A0K2HG61__BACDOR_02028
ERR1912985.1266306__1.1266306	28118__R6F891__NCTC10826_02656
ERR1912985.1266367__1.1266367	847__C3XAR7__hdaH_2
ERR1912985.1266408__1.1266408	301301__A0A395V9P9__ERS852391_00747
ERR1912985.1266434__1.1266434	387090__S0F8B2__BACCOPRO_02129
ERR1912985.1266459__1.1266459	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.1266604__1.1266604	357276__A0A0K2HJA6__DXD47_07320
ERR1912985.1266945__1.1266945	1263109__GCA_000438135.1_01180
ERR1912985.1267143__1.1267143	47678__A5ZEA3__ERS852558_00257
ERR1912985.1267195__1.1267195	820__R9HP61__DXC91_01090
ERR1912985.1267265__1.1267265	310297__B5CV52__DXC17_10455
ERR1912985.1267268__1.1267268	310297__B5CWN5__DXD04_07295
ERR1912985.1267279__1.1267279	820__A0A3E4G3J9__ERS852459_02265
ERR1912985.1267297__1.1267297	818__Q8A3R2__C799_03293
ERR1912985.1267339__1.1267339	820__A0A3E4G3J9__ERS852459_02265
ERR1912985.1267553__1.1267553	563769__GeneID:6973158
ERR1912985.1267748__1.1267748	360807__A0A396AIV6__RIL183_05461
ERR1912985.1267807__1.1267807	301301__G2T207__cph2_5
ERR1912985.1267873__1.1267873	820__A7V859__ERS852462_00341
ERR1912985.1267903__1.1267903	357276__A0A0M1W9N4__GV66_05135
ERR1912985.1267905__1.1267905	1262927__R7F143__BN677_00295
ERR1912985.1267912__1.1267912	357276__A0A076IS46__BACDOR_03265
ERR1912985.1267984__1.1267984	820__A0A3E5BMG9__DXD40_05130
ERR1912985.1268076__1.1268076	310297__B5CU49__DXD04_00310
ERR1912985.1268121__1.1268121	357276__I9R994__BACDOR_04044
ERR1912985.1268221__1.1268221	239935__A0A139TVJ4__CXT86_02020
ERR1912985.1268238__1.1268238	46506__B0NRL7__arlS
ERR1912985.1268248__1.1268248	821__E5UMZ6__BVU_1450
ERR1912985.1268491__1.1268491	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1912985.1268498__1.1268498	1263006__R6MNM1__BN515_01575
ERR1912985.1268521__1.1268521	818__A0A2J6AAG0__C5Z03_04510
ERR1912985.1268538__1.1268538	28117__B0MY41__BHV66_05165
ERR1912985.1268591__1.1268591	246787__A0A3D6B0I1__BcellWH2_03253
ERR1912985.1268821__1.1268821	28117__R7JPX7__BHV66_00900
ERR1912985.1268812__1.1268812	246787__A0A0P0GDM7__BcellWH2_03148
ERR1912985.1268871__1.1268871	47678__R5U206__C5Z00_07065
ERR1912985.1268914__1.1268914	246787__A0A139L268__BcellWH2_03192
ERR1912985.1269016__1.1269016	1263006__R6LYS1__BN515_01485
ERR1912985.1269069__1.1269069	1262886__R6QJF6__BN563_01169
ERR1912985.1269142__1.1269142	820__A0A174GYA8__DXB64_07370
ERR1912985.1269188__1.1269188	818__A0A1H7X9X1__SAMN02910322_04797
ERR1912985.1269462__1.1269462	1262927__R7F1Y0__BN677_00489
ERR1912985.1269577__1.1269577	487174__K0X9T7__HMPREF9448_00996
ERR1912985.1269652__1.1269652	1263000__R5EF36__BN466_01303
ERR1912985.1269838__1.1269838	556259__E5C614__BSGG_0177
ERR1912985.1269878__1.1269878	310297__B5CUD7__BHV76_11070
ERR1912985.1269896__1.1269896	310297__B5D038__BACPLE_02359
ERR1912985.1270040__1.1270040	310297__B5D214__DXD04_07920
ERR1912985.1270077__1.1270077	39491__A0A395V0H6__ERS852580_02570
ERR1912985.1270085__1.1270085	328814__GCA_004558275.1_00835
ERR1912985.1270274__1.1270274	310297__B5CV97__DXD04_03850
ERR1912985.1270365__1.1270365	818__A0A139L1N9__ERS852430_00647
ERR1912985.1270403__1.1270403	239935__A0A2N8I8X8__B5G29_00185
ERR1912985.1270374__1.1270374	310297__B5CYH8__BHV76_07815
ERR1912985.1270487__1.1270487	552398__F4XHN7__HMPREF0866_03141
ERR1912985.1270587__1.1270587	820__A0A174VD39__DXD90_12235
ERR1912985.1270606__1.1270606	357276__A0A076IN21__BSEG_03078
ERR1912985.1270687__1.1270687	39492__A0A174ZP27__EUBSIR_00033
ERR1912985.1270693__1.1270693	1262927__R7F5P7__BN677_00449
ERR1912985.1270723__1.1270723	1262927__R7F0L9__BN677_01682
ERR1912985.1270865__1.1270865	246787__A0A0N7IFC5__HMPREF1062_01960
ERR1912985.1270916__1.1270916	820__A0A139K024__B5G17_02060
ERR1912985.1270890__1.1270890	1262886__R6QAM6__BN563_01696
ERR1912985.1271148__1.1271148	28116__A0A1Y4PHM7__DXA80_25130
ERR1912985.1271202__1.1271202	46228__V8BL81__DXD17_11825
ERR1912985.1271215__1.1271215	360807__A0A0M6WYQ7__RIL183_31481
ERR1912985.1271244__1.1271244	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.1271252__1.1271252	246787__A0A0P0GDM7__BcellWH2_03148
ERR1912985.1271274__1.1271274	410072__A0A173S248__ERS852525_02992
ERR1912985.1271442__1.1271442	1263109__GCA_000438135.1_01183
ERR1912985.1271625__1.1271625	818__A0A0N7IAV7__ERS852557_04536
ERR1912985.1271720__1.1271720	166486__D4L1H3__sacC
ERR1912985.1271803__1.1271803	239935__A0A2N8HHB6__B5G29_11500
ERR1912985.1271834__1.1271834	39491__A0A396FS17__envC
ERR1912985.1271874__1.1271874	46506__B0NT08__BACSTE_02624
ERR1912985.1272018__1.1272018	239935__A0A2N8IUW6__Amuc_1525
ERR1912985.1272064__1.1272064	310297__B5CV72__BACPLE_00601
ERR1912985.1272090__1.1272090	1262927__R7EV52__BN677_01072
ERR1912985.1272074__1.1272074	28052__R5HJU0__ERS852451_00148
ERR1912985.1272087__1.1272087	39496__A5Z6K7__EUBVEN_01340
ERR1912985.1272120__1.1272120	46506__B0NPF6__BACSTE_01357
ERR1912985.1272132__1.1272132	1262761__R6QR72__BN606_01181
ERR1912985.1272275__1.1272275	310297__B5CUZ5__BACPLE_00521
ERR1912985.1272301__1.1272301	1262927__R7EWI3__BN677_01423
ERR1912985.1272352__1.1272352	1262761__R6QUP0__BN606_01674
ERR1912985.1272483__1.1272483	328814__GCA_004558275.1_00239
ERR1912985.1272500__1.1272500	39492__A0A174ZYY6__EUBSIR_02510
ERR1912985.1272606__1.1272606	820__A7V8C2__ERS852554_01338
ERR1912985.1272666__1.1272666	552398__F4XHN7__HMPREF0866_03141
ERR1912985.1272678__1.1272678	853__D4JY61__C4N21_10560
ERR1912985.1272720__1.1272720	310297__R5W5U2__DXC17_08125
ERR1912985.1272726__1.1272726	847__C3X895__BRW83_1797
ERR1912985.1272765__1.1272765	239935__A0A139TPG3__CXT86_08810
ERR1912985.1273086__1.1273086	166486__D4KUL4__pemA
ERR1912985.1273091__1.1273091	1262761__R6QKZ0__BN606_00913
ERR1912985.1273196__1.1273196	338188__C9L3B8__HMPREF1057_03388
ERR1912985.1273337__1.1273337	47678__R5U9S9__BACCAC_01855
ERR1912985.1273417__1.1273417	820__A0A1T4IYF4__mprA_1
ERR1912985.1273464__1.1273464	329854__R7E733__DXD57_00120
ERR1912985.1273486__1.1273486	74426__sugC
ERR1912985.1273492__1.1273492	46506__R6LAK5__SAMN05444283_11231
ERR1912985.1273631__1.1273631	239935__A0A2N8ITW6__CXT91_06265
ERR1912985.1273771__1.1273771	28116__A0A1Y4PWN5__M088_3731
ERR1912985.1273944__1.1273944	357276__I8WFU9__BACDOR_02006
ERR1912985.1274075__1.1274075	357276__A0A076IIL0__EL88_03065
ERR1912985.1274192__1.1274192	820__R7E9Z4__DXC68_06065
ERR1912985.1274338__1.1274338	310297__B5CZI0__BACPLE_02145
ERR1912985.1274349__1.1274349	328814__GCA_004558275.1_00992
ERR1912985.1274406__1.1274406	817__A0A2M9UXF4__M141_1081
ERR1912985.1274546__1.1274546	246787__I8V2S2__BACCELL_02524
ERR1912985.1274551__1.1274551	28117__B0MUY3__BHV66_00515
ERR1912985.1274627__1.1274627	46506__A0A108TAK3__fepA_3
ERR1912985.1274679__1.1274679	1628085__A0A374VRS5__C7386_10481
ERR1912985.1275028__1.1275028	820__A0A374Q8T2__DXB64_16190
ERR1912985.1275187__1.1275187	310297__B5D252__BACPLE_03055
ERR1912985.1275433__1.1275433	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.1275507__1.1275507	1150298__R7JSE8__coaX_1
ERR1912985.1275780__1.1275780	28117__B0MXX3__BHV66_07695
ERR1912985.1275848__1.1275848	46506__B0NRJ1__DXC41_14065
ERR1912985.1276019__1.1276019	246787__A0A3D6AWJ7__AA416_00506
ERR1912985.1276106__1.1276106	1535__A7VS87__CLOLEP_01425
ERR1912985.1276303__1.1276303	357276__I9QPN3__EL88_09245
ERR1912985.1276431__1.1276431	310297__R5VA64__DXD04_05100
ERR1912985.1276487__1.1276487	310297__B5CZI0__BACPLE_02145
ERR1912985.1276508__1.1276508	360807__A0A1Q6T7G0__ERS852392_03048
ERR1912985.1276597__1.1276597	310297__R5VL46__BACPLE_00694
ERR1912985.1276747__1.1276747	310297__B5CUF3__DXB87_07245
ERR1912985.1276847__1.1276847	820__A0A3E4W084__BACUNI_04042
ERR1912985.1276884__1.1276884	820__A0A374Q854__HMPREF1073_03281
ERR1912985.1276886__1.1276886	569__A0A097R737__CD201_18830
ERR1912985.1277009__1.1277009	357276__A0A076IP73__BACDOR_04237
ERR1912985.1277043__1.1277043	46506__R6A5T2__DXC41_10795
ERR1912985.1277252__1.1277252	28117__R7JJM9__ALIPUT_00662
ERR1912985.1277254__1.1277254	847__C3X8B3__BRW84_08340
ERR1912985.1277482__1.1277482	310297__R5W4D8__DXD04_03445
ERR1912985.1277550__1.1277550	371601__D7K8P3__SAMN05216250_10395
ERR1912985.1277805__1.1277805	28118__R6FFY9__DHW44_14630
ERR1912985.1277844__1.1277844	1304__J7TU69__A6J87_07685
ERR1912985.1277859__1.1277859	357276__A0A076IKP7__BACDOR_04239
ERR1912985.1277861__1.1277861	239935__A0A2N8IF99__lpdA
ERR1912985.1277969__1.1277969	246787__A0A3D6AZF8__BACCELL_02529
ERR1912985.1278104__1.1278104	301301__A0A395V396__RHOM_09170
ERR1912985.1278139__1.1278139	357276__A0A076IN30__DXD47_09350
ERR1912985.1278147__1.1278147	820__A0A3E4G8F8__ERS852421_01645
ERR1912985.1278320__1.1278320	820__A0A374Q854__HMPREF1073_03281
ERR1912985.1278815__1.1278815	1262761__R6QS88__BN606_01626
ERR1912985.1278854__1.1278854	246787__R6KIG0__BcellWH2_02358
ERR1912985.1278892__1.1278892	301301__G2T0P1__RHOM_03005
ERR1912985.1278964__1.1278964	47678__R5U3U1__BACCAC_03593
ERR1912985.1279001__1.1279001	1262911__R6GPC5__BN557_00852
ERR1912985.1279005__1.1279005	820__A0A374QGD2__ERS852421_02382
ERR1912985.1279017__1.1279017	999425__V8B9U4__HMPREF9186_01539
ERR1912985.1279024__1.1279024	357276__I8WML9__DXD47_10570
