ERR1913213.33__1.33	544644__GCA_001915615.1_01854
ERR1913213.316146__1.316146	28116__A0A1Y4VU28__SAMN05444282_1227
ERR1913213.316503__1.316503	357276__A0A076IKP2__HMPREF1063_00218
ERR1913213.316644__1.316644	821__A0A0P0L8F8__ERS852509_03705
ERR1913213.316966__1.316966	820__A0A374Q854__HMPREF1073_03281
ERR1913213.317328__1.317328	821__A0A174NVL6__NCTC10583_01782
ERR1913213.317442__1.317442	1262886__R6QAC3__BN563_01576
ERR1913213.317821__1.317821	823__D7IV95__DXC05_09565
ERR1913213.317910__1.317910	823__A0A355XH29__lolE_1
ERR1913213.317911__1.317911	487174__R5ER56__HMPREF9448_02812
ERR1913213.317912__1.317912	1263000__R5EHB0__BN466_01647
ERR1913213.318387__1.318387	28117__B0MTV3__BHV66_06405
ERR1913213.318588__1.318588	1150298__R7JTW4__yvhJ
ERR1913213.318537__1.318537	357276__B6W1J2__BACDOR_03380
ERR1913213.318819__1.318819	46228__V8CE19__DXD17_01950
ERR1913213.318869__1.318869	357276__C3RA36__HMPREF1065_03270
ERR1913213.319141__1.319141	28117__B0MU57__ALIPUT_00175
ERR1913213.319154__1.319154	291644__R5JCI3__HMPREF1532_04074
ERR1913213.319437__1.319437	1262911__R6H2J2__BN557_01228
ERR1913213.319732__1.319732	387661__B7B704__B5F96_16210
ERR1913213.320117__1.320117	28117__R7JQW0__ALIPUT_01453
ERR1913213.320181__1.320181	28111__E5X205__NCTC11155_00661
ERR1913213.320313__1.320313	1262935__R5GUZ2__BN773_00533
ERR1913213.320320__1.320320	1897011__A0A1Q6RGZ3__BHW41_01455
ERR1913213.320542__1.320542	1262935__R5GR54__BN773_00986
ERR1913213.320654__1.320654	357276__A0A076J9V8__BACDOR_01395
ERR1913213.320861__1.320861	46503__K5ZV67__PARMER_03859
ERR1913213.321030__1.321030	291644__R5JCR7__HMPREF1071_01119
ERR1913213.321055__1.321055	1897011__A0A1Q6RI93__BHW41_01175
ERR1913213.321121__1.321121	1105031__J1H3W2__HMPREF1141_2783
ERR1913213.321353__1.321353	165179__R6PU83__CFT61_14275
ERR1913213.321382__1.321382	33039__D4M149__ERS852390_03118
ERR1913213.321644__1.321644	357276__I9FU68__HMPREF1063_00557
ERR1913213.322178__1.322178	1262935__R5GUE2__BN773_00325
ERR1913213.322263__1.322263	1262935__R5GEB1__BN773_01644
ERR1913213.322736__1.322736	820__A0A174G065__DXB62_08975
ERR1913213.322779__1.322779	357276__D1K3K9__EL88_23995
ERR1913213.322851__1.322851	745368__A0A1T4XQT6__SAMN02745178_02143
ERR1913213.322928__1.322928	1262958__R7GSW0__BN645_00908
ERR1913213.322996__1.322996	2293125__A0A374BSW4__DW917_13420
ERR1913213.323032__1.323032	454155__F3QTM3__HMPREF9442_01541
ERR1913213.323033__1.323033	1262736__R5YAY2__BN496_01805
ERR1913213.323099__1.323099	454155__F3QQI3__HMPREF9442_00425
ERR1913213.323179__1.323179	1862668__GCA_001945525.1_00031
ERR1913213.323386__1.323386	357276__A0A076IXE0__HMPREF1064_04364
ERR1913213.323427__1.323427	28117__B0MU58__BHV66_05630
ERR1913213.323493__1.323493	1262935__R5GUE2__BN773_00325
ERR1913213.323556__1.323556	820__A0A173YYG4__evgS_3
ERR1913213.323779__1.323779	821__U6RDC2__DXD46_15675
ERR1913213.323784__1.323784	1262889__R7HBY1__BN634_01290
ERR1913213.324052__1.324052	165179__A0A3E5AER8__DXB80_07075
ERR1913213.324106__1.324106	1262935__R5GQM6__BN773_00997
ERR1913213.324213__1.324213	1262882__R5N1N6__BN519_00968
ERR1913213.324344__1.324344	239935__R7E524__CXT91_06180
ERR1913213.324376__1.324376	820__A0A174RFI5__SAMN05444418_12240
ERR1913213.324564__1.324564	1501391__GCA_000786575.1_00020
ERR1913213.324824__1.324824	1262889__R7H9H9__BN634_02436
ERR1913213.325048__1.325048	357276__B6W5Q7__DXD47_13945
ERR1913213.325133__1.325133	820__A0A374Q854__HMPREF1073_03281
ERR1913213.325139__1.325139	1547597__A0A318N8W5__IE90_11195
ERR1913213.325843__1.325843	1263006__R6LGA5__BN515_00076
ERR1913213.325963__1.325963	39492__D4JTG7__EUBSIR_00572
ERR1913213.325964__1.325964	1262935__R5GVK8__BN773_00860
ERR1913213.325989__1.325989	821__A0A174NM17__lacZ_6
ERR1913213.326144__1.326144	165179__A0A3E5EA43__DXC61_07775
ERR1913213.326336__1.326336	357276__I9G0T7__BACDOR_04266
ERR1913213.326439__1.326439	821__A0A396F1N0__M099_1553
ERR1913213.326686__1.326686	821__D4VD59__BHV80_04260
ERR1913213.326844__1.326844	745368__A0A1T4YBU5__SAMN02745178_02911
ERR1913213.326952__1.326952	1603888__A0A133SJQ2__HMPREF3201_00575
ERR1913213.327549__1.327549	1262824__R6RVH0__BN719_00011
ERR1913213.327690__1.327690	818__A0A174LEN9__BJP75_006595
ERR1913213.327799__1.327799	40518__R5DW64__RBL236_01394
ERR1913213.327992__1.327992	487174__K0WT60__DDY40_05170
ERR1913213.328504__1.328504	39488__A0A285PP42__cobQ
ERR1913213.328710__1.328710	487174__K0WRR5__DDY40_06130
ERR1913213.329021__1.329021	821__A0A173XDD3__DXB82_17180
ERR1913213.329150__1.329150	2108523__A0A2P2F4H9__LAWASA_905
ERR1913213.329296__1.329296	671267__R9ICM6__C802_00589
ERR1913213.329389__1.329389	821__D4VD59__BHV80_04260
ERR1913213.329585__1.329585	293939__A0A0S7DXK2__ALT_7486
ERR1913213.329645__1.329645	1897011__A0A1Q6RDY7__BHW41_05255
ERR1913213.330200__1.330200	291644__I9SIM2__evgS_11
ERR1913213.330271__1.330271	39492__D4JWB3__EUBSIR_00040
ERR1913213.330591__1.330591	487174__R5F4K8__HMPREF9448_01532
ERR1913213.331078__1.331078	1262889__R7HAP4__BN634_00533
ERR1913213.331168__1.331168	165179__A0A174SA26__PREVCOP_05758
ERR1913213.331207__1.331207	46503__R6XCJ0__PARMER_01847
ERR1913213.331263__1.331263	821__A0A174NSU0__BVU_3144
ERR1913213.331270__1.331270	28111__R5K222__bglX_7
ERR1913213.331992__1.331992	820__A0A173WZS4__DXD90_10250
ERR1913213.332075__1.332075	454154__G5SME1__HMPREF9441_00516
ERR1913213.332119__1.332119	106588__A6P303__BACCAP_04887
ERR1913213.332173__1.332173	39492__A0A174ZG93__EUBSIR_00254
ERR1913213.332255__1.332255	28111__E5WUE9__NCTC11155_01729
ERR1913213.332343__1.332343	46228__V8BRM9__HMPREF1202_02379
ERR1913213.332385__1.332385	821__A0A3E4WAR6__DXD64_10735
ERR1913213.332588__1.332588	823__A0A395YRX4__ERS852513_03444
ERR1913213.332658__1.332658	820__R9I2U8__DXC68_09590
ERR1913213.332913__1.332913	35833__E5Y4N9__HMPREF0179_01151
ERR1913213.332990__1.332990	39492__D4JS46__EUBSIR_02553
ERR1913213.333406__1.333406	357276__I9FU68__HMPREF1063_00557
ERR1913213.333411__1.333411	28117__B0MYI9__BHV66_05415
ERR1913213.334351__1.334351	1501391__GCA_000786575.1_00146
ERR1913213.334440__1.334440	1263006__R6LKA3__BN515_00205
ERR1913213.334708__1.334708	166486__D4L1D8__ROSINTL182_06455
ERR1913213.334783__1.334783	28117__B0MXL6__ALIPUT_01851
ERR1913213.334768__1.334768	357276__A0A0K2HHN3__GV66_08845
ERR1913213.335296__1.335296	46228__V8CGF0__HMPREF1202_00126
ERR1913213.335421__1.335421	820__A0A3E4HWJ4__DXD40_05945
ERR1913213.335550__1.335550	1262911__R6H2J2__BN557_01228
ERR1913213.335681__1.335681	28117__B0MXG7__BHV66_08620
ERR1913213.335880__1.335880	291644__I9TL44__HMPREF1532_01311
ERR1913213.335994__1.335994	821__E5UMZ6__BVU_1450
ERR1913213.336048__1.336048	291644__I9I2F9__HMPREF1532_01625
ERR1913213.336087__1.336087	214856__A0A175A6T5__ERS852447_02658
ERR1913213.336265__1.336265	357276__I9G0T7__BACDOR_04266
ERR1913213.336345__1.336345	1262942__R7QW45__BN520_01921
ERR1913213.336350__1.336350	357276__A0A0K2HI25__DXD47_04465
ERR1913213.336415__1.336415	823__E1YR62__HMPREF1059_02331
ERR1913213.336551__1.336551	1297617__A0A2U1BAW7__C7373_1223
ERR1913213.336574__1.336574	823__A0A355XKQ8__DHP27_04010
ERR1913213.336781__1.336781	853__A0A2A7A4A9__C4N21_14870
ERR1913213.336898__1.336898	165179__A0A3E5DWZ6__DXC61_10880
ERR1913213.337122__1.337122	39491__A0A173SH34__EUR_24920
ERR1913213.337437__1.337437	820__A0A374Q4X1__HMPREF2141_02370
ERR1913213.337521__1.337521	820__A7V9F9__B5G17_14640
ERR1913213.337588__1.337588	1262889__R7HAY6__BN634_02225
ERR1913213.338037__1.338037	204516__U6RGK1__HMPREF1534_01924
ERR1913213.338452__1.338452	1262911__R6GPC5__BN557_00852
ERR1913213.338616__1.338616	46228__B5CLE1__HMPREF1202_01861
ERR1913213.338748__1.338748	820__A0A173YYG4__evgS_3
ERR1913213.338992__1.338992	28116__A0A139KS89__HMPREF2532_04387
ERR1913213.339070__1.339070	821__A0A397WGD6__M098_0084
ERR1913213.339650__1.339650	1262736__R5YMY1__BN496_00701
ERR1913213.339875__1.339875	357276__C3RA36__HMPREF1065_03270
ERR1913213.340295__1.340295	1262743__R5C054__BN727_01980
ERR1913213.340226__1.340226	458033__GCA_001482755.1_02203
ERR1913213.340490__1.340490	357276__A0A0M1W657__HMPREF1064_04629
ERR1913213.340450__1.340450	544644__GCA_001915615.1_00365
ERR1913213.341063__1.341063	204516__U6RAM4__HMPREF1534_03439
ERR1913213.341242__1.341242	46228__V8BPQ4__HMPREF1202_02321
ERR1913213.341419__1.341419	820__A0A174M9V5__M093_0237
ERR1913213.341710__1.341710	821__U6RDC2__DXD46_15675
ERR1913213.341809__1.341809	1262935__R5GIS0__BN773_01547
ERR1913213.342262__1.342262	1262935__R5GG37__BN773_00249
ERR1913213.342573__1.342573	28111__E5X0X9__HMPREF1016_02597
ERR1913213.342583__1.342583	1262911__R6H2J2__BN557_01228
ERR1913213.342726__1.342726	28117__B0MTH2__ALIPUT_00061
ERR1913213.343602__1.343602	46228__V8C9Y1__DXD17_09525
ERR1913213.343725__1.343725	28116__F7L4X5__M089_2857
ERR1913213.344095__1.344095	35833__E5YB58__HMPREF0179_03431
ERR1913213.344162__1.344162	410072__R6LD64__ERS852525_02440
ERR1913213.344238__1.344238	820__A0A139K2N9__DXB62_12420
ERR1913213.344245__1.344245	1550024__G9RZ99__TQ39_02720
ERR1913213.344285__1.344285	823__A0A355XH29__lolE_1
ERR1913213.344691__1.344691	1262911__R6HHR1__BN557_01622
ERR1913213.344993__1.344993	214856__A0A174ZD89__ERS852559_00526
ERR1913213.345010__1.345010	28111__E5X1H4__HMPREF1016_02781
ERR1913213.345034__1.345034	39492__D4JRM4__tap_5
ERR1913213.345288__1.345288	357276__I8WEZ6__BACDOR_02323
ERR1913213.345232__1.345232	823__A0A078TL61__ERS852429_00610
ERR1913213.345667__1.345667	1735__B7CBP2__EUBIFOR_01617
ERR1913213.345701__1.345701	1160721__W0U3K9__BHW50_11040
ERR1913213.345866__1.345866	745368__A0A1T4X3J8__SAMN02745178_01380
ERR1913213.345951__1.345951	1262911__R6H0U7__BN557_01104
ERR1913213.346207__1.346207	1262935__R5GCM2__BN773_01053
ERR1913213.346375__1.346375	39491__A0A395ZGE4__ERS852497_01269
ERR1913213.346555__1.346555	820__A0A139K8X8__DXC80_17665
ERR1913213.346559__1.346559	745368__A0A1T4X3J8__SAMN02745178_01380
ERR1913213.346691__1.346691	46506__S3YJA2__AA415_02195
ERR1913213.347102__1.347102	29361__B6FRT6__CLONEX_02860
ERR1913213.347191__1.347191	1547597__A0A0C3RH05__DMB45_11890
ERR1913213.347287__1.347287	28116__A0A1Y4PWN5__M088_3731
ERR1913213.347308__1.347308	2293125__A0A374BMK9__DW917_16190
ERR1913213.347436__1.347436	39492__D4JWY1__rnfA_1
ERR1913213.347461__1.347461	823__A0A395YXR9__M091_4086
ERR1913213.347935__1.347935	820__A0A174CK74__DXB48_07060
ERR1913213.348080__1.348080	357276__A0A076IYE6__IY41_04275
ERR1913213.348291__1.348291	40520__A0A395ZVL9__DXD81_13855
ERR1913213.348487__1.348487	291644__I9T0B6__ERS852428_02426
ERR1913213.348452__1.348452	357276__I9R994__BACDOR_04044
ERR1913213.348791__1.348791	1262958__R7GU57__BN645_01077
ERR1913213.348867__1.348867	1262945__R6YRW5__BN600_00530
ERR1913213.348991__1.348991	820__A0A174GYA8__DXB64_07370
ERR1913213.349107__1.349107	1262746__R5SS80__BN750_02125
ERR1913213.349728__1.349728	454155__F3QXB7__HMPREF9442_02852
ERR1913213.349916__1.349916	1262935__R5GR54__BN773_00986
ERR1913213.349996__1.349996	166486__C7GAX1__ERS852572_03188
ERR1913213.350406__1.350406	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913213.350413__1.350413	371601__I9UUC0__DXD80_12950
ERR1913213.350493__1.350493	357276__C3R5A0__B5F00_02960
ERR1913213.350553__1.350553	821__A0A396F9T7__M097_3427
ERR1913213.350894__1.350894	1263044__GCA_000433375.1_03426
ERR1913213.351437__1.351437	39491__C4ZF05__vpr
ERR1913213.351802__1.351802	357276__A0A076J8M3__ABI39_13695
ERR1913213.351828__1.351828	33039__D4M0U9__mucD
ERR1913213.352288__1.352288	1262889__R7H889__BN634_02048
ERR1913213.352405__1.352405	820__A0A1T4IYF4__mprA_1
ERR1913213.352632__1.352632	165179__A0A174SA26__PREVCOP_05758
ERR1913213.352825__1.352825	166486__D4L255__mcp4_5
ERR1913213.352835__1.352835	1263006__R6LPZ5__BN515_02090
ERR1913213.353085__1.353085	745368__A0A1T4XTU3__SAMN02745178_02321
ERR1913213.353104__1.353104	410072__A0A174K1D5__hscC
ERR1913213.353110__1.353110	28117__R7JIJ8__BHV66_01635
ERR1913213.353194__1.353194	1550024__G9RVD5__ASJ35_04350
ERR1913213.353225__1.353225	28116__I9AKR7__DXA80_22960
ERR1913213.353323__1.353323	39492__B0MPL6__EUBSIR_01779
ERR1913213.353383__1.353383	1262935__R5GF26__BN773_01700
ERR1913213.353504__1.353504	1262958__R7GZJ8__BN645_01373
ERR1913213.353704__1.353704	291644__I9SJA4__ERS852428_03529
ERR1913213.353709__1.353709	39492__A0A174ZHV5__msbA_2
ERR1913213.354178__1.354178	556259__E5C8S0__BSGG_1769
ERR1913213.354580__1.354580	820__R7E9Z4__DXC68_06065
ERR1913213.354528__1.354528	1628085__A0A3E2XZW0__C7386_101386
ERR1913213.354591__1.354591	1263000__R5EXT3__BN466_02213
ERR1913213.354837__1.354837	28117__R7JN92__BHV66_00550
ERR1913213.355027__1.355027	1262889__R7H8I0__BN634_00208
ERR1913213.355603__1.355603	853__E2ZGD9__C7J97_11715
ERR1913213.355605__1.355605	853__A0A2A7B9I6__DW855_13690
ERR1913213.355714__1.355714	823__A0A355XLQ9__DXC05_02185
ERR1913213.356193__1.356193	820__A0A3E4VZT7__DXB48_16145
ERR1913213.356287__1.356287	823__A0A174UI22__CF162_13840
ERR1913213.356448__1.356448	166486__D4KWN4__ERS852572_01865
ERR1913213.356623__1.356623	216816__B7GP87__HMPREF0177_01055
ERR1913213.356688__1.356688	487174__K0XL60__DDY40_11760
ERR1913213.356755__1.356755	46228__B5CSZ6__HMPREF1202_01560
ERR1913213.356698__1.356698	1262886__R6RD61__BN563_00580
ERR1913213.356855__1.356855	454155__F3QQQ8__HMPREF9442_00500
ERR1913213.357004__1.357004	823__D7IV95__DXC05_09565
ERR1913213.357076__1.357076	28117__B0MSL1__BHV66_06710
ERR1913213.357165__1.357165	357276__A0A076IRX7__HMPREF1064_00526
ERR1913213.357188__1.357188	357276__A0A076J8D4__HMPREF1064_00553
ERR1913213.357400__1.357400	1262935__R5GRB3__BN773_01260
ERR1913213.357474__1.357474	39492__D4JWL2__ERS852540_01201
ERR1913213.357482__1.357482	410072__A0A173T062__oxyR
ERR1913213.357493__1.357493	487174__K0WUZ1__DIT83_10815
ERR1913213.357599__1.357599	1262825__R5E7H3__BN724_01638
ERR1913213.357928__1.357928	1897011__A0A1Q6RJ96__BHW41_00350
ERR1913213.358339__1.358339	1262935__R5GVK8__BN773_00860
ERR1913213.358419__1.358419	821__D4VC51__M099_1508
ERR1913213.358575__1.358575	1262873__R6W6D9__BN605_02180
ERR1913213.358651__1.358651	40518__R5DVX3__RBL263_01584
ERR1913213.358886__1.358886	821__E5UY21__C800_02204
ERR1913213.358948__1.358948	28111__E5WUE9__NCTC11155_01729
ERR1913213.358859__1.358859	1262935__R5GGB5__BN773_00347
ERR1913213.359268__1.359268	1262945__R6ZYK7__BN600_01801
ERR1913213.359718__1.359718	818__D7IK38__ERS852430_03017
ERR1913213.359773__1.359773	357276__A0A076IYE6__IY41_04275
ERR1913213.360014__1.360014	1262889__R7HCG5__BN634_01481
ERR1913213.360090__1.360090	47678__R5UUS9__ERS852558_01432
ERR1913213.360338__1.360338	46228__B5CPF2__RUMLAC_01345
ERR1913213.360470__1.360470	1262935__R5GQA8__BN773_00915
ERR1913213.360662__1.360662	291644__I9TBY1__HMPREF1532_01991
ERR1913213.360758__1.360758	291644__I9HF91__ERS852428_01588
ERR1913213.360830__1.360830	357276__I9FTR0__HMPREF1065_02861
ERR1913213.361076__1.361076	1628085__A0A396MQV4__C7386_1213
ERR1913213.361190__1.361190	166486__A0A173VSA0__ROSINTL182_06124
ERR1913213.361200__1.361200	384638__B7ASI3__BACPEC_02038
ERR1913213.361316__1.361316	820__A0A174FUF0__HMPREF1073_03308
ERR1913213.361430__1.361430	371601__E5CE41__ERS852396_04351
ERR1913213.361582__1.361582	820__A0A1Q6IDS8__chtA
ERR1913213.361639__1.361639	46506__A0A120A3P8__SAMN05444283_1172
ERR1913213.361681__1.361681	291644__R5IZM2__HMPREF1071_04522
ERR1913213.361707__1.361707	1262935__R5GEV7__BN773_01835
ERR1913213.361779__1.361779	818__A0A0P0F525__C799_04575
ERR1913213.362153__1.362153	853__A0A2A7B9I6__DW855_13690
ERR1913213.362363__1.362363	1262911__R6GPB5__BN557_00842
ERR1913213.362437__1.362437	1262935__R5GGB5__BN773_00347
ERR1913213.362512__1.362512	204516__U6RR05__HMPREF1534_00736
ERR1913213.362621__1.362621	821__A6L0C7__ERS852556_03520
ERR1913213.362626__1.362626	357276__B6VVS0__HMPREF1064_03951
ERR1913213.362815__1.362815	39492__B0MP07__ERS852540_02083
ERR1913213.363039__1.363039	1262935__R5GF26__BN773_01700
ERR1913213.363144__1.363144	357276__G5SMD3__BSEG_02959
ERR1913213.363250__1.363250	1262888__R6P5W6__BN582_01933
ERR1913213.363728__1.363728	1263000__R5EKG2__BN466_02040
ERR1913213.363744__1.363744	1262935__R5GEN3__BN773_01757
ERR1913213.363879__1.363879	853__A0A173SUU8__CGS54_06840
ERR1913213.364101__1.364101	821__A0A0N7J7X2__SAMN04487923_101621
ERR1913213.364115__1.364115	487175__R5E1I8__HMPREF9439_00724
ERR1913213.364313__1.364313	40518__R5E670__DXD93_06195
ERR1913213.364560__1.364560	39492__D4JRZ7__smc
ERR1913213.364582__1.364582	1262886__R6QR12__BN563_01295
ERR1913213.364653__1.364653	1262935__R5GT62__BN773_01738
ERR1913213.365039__1.365039	39492__A0A174ZP27__EUBSIR_00033
ERR1913213.365072__1.365072	40518__R5E1X3__clcA
ERR1913213.365481__1.365481	357276__I8VQA2__HMPREF1065_04183
ERR1913213.365920__1.365920	28118__F9Z9Z6__DHW44_15190
ERR1913213.366398__1.366398	46506__S3YU07__AA415_02597
ERR1913213.366482__1.366482	1262958__R7H2W9__BN645_00258
ERR1913213.366554__1.366554	40518__R5E6K4__RB5AMG_02070
ERR1913213.366617__1.366617	357276__A0A0K2HDV9__DXD47_02600
ERR1913213.366623__1.366623	1262736__R5YWX2__BN496_01074
ERR1913213.366644__1.366644	246787__A0A3D6ARN8__yehU_6
ERR1913213.366762__1.366762	1501391__GCA_000786575.1_00143
ERR1913213.367076__1.367076	1262889__R7HDN9__BN634_01543
ERR1913213.367327__1.367327	1897011__A0A1Q6RI93__BHW41_01175
ERR1913213.367796__1.367796	820__A7V9F9__B5G17_14640
ERR1913213.367818__1.367818	1263006__R6LU28__BN515_01365
ERR1913213.367904__1.367904	1262889__R7H7F9__BN634_02079
ERR1913213.367986__1.367986	165179__A0A3E5EAM5__DXC61_07785
ERR1913213.368067__1.368067	33043__A0A173X5R2__ERS852445_01329
ERR1913213.368282__1.368282	357276__I8WPR6__EL88_06675
ERR1913213.368606__1.368606	291644__I8YR49__ERS852428_01188
ERR1913213.368623__1.368623	454155__F3QR71__HMPREF9442_00670
ERR1913213.368630__1.368630	28117__B0MSS1__ALIPUT_00273
ERR1913213.368691__1.368691	820__A0A174P0L5__glcK_3
ERR1913213.368874__1.368874	1262935__R5GF26__BN773_01700
ERR1913213.369004__1.369004	371601__D6D5Q9__BN890_35020
ERR1913213.369021__1.369021	166486__D4KYC3__ROSINTL182_05485
ERR1913213.369149__1.369149	357276__A0A076INK2__BSEG_04225
ERR1913213.369416__1.369416	165179__A0A3E5EAM5__DXC61_07785
ERR1913213.370215__1.370215	871327__A0A1H5WNU7__SAMN05444001_11221
ERR1913213.370420__1.370420	357276__D1JZM4__HMPREF1065_01278
ERR1913213.370611__1.370611	165179__A0A229I3Z6__PREVCOP_03666
ERR1913213.370619__1.370619	357276__I9QBT7__BSEG_03340
ERR1913213.371051__1.371051	357276__I9FU68__HMPREF1063_00557
ERR1913213.371240__1.371240	821__C6ZAA5__ERS852556_00403
ERR1913213.371341__1.371341	47678__R5UU99__C5Z00_11925
ERR1913213.371939__1.371939	357276__A0A0M1W9N4__GV66_05135
ERR1913213.372629__1.372629	28117__B0MXW9__ALIPUT_01981
ERR1913213.373271__1.373271	1262889__R7HA79__BN634_01068
ERR1913213.373823__1.373823	820__A0A139JV05__B5G17_18125
ERR1913213.373939__1.373939	357276__A0A076IS26__EL88_15950
ERR1913213.374018__1.374018	357276__A0A076IYE6__IY41_04275
ERR1913213.374205__1.374205	39491__A0A395ZG74__licR
ERR1913213.374693__1.374693	28116__A0A1Y4PUF2__BACOV975_03357
ERR1913213.374735__1.374735	552398__F4XCQ4__HMPREF0866_01621
ERR1913213.375001__1.375001	357276__I9RCD3__IY41_15070
ERR1913213.375004__1.375004	357276__B6W1J2__BACDOR_03380
ERR1913213.375049__1.375049	1603888__A0A133SJQ2__HMPREF3201_00575
ERR1913213.375069__1.375069	40518__R5DUG7__sbcC
ERR1913213.375198__1.375198	39492__D4JWT3__ERS852540_00301
ERR1913213.375236__1.375236	291645__I8XPK0__HMPREF1068_01554
ERR1913213.375294__1.375294	301301__A0A395VA65__eutA
ERR1913213.375328__1.375328	1262935__R5GH94__BN773_00883
ERR1913213.375517__1.375517	821__A0A174AYT0__DXC02_03530
ERR1913213.375524__1.375524	46228__B5CP87__HMPREF1202_02330
ERR1913213.375584__1.375584	712888__U1PKK7__HMPREF0043_01710
ERR1913213.375698__1.375698	820__A0A3E4RU03__M093_0563
ERR1913213.375721__1.375721	1262886__R6QJF6__BN563_01169
ERR1913213.375803__1.375803	454155__F3QTG9__HMPREF9442_01487
ERR1913213.376110__1.376110	823__K6AS99__ERS852429_01856
ERR1913213.376147__1.376147	28117__B0MUY3__BHV66_00515
ERR1913213.376851__1.376851	28118__R6F891__NCTC10826_02656
ERR1913213.376955__1.376955	1150298__A0A174AM35__ERS852498_00645
ERR1913213.377598__1.377598	1263000__R5EKG2__BN466_02040
ERR1913213.377695__1.377695	40518__R5DT16__ysdC_2
ERR1913213.377764__1.377764	39492__B0MM84__lgt
ERR1913213.377880__1.377880	39492__D4JVG7__ERS852540_00946
ERR1913213.377881__1.377881	1262935__R5GTK7__BN773_00203
ERR1913213.377981__1.377981	1547597__A0A0C3RFT0__DMB45_02070
ERR1913213.378242__1.378242	1262935__R5GT62__BN773_01738
ERR1913213.378377__1.378377	936548__J0SN61__HMPREF1136_2012
ERR1913213.378512__1.378512	487174__K0X177__HMPREF9448_00818
ERR1913213.378712__1.378712	823__A0A355XLQ9__DXC05_02185
ERR1913213.379074__1.379074	1262935__R5GVL3__BN773_00865
ERR1913213.379511__1.379511	820__A0A3E4W984__pssA
ERR1913213.379590__1.379590	1262889__R7HAK5__BN634_00884
ERR1913213.379710__1.379710	1262825__R5E8E8__BN724_02169
ERR1913213.380072__1.380072	487173__H1CXZ3__HMPREF9453_00231
ERR1913213.380085__1.380085	610243__A0A060QJF7__ASAP_2763
ERR1913213.380198__1.380198	301301__A0A395VGH2__dltB_2
ERR1913213.380321__1.380321	39490__U2PE24__LG34_10000
ERR1913213.380568__1.380568	2293125__A0A374BSW4__DW917_13420
ERR1913213.380785__1.380785	853__A8S882__C4N23_07600
ERR1913213.380868__1.380868	1262889__R7H889__BN634_02048
ERR1913213.380881__1.380881	33039__A0A174XW11__RTO_07780
ERR1913213.380907__1.380907	487174__K0X455__HMPREF9448_00399
