ERR1913049.341__1.341	1262886__R6QAT8__BN563_00993
ERR1913049.1071046__1.1071046	1897011__A0A1Q6RDI4__BHW41_05605
ERR1913049.1071122__1.1071122	1262927__R7EX56__BN677_00089
ERR1913049.1071279__1.1071279	446660__GCA_003428235.1_01822
ERR1913049.1071376__1.1071376	106588__A6P303__BACCAP_04887
ERR1913049.1071482__1.1071482	360807__A0A173V2S2__phoR_7
ERR1913049.1071533__1.1071533	394340__uvrA_2
ERR1913049.1071535__1.1071535	214856__R6Y0B9__ERS852559_00164
ERR1913049.1071640__1.1071640	35833__E5Y2V2__HMPREF0179_00466
ERR1913049.1071887__1.1071887	446660__GCA_003428235.1_00881
ERR1913049.1072064__1.1072064	901__B6WY35__DESPIGER_1461
ERR1913049.1072120__1.1072120	1262889__R7HB69__BN634_01104
ERR1913049.1072360__1.1072360	1897011__A0A1Q6RGA5__BHW41_02775
ERR1913049.1072536__1.1072536	901__B6WQB0__DHV46_07090
ERR1913049.1072678__1.1072678	301301__A0A395V948__rsgA_2
ERR1913049.1072919__1.1072919	1262911__R6GR13__BN557_00618
ERR1913049.1073064__1.1073064	901__B6WXH1__DESPIGER_1644
ERR1913049.1073286__1.1073286	28117__B0MY41__BHV66_05165
ERR1913049.1073333__1.1073333	74426__groL
ERR1913049.1073380__1.1073380	1262886__R6QI91__BN563_00800
ERR1913049.1073517__1.1073517	384638__B7AN60__BACPEC_00112
ERR1913049.1073667__1.1073667	901__B6WXT8__DESPIGER_1543
ERR1913049.1073885__1.1073885	821__E5UY21__C800_02204
ERR1913049.1073890__1.1073890	487174__R5G1E8__DIT83_00510
ERR1913049.1073953__1.1073953	1897011__A0A1Q6RDV6__BHW41_05295
ERR1913049.1074039__1.1074039	901__B6WVE0__DESPIG_02056
ERR1913049.1074262__1.1074262	853__D4JY61__C4N21_10560
ERR1913049.1074334__1.1074334	166486__D4KZA5__ERS852572_03317
ERR1913049.1074340__1.1074340	1263000__R5EET9__BN466_01245
ERR1913049.1074286__1.1074286	166486__D4L1D0__ROSINTL182_06446
ERR1913049.1075480__1.1075480	166486__D4KZW9__degS
ERR1913049.1076278__1.1076278	901__B6WTQ4__DESPIGER_1255
ERR1913049.1076282__1.1076282	28117__B0MT86__BHV66_02450
ERR1913049.1076362__1.1076362	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.1076456__1.1076456	28118__F9ZAB2__SAMEA44545918_01079
ERR1913049.1076506__1.1076506	1262927__R7EX56__BN677_00089
ERR1913049.1076740__1.1076740	214856__I3YPI7__pepD_1
ERR1913049.1076811__1.1076811	214856__A0A174EQR4__rsmA
ERR1913049.1076872__1.1076872	1897011__A0A1Q6RC30__BHW41_06700
ERR1913049.1076916__1.1076916	901__B6WVE0__DESPIG_02056
ERR1913049.1077455__1.1077455	1262753__R5B0C5__BN813_01872
ERR1913049.1077811__1.1077811	418240__C6J8A2__ERS852478_02512
ERR1913049.1078318__1.1078318	901__B6WXX4__DESPIGER_1515
ERR1913049.1078683__1.1078683	39488__A0A173SCK5__ERS852578_00832
ERR1913049.1079277__1.1079277	745368__A0A1T4Y2H2__SAMN02745178_02630
ERR1913049.1079432__1.1079432	1263044__GCA_000433375.1_00654
ERR1913049.1079440__1.1079440	901__B6WR34__DHV46_00895
ERR1913049.1079443__1.1079443	1897011__A0A1Q6RDB1__BHW41_05850
ERR1913049.1080531__1.1080531	40520__A0A396G5U6__DXC87_00520
ERR1913049.1080540__1.1080540	28117__B0MY40__BHV66_05170
ERR1913049.1080887__1.1080887	166486__D4L2C5__ERS852572_01688
ERR1913049.1080914__1.1080914	1501391__GCA_000786575.1_00075
ERR1913049.1081253__1.1081253	1897011__A0A1Q6RDX0__BHW41_05325
ERR1913049.1081237__1.1081237	28118__F9ZC62__DF785_13495
ERR1913049.1081302__1.1081302	1263000__R5EF60__BN466_01316
ERR1913049.1081366__1.1081366	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.1081820__1.1081820	28117__B0MTH2__ALIPUT_00061
ERR1913049.1082009__1.1082009	1262911__R6H2J2__BN557_01228
ERR1913049.1082123__1.1082123	214856__A0A174ZZS1__ERS852559_01484
ERR1913049.1082163__1.1082163	853__D4K7X0__DW905_09540
ERR1913049.1082173__1.1082173	1263000__R5EIH8__BN466_01210
ERR1913049.1082359__1.1082359	572010__fusA
ERR1913049.1082847__1.1082847	1150298__A0A174LE54__cysA
ERR1913049.1083264__1.1083264	901__B6WPS9__DHV46_04165
ERR1913049.1083324__1.1083324	301301__A0A395VCJ3__cbiT
ERR1913049.1083333__1.1083333	901__B6WWY3__DESPIG_02606
ERR1913049.1083784__1.1083784	901__B6WUW8__DESPIGER_1921
ERR1913049.1083888__1.1083888	1262927__R7EX56__BN677_00089
ERR1913049.1084102__1.1084102	1897011__A0A1Q6RHZ2__BHW41_00730
ERR1913049.1084222__1.1084222	166486__D4KZA5__ERS852572_03317
ERR1913049.1084267__1.1084267	1897011__A0A1Q6RH12__BHW41_01505
ERR1913049.1084433__1.1084433	74426__infB
ERR1913049.1084741__1.1084741	853__A0A173YYY4__DWZ04_09420
ERR1913049.1085257__1.1085257	28117__B0MXL6__ALIPUT_01851
ERR1913049.1085269__1.1085269	1501391__GCA_000786575.1_00062
ERR1913049.1085300__1.1085300	745368__A0A1T4Y119__SAMN02745178_02629
ERR1913049.1085677__1.1085677	74426__nrdD
ERR1913049.1085710__1.1085710	1262927__R7EX56__BN677_00089
ERR1913049.1085876__1.1085876	901__B6WRD8__DHV46_04960
ERR1913049.1085881__1.1085881	1897011__A0A1Q6RE59__BHW41_04605
ERR1913049.1086034__1.1086034	1897011__A0A1Q6RGX0__BHW41_01465
ERR1913049.1086363__1.1086363	1263000__R5EQI3__BN466_00125
ERR1913049.1086367__1.1086367	901__B6WV45__DESPIGER_1962
ERR1913049.1086470__1.1086470	853__C7H7F8__yccM_1
ERR1913049.1086545__1.1086545	116085__D4J4Z6__DW747_07495
ERR1913049.1086528__1.1086528	239935__A0A139TM51__CXT91_12120
ERR1913049.1086557__1.1086557	901__B6WRI9__DESPIGER_0385
ERR1913049.1086575__1.1086575	745368__A0A1T4X705__SAMN02745178_01472
ERR1913049.1086853__1.1086853	471189__GCA_003340385.1_00459
ERR1913049.1086923__1.1086923	1262927__R7EX56__BN677_00089
ERR1913049.1087477__1.1087477	28117__B0MTH2__ALIPUT_00061
ERR1913049.1087583__1.1087583	28117__B0MYI9__BHV66_05415
ERR1913049.1087764__1.1087764	901__B6WXA0__aroE
ERR1913049.1087821__1.1087821	1262911__R6GKS1__BN557_00184
ERR1913049.1088387__1.1088387	1263000__R5EFJ5__BN466_01372
ERR1913049.1088746__1.1088746	47678__R5U7P3__DXB67_08985
ERR1913049.1088821__1.1088821	820__A0A174FUG6__DXC91_11265
ERR1913049.1088988__1.1088988	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.1089029__1.1089029	901__B6WR31__DESPIG_00511
ERR1913049.1089489__1.1089489	487174__R5EXS5__HMPREF9448_02541
ERR1913049.1089588__1.1089588	1897011__A0A1Q6RI93__BHW41_01175
ERR1913049.1089627__1.1089627	817__A0A015ZG63__M138_3555
ERR1913049.1089700__1.1089700	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.1089938__1.1089938	33039__D4M0U9__mucD
ERR1913049.1090024__1.1090024	1262927__R7EX56__BN677_00089
ERR1913049.1090409__1.1090409	328814__GCA_004558275.1_00998
ERR1913049.1090752__1.1090752	1042156__F7V3A8__HipB
ERR1913049.1090790__1.1090790	1042156__F7V3A8__HipB
ERR1913049.1091004__1.1091004	901__B6WV45__DESPIGER_1962
ERR1913049.1091421__1.1091421	821__A0A396F9T7__M097_3427
ERR1913049.1091826__1.1091826	745368__A0A1T4YA51__SAMN02745178_02876
ERR1913049.1092503__1.1092503	46228__V8CB83__RUMLAC_02479
ERR1913049.1092914__1.1092914	820__E5VEH7__ERS852459_01300
ERR1913049.1093311__1.1093311	853__D4K7X0__DW905_09540
ERR1913049.1093451__1.1093451	166486__D4L1L1__ROSINTL182_05277
ERR1913049.1093883__1.1093883	28117__B0MVL5__BHV66_01660
ERR1913049.1093993__1.1093993	572010__nifJ
ERR1913049.1094610__1.1094610	901__B6WRB3__DESPIGER_0300
ERR1913049.1094762__1.1094762	214856__R6Y1K2__ERS852447_02306
ERR1913049.1095210__1.1095210	853__A0A173RZ39__C4N22_01650
ERR1913049.1095212__1.1095212	1263000__R5ES99__BN466_01121
ERR1913049.1095445__1.1095445	901__B6WR31__DESPIG_00511
ERR1913049.1095492__1.1095492	28117__B0MUR5__BHV66_03900
ERR1913049.1095599__1.1095599	28118__F9ZAE2__NCTC10826_03559
ERR1913049.1095745__1.1095745	821__A0A395VIK7__BVU_1225
ERR1913049.1096021__1.1096021	1897011__A0A1Q6RFH2__BHW41_03500
ERR1913049.1096148__1.1096148	1263000__R5EGY7__BN466_01478
ERR1913049.1096445__1.1096445	1897011__A0A1Q6RFK0__BHW41_03420
ERR1913049.1096484__1.1096484	28117__B0N028__BHV66_05935
ERR1913049.1096628__1.1096628	35833__S2KTV4__HMPREF0179_05216
ERR1913049.1096680__1.1096680	1263000__R5EUM2__BN466_01747
ERR1913049.1097028__1.1097028	214856__I3YMN6__Alfi_1938
ERR1913049.1097064__1.1097064	166486__D4KUC4__arcB_1
ERR1913049.1097243__1.1097243	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.1097318__1.1097318	33043__D5HGR0__rpfC_2
ERR1913049.1097631__1.1097631	394340__yedY
ERR1913049.1098171__1.1098171	166486__C7GFB3__ERS852572_03826
ERR1913049.1098345__1.1098345	46228__V8CE19__DXD17_01950
ERR1913049.1098402__1.1098402	1262743__R5C054__BN727_01980
ERR1913049.1098429__1.1098429	2108523__A0A2P2F4E1__LAWASA_871
ERR1913049.1098465__1.1098465	1897011__A0A1Q6RIP7__BHW41_00530
ERR1913049.1098731__1.1098731	1897011__A0A1Q6REU8__BHW41_04300
ERR1913049.1098847__1.1098847	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.1099156__1.1099156	28117__B0MYP3__BHV66_04995
ERR1913049.1099344__1.1099344	28117__B0MVL5__BHV66_01660
ERR1913049.1099385__1.1099385	901__B6WXH2__DESPIGER_1643
ERR1913049.1100367__1.1100367	820__A0A174CG08__DXB62_13215
ERR1913049.1100786__1.1100786	1262777__R5WCP3__BN512_01073
ERR1913049.1101124__1.1101124	821__A0A3E4WAR6__DXD64_10735
ERR1913049.1101284__1.1101284	28117__B0MXL6__ALIPUT_01851
ERR1913049.1101306__1.1101306	328814__GCA_004558275.1_00018
ERR1913049.1101462__1.1101462	572010__aspS
ERR1913049.1101875__1.1101875	214856__A0A175A6T5__ERS852447_02658
ERR1913049.1102202__1.1102202	487174__K0X3E9__DDY40_04905
ERR1913049.1102225__1.1102225	28117__B0MZ22__BHV66_04430
ERR1913049.1102672__1.1102672	172901__A0A2U1B7T8__C8D82_10572
ERR1913049.1102850__1.1102850	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.1103617__1.1103617	1262886__R6Q9F4__BN563_00588
ERR1913049.1103632__1.1103632	1262920__R5KD76__BN467_01465
ERR1913049.1104099__1.1104099	901__B6WXI1__DESPIGER_1636
ERR1913049.1104123__1.1104123	853__A0A173RZ39__C4N22_01650
ERR1913049.1104395__1.1104395	901__A0A1K1LF78__DESPIGER_1556
ERR1913049.1104454__1.1104454	147206__GCF_000156215.1_01774
ERR1913049.1104517__1.1104517	745368__A0A1T4X705__SAMN02745178_01472
ERR1913049.1104684__1.1104684	1897011__A0A1Q6RDI4__BHW41_05605
ERR1913049.1104831__1.1104831	1262927__R7EX56__BN677_00089
ERR1913049.1104921__1.1104921	39485__A0A175A871__EUBELI_00414
ERR1913049.1105194__1.1105194	147206__GCF_000156215.1_01776
ERR1913049.1105343__1.1105343	901__B6WTW8__DESPIGER_1202
ERR1913049.1106250__1.1106250	1263044__GCA_000433375.1_00683
ERR1913049.1106332__1.1106332	28117__B0MTV3__BHV66_06405
ERR1913049.1106466__1.1106466	2173__A0A1D2WX40__BK798_08810
ERR1913049.1106767__1.1106767	28117__B0MXL6__ALIPUT_01851
ERR1913049.1107376__1.1107376	216816__A0A1D7MV89__EK5BL_04715
ERR1913049.1107488__1.1107488	1897011__A0A1Q6RDG0__BHW41_05600
ERR1913049.1107518__1.1107518	1628085__A0A3E2XY31__C7386_10449
ERR1913049.1107572__1.1107572	745368__A0A1T4X6K8__SAMN02745178_01452
ERR1913049.1107666__1.1107666	901__B6WXK9__DESPIG_02836
ERR1913049.1107826__1.1107826	166486__D4KZ14__inlA_1
ERR1913049.1108550__1.1108550	394340__rnjA
ERR1913049.1108701__1.1108701	901__B6WTW8__DESPIGER_1202
ERR1913049.1108893__1.1108893	28117__B0MY34__BHV66_05195
ERR1913049.1109063__1.1109063	1262927__R7EX56__BN677_00089
ERR1913049.1109311__1.1109311	1263000__R5EGY7__BN466_01478
ERR1913049.1109463__1.1109463	1897011__A0A1Q6RGZ3__BHW41_01455
ERR1913049.1110027__1.1110027	1262942__R7R1F3__BN520_00243
ERR1913049.1110117__1.1110117	166486__D4KM62__ERS852572_03251
ERR1913049.1110257__1.1110257	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913049.1110349__1.1110349	820__A0A174QLF0__SAMN05444418_109151
ERR1913049.1110556__1.1110556	901__B6WXI1__DESPIGER_1636
ERR1913049.1111361__1.1111361	46228__B5CLQ5__RUMLAC_00379
ERR1913049.1111643__1.1111643	853__A0A173RZ39__C4N22_01650
ERR1913049.1111887__1.1111887	28117__B0MYI9__BHV66_05415
ERR1913049.1111961__1.1111961	1501391__GCA_000786575.1_00145
ERR1913049.1112128__1.1112128	1262927__R7EX56__BN677_00089
ERR1913049.1112391__1.1112391	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.1112690__1.1112690	901__B6WTQ4__DESPIGER_1255
ERR1913049.1113030__1.1113030	901__B6WYD7__DESPIG_03118
ERR1913049.1113078__1.1113078	853__A0A2A7B1Y7__C7K05_11930
ERR1913049.1113223__1.1113223	1897011__A0A1Q6RBV8__BHW41_06760
ERR1913049.1113230__1.1113230	216816__A0A395XZB7__DXD37_04075
ERR1913049.1113417__1.1113417	28118__F9ZAS2__B5F93_06130
ERR1913049.1113677__1.1113677	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.1113912__1.1113912	1263000__R5ETL6__BN466_01607
ERR1913049.1114176__1.1114176	1501391__GCA_000786575.1_00052
ERR1913049.1114218__1.1114218	28117__B0MXG8__ALIPUT_01814
ERR1913049.1114571__1.1114571	1628085__A0A1C5ZVV6__C7386_11323
ERR1913049.1114538__1.1114538	47678__A5ZHL2__DXB67_12495
ERR1913049.1114799__1.1114799	40520__A0A174IJ62__DXC87_06795
ERR1913049.1115145__1.1115145	1263000__R5EVY6__BN466_01709
ERR1913049.1115212__1.1115212	1263000__R5EGY6__BN466_00973
ERR1913049.1115322__1.1115322	39485__C4Z6V1__ERS852492_02640
ERR1913049.1115686__1.1115686	166486__D4KW03__ERS852572_03114
ERR1913049.1116282__1.1116282	901__B6WXF1__DESPIGER_1660
ERR1913049.1116554__1.1116554	166486__D4L449__ROSINTL182_08802
ERR1913049.1116694__1.1116694	357276__A0A0K2HDP3__IY41_00705
ERR1913049.1116849__1.1116849	901__B6WR27__lnt
ERR1913049.1117182__1.1117182	487174__K0X524__DDY40_09270
ERR1913049.1117714__1.1117714	853__A0A173RZ39__C4N22_01650
ERR1913049.1117971__1.1117971	1150298__A0A174HEB6__ypdC_2
ERR1913049.1118364__1.1118364	28118__R6FJE6__NCTC10826_00111
ERR1913049.1118298__1.1118298	1897011__A0A1Q6RC34__BHW41_06455
ERR1913049.1118404__1.1118404	853__A0A174C5M1__CGS58_04460
ERR1913049.1118415__1.1118415	853__C7H7F8__yccM_1
ERR1913049.1118485__1.1118485	166486__D4KZ69__ERS852572_01502
ERR1913049.1118730__1.1118730	820__A0A3E4WCX3__C801_02709
ERR1913049.1119052__1.1119052	1897011__A0A1Q6RG48__BHW41_02345
ERR1913049.1119324__1.1119324	28117__B0N028__BHV66_05935
ERR1913049.1119386__1.1119386	1262989__R6YQ01__BN815_01878
ERR1913049.1119394__1.1119394	28117__B0MXG8__ALIPUT_01814
ERR1913049.1119576__1.1119576	2108523__A0A2P2F8A7__LAWASA_2275
ERR1913049.1119845__1.1119845	387090__S0F8B2__BACCOPRO_02129
ERR1913049.1119906__1.1119906	47678__R5V1A3__BACCAC_02796
ERR1913049.1119911__1.1119911	572010__group_1977
ERR1913049.1120264__1.1120264	39491__A0A395V5R3__EUBREC_1883
ERR1913049.1120993__1.1120993	214856__R6XUN2__rcsC_1
ERR1913049.1121170__1.1121170	1263000__R5EV67__BN466_01611
ERR1913049.1121313__1.1121313	853__A0A173YYY4__DWZ04_09420
ERR1913049.1121462__1.1121462	821__A0A174NM17__lacZ_6
ERR1913049.1121520__1.1121520	745368__A0A1T4Y2H2__SAMN02745178_02630
ERR1913049.1121560__1.1121560	88431__A6BDR0__DXB16_07995
ERR1913049.1121803__1.1121803	1550024__G9RWR2__TQ39_04385
ERR1913049.1121969__1.1121969	28117__B0MTS2__ALIPUT_00159
ERR1913049.1122261__1.1122261	853__A0A2J4JL53__CRH10_10795
ERR1913049.1122404__1.1122404	901__A0A1K1LF78__DESPIGER_1556
ERR1913049.1122570__1.1122570	1262927__R7EX56__BN677_00089
ERR1913049.1122937__1.1122937	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.1123000__1.1123000	853__A0A2A7B1Y7__C7K05_11930
ERR1913049.1123030__1.1123030	901__A0A1K1LF78__DESPIGER_1556
ERR1913049.1123034__1.1123034	901__B6WR00__DESPIGER_0128
ERR1913049.1123326__1.1123326	1262927__R7EX56__BN677_00089
ERR1913049.1123579__1.1123579	626929__F3PM80__HMPREF9445_02977
ERR1913049.1123664__1.1123664	46228__B5CM88__HMPREF1202_01682
ERR1913049.1124295__1.1124295	1262886__R6QIV0__BN563_00982
ERR1913049.1124357__1.1124357	166486__D4KXA3__ROSINTL182_05894
ERR1913049.1124545__1.1124545	360807__C0FVL1__ERS852392_00394
ERR1913049.1124603__1.1124603	39485__C4Z0K2__ERS852490_00991
ERR1913049.1124670__1.1124670	1262927__R7EX56__BN677_00089
ERR1913049.1124685__1.1124685	821__A0A0P0LNX8__ERS852509_03015
ERR1913049.1124788__1.1124788	821__A0A0P0L8F8__ERS852509_03705
ERR1913049.1124961__1.1124961	1150298__R7JTG8__smf
ERR1913049.1124979__1.1124979	1262911__R6GQ41__BN557_00435
ERR1913049.1125483__1.1125483	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.1126102__1.1126102	216816__C5E9C3__CJO32_03030
ERR1913049.1126206__1.1126206	821__A0A174WBC9__ERS852556_03145
ERR1913049.1126376__1.1126376	901__B6WUH5__DESPIGER_1779
ERR1913049.1126968__1.1126968	28117__B0MVL5__BHV66_01660
ERR1913049.1127168__1.1127168	328814__GCA_004558275.1_00293
ERR1913049.1127409__1.1127409	28117__B0MYI9__BHV66_05415
ERR1913049.1127403__1.1127403	820__A0A3E4GFT8__HMPREF1073_03236
ERR1913049.1127495__1.1127495	28117__B0MY40__BHV66_05170
ERR1913049.1127483__1.1127483	1262927__R7EX56__BN677_00089
ERR1913049.1127536__1.1127536	1263000__R5EGY6__BN466_00973
ERR1913049.1127674__1.1127674	28117__B0MTW8__ALIPUT_00502
ERR1913049.1127798__1.1127798	1262927__R7EX56__BN677_00089
ERR1913049.1127882__1.1127882	74426__purL
ERR1913049.1127915__1.1127915	1501391__GCA_000786575.1_00072
ERR1913049.1127976__1.1127976	901__B6WWW5__DESPIGER_2454
ERR1913049.1128015__1.1128015	166486__D4KU79__ROSINTL182_06970
ERR1913049.1128068__1.1128068	310297__R6ZR16__DXB87_17250
ERR1913049.1128073__1.1128073	1393034__GCA_001552785.1_00515
ERR1913049.1128398__1.1128398	853__A0A173XRA8__CGS56_09290
ERR1913049.1128474__1.1128474	394340__gatB
ERR1913049.1128485__1.1128485	328813__A0A1Y3QUP2__B5G41_06690
ERR1913049.1128967__1.1128967	1897011__A0A1Q6REW8__BHW41_04435
ERR1913049.1129079__1.1129079	138595__GCF_000468755.1_01421
ERR1913049.1129929__1.1129929	214856__A0A174C683__ERS852559_00523
ERR1913049.1130294__1.1130294	1262927__R7EX56__BN677_00089
ERR1913049.1130258__1.1130258	166486__D4L0Q4__ERS852572_03675
ERR1913049.1130490__1.1130490	1262927__R7EX56__BN677_00089
ERR1913049.1131000__1.1131000	28118__R6FBE6__DHW44_11635
ERR1913049.1131729__1.1131729	39491__A0A396FKG5__DXB76_07455
ERR1913049.1131745__1.1131745	745368__A0A1T4WEV8__SAMN02745178_00491
ERR1913049.1132109__1.1132109	204516__U6REI9__HMPREF1534_02357
ERR1913049.1133384__1.1133384	166486__D4KV38__ROSINTL182_06841
ERR1913049.1133600__1.1133600	28117__B0MSR5__BHV66_02095
ERR1913049.1133630__1.1133630	1262911__R6GR13__BN557_00618
ERR1913049.1133716__1.1133716	39496__A5Z5I2__EUBVEN_00963
ERR1913049.1133838__1.1133838	1263000__R5EGY7__BN466_01478
ERR1913049.1134147__1.1134147	1263000__R5EGY6__BN466_00973
ERR1913049.1134345__1.1134345	418240__A0A174FAS2__btr_1
ERR1913049.1134412__1.1134412	823__A0A395YZG9__M092_4358
ERR1913049.1134388__1.1134388	901__B6WR17__DHV46_00835
ERR1913049.1134591__1.1134591	745368__A0A1T4Y2M2__SAMN02745178_02631
ERR1913049.1134834__1.1134834	901__A0A1K1LF78__DESPIGER_1556
ERR1913049.1134858__1.1134858	166486__D4KZ69__ERS852572_01502
ERR1913049.1135162__1.1135162	246787__A0A0P0G684__cirA_10
ERR1913049.1135460__1.1135460	487174__R5FN40__HMPREF9448_01366
ERR1913049.1135604__1.1135604	820__A0A139KHD8__ERS417307_00569
ERR1913049.1135780__1.1135780	901__B6WUY7__DHV46_11425
ERR1913049.1136329__1.1136329	901__B6WXX4__DESPIGER_1515
ERR1913049.1136436__1.1136436	394340__cfiA
ERR1913049.1136838__1.1136838	1263000__R5F0H8__BN466_00254
ERR1913049.1136873__1.1136873	2108523__A0A2P2F507__LAWASA_1081
ERR1913049.1136976__1.1136976	28117__B0MTV0__BHV66_06395
ERR1913049.1137217__1.1137217	446660__GCA_003428235.1_00357
ERR1913049.1137223__1.1137223	1262927__R7EX56__BN677_00089
ERR1913049.1137598__1.1137598	216816__E8MW20__DD674_07905
ERR1913049.1138038__1.1138038	1262927__R7EX56__BN677_00089
ERR1913049.1138240__1.1138240	1501391__GCA_000786575.1_00026
ERR1913049.1138532__1.1138532	166486__D4KZ69__ERS852572_01502
ERR1913049.1138799__1.1138799	901__B6WXF1__DESPIGER_1660
ERR1913049.1138869__1.1138869	292800__G9YQ32__ERS852518_04089
ERR1913049.1139201__1.1139201	166486__D4KWN4__ERS852572_01865
ERR1913049.1139472__1.1139472	1262927__R7EX56__BN677_00089
ERR1913049.1139655__1.1139655	214856__R5UN64__ERS852447_02669
ERR1913049.1139712__1.1139712	446660__GCA_003428235.1_01040
ERR1913049.1139795__1.1139795	572010__dnaK2
ERR1913049.1139839__1.1139839	28117__B0N028__BHV66_05935
ERR1913049.1140130__1.1140130	166486__C7GCP5__ROSINTL182_07683
ERR1913049.1140302__1.1140302	821__A0A174NM17__lacZ_6
ERR1913049.1140652__1.1140652	328814__GCA_004558275.1_00074
ERR1913049.1140872__1.1140872	745368__A0A1T4Y119__SAMN02745178_02629
ERR1913049.1140912__1.1140912	35833__E5Y6S3__HMPREF0179_01886
ERR1913049.1140928__1.1140928	1262927__R7EX56__BN677_00089
ERR1913049.1141028__1.1141028	39491__A0A395V0X2__EUBREC_3007
ERR1913049.1141920__1.1141920	901__B6WXI1__DESPIGER_1636
ERR1913049.1141978__1.1141978	901__B6WVN9__DESPIG_02157
ERR1913049.1142277__1.1142277	292800__A0A1C7FN51__B5F52_17075
ERR1913049.1142279__1.1142279	1297617__A0A0S2W0K9__C7373_10194
ERR1913049.1142491__1.1142491	1262927__R7EX56__BN677_00089
ERR1913049.1143309__1.1143309	166486__D4KYW5__ROSINTL182_05595
ERR1913049.1143899__1.1143899	328814__GCA_004558275.1_00079
ERR1913049.1144122__1.1144122	357276__B6W1J2__BACDOR_03380
ERR1913049.1144222__1.1144222	901__B6WXX4__DESPIGER_1515
ERR1913049.1144514__1.1144514	821__A0A174V2F3__NCTC10583_01474
ERR1913049.1144939__1.1144939	216816__B3DNW2__BL171B_07980
ERR1913049.1144920__1.1144920	853__A8SB03__C4Q21_07960
ERR1913049.1144992__1.1144992	106588__A6P303__BACCAP_04887
ERR1913049.1145158__1.1145158	214856__I3YPP1__Alfi_2699
ERR1913049.1145207__1.1145207	1262927__R7EX56__BN677_00089
ERR1913049.1145555__1.1145555	552398__F4XCR9__HMPREF0866_01636
ERR1913049.1145693__1.1145693	853__A8SCP3__C4N26_07960
ERR1913049.1145755__1.1145755	166486__D4KX18__ROSINTL182_07596
ERR1913049.1145823__1.1145823	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.1145911__1.1145911	360807__A0A174F8N1__ERS852444_00648
ERR1913049.1146230__1.1146230	901__B6WXH2__DESPIGER_1643
ERR1913049.1146199__1.1146199	901__B6WUN9__DESPIGER_1850
ERR1913049.1146392__1.1146392	74426__purL
ERR1913049.1146415__1.1146415	818__A0A0N7I9M6__Btheta7330_00939
ERR1913049.1146657__1.1146657	821__I9R3W6__DXC16_12455
ERR1913049.1146734__1.1146734	1262911__R6GII0__BN557_01496
ERR1913049.1146890__1.1146890	214856__A0A173YXX1__ERS852559_01651
ERR1913049.1147571__1.1147571	39488__A0A374NGR8__soj_6
ERR1913049.1147584__1.1147584	1262927__R7EX56__BN677_00089
ERR1913049.1147696__1.1147696	821__A0A396F1N0__M099_1553
ERR1913049.1148104__1.1148104	28117__R7JJM9__ALIPUT_00662
ERR1913049.1148131__1.1148131	204516__U6RGK1__HMPREF1534_01924
ERR1913049.1148552__1.1148552	29361__B6FKH5__CLONEX_00621
ERR1913049.1148638__1.1148638	853__A0A174UDE9__C4N25_12775
ERR1913049.1148743__1.1148743	1263000__R5EQI3__BN466_00125
ERR1913049.1149035__1.1149035	74426__thrZ
ERR1913049.1149271__1.1149271	901__B6WUH5__DESPIGER_1779
ERR1913049.1149511__1.1149511	246787__A0A0P0GM08__BcellWH2_01845
ERR1913049.1149862__1.1149862	1262992__R5CXM7__BN795_01016
