ERR1913049.341__1.341	1262886__R6QAT8__BN563_00993
ERR1913049.943158__1.943158	821__E5UY21__C800_02204
ERR1913049.943311__1.943311	1262927__R7EX56__BN677_00089
ERR1913049.943318__1.943318	328813__A0A1Y3QRL5__B5G41_11625
ERR1913049.943269__1.943269	35833__E5Y2V2__HMPREF0179_00466
ERR1913049.943397__1.943397	1796613__A0A1C7GZG2__ADH74_03485
ERR1913049.943485__1.943485	1235835__R9LCU2__C814_02677
ERR1913049.943451__1.943451	1262886__R6QAI4__BN563_00898
ERR1913049.943684__1.943684	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.943961__1.943961	394340__ppdK
ERR1913049.944024__1.944024	884684__GCA_002892425.1_01408
ERR1913049.944014__1.944014	1262927__R7EX56__BN677_00089
ERR1913049.944050__1.944050	1262927__R7EX56__BN677_00089
ERR1913049.944315__1.944315	901__B6WSJ1__DESPIGER_0735
ERR1913049.944773__1.944773	360807__C0G083__ROSEINA2194_04432
ERR1913049.944938__1.944938	853__A8SCP3__C4N26_07960
ERR1913049.945257__1.945257	46228__V8C8S2__RUMLAC_01015
ERR1913049.945480__1.945480	745368__A0A1T4X6K8__SAMN02745178_01452
ERR1913049.945512__1.945512	46228__B5CPX5__RUMLAC_01520
ERR1913049.945841__1.945841	1262927__R7EX56__BN677_00089
ERR1913049.945882__1.945882	301301__A0A395VCJ3__cbiT
ERR1913049.945983__1.945983	46228__V8CE73__DXD17_11635
ERR1913049.946007__1.946007	1263000__R5EBJ1__BN466_00540
ERR1913049.946089__1.946089	820__A0A374QGD2__ERS852421_02382
ERR1913049.946145__1.946145	1263000__R5EKR4__BN466_01609
ERR1913049.946202__1.946202	1262746__R5S635__BN750_00467
ERR1913049.946226__1.946226	166486__R6AY46__ROSINTL182_06128
ERR1913049.946306__1.946306	1262886__R6QAU3__BN563_00998
ERR1913049.946395__1.946395	166486__R6B4E4__sinR_2
ERR1913049.946438__1.946438	328814__GCA_004558275.1_01001
ERR1913049.946762__1.946762	74426__rpoC
ERR1913049.946930__1.946930	1262927__R7EX56__BN677_00089
ERR1913049.947234__1.947234	901__B6WXH1__DESPIGER_1644
ERR1913049.947656__1.947656	1897011__A0A1Q6REW8__BHW41_04435
ERR1913049.947810__1.947810	1263000__R5EI25__BN466_01781
ERR1913049.947847__1.947847	1150298__A0A174K7D2__ERS852498_01147
ERR1913049.947914__1.947914	1235835__R9LCU2__C814_02677
ERR1913049.948049__1.948049	1897011__A0A1Q6RGB4__BHW41_02795
ERR1913049.948068__1.948068	1262927__R7EX56__BN677_00089
ERR1913049.948367__1.948367	1897011__A0A1Q6RI45__BHW41_00970
ERR1913049.948807__1.948807	28117__B0MUL5__ALIPUT_00722
ERR1913049.949083__1.949083	1263006__R6M2F7__BN515_00608
ERR1913049.949519__1.949519	901__B6WUL1__DESPIG_01755
ERR1913049.950000__1.950000	214856__I3YPP3__Alfi_2701
ERR1913049.950181__1.950181	901__B6WRB3__DESPIGER_0300
ERR1913049.950308__1.950308	246787__A0A3D6B0I1__BcellWH2_03253
ERR1913049.950777__1.950777	1897011__A0A1Q6RFG3__BHW41_03700
ERR1913049.951097__1.951097	360807__C0FYZ7__ERS852444_03522
ERR1913049.951114__1.951114	901__B6WXK8__DESPIG_02835
ERR1913049.951573__1.951573	674529__R6V5A6__SAMN05444400_12636
ERR1913049.951875__1.951875	28117__B0N028__BHV66_05935
ERR1913049.951928__1.951928	901__B6WR13__DHV46_00815
ERR1913049.952104__1.952104	1203556__S2ZHP4__HMPREF1478_00551
ERR1913049.952205__1.952205	454154__G5ST56__HMPREF9441_02556
ERR1913049.952352__1.952352	853__A0A174C5M1__CGS58_04460
ERR1913049.952387__1.952387	1262927__R7EX56__BN677_00089
ERR1913049.952389__1.952389	1897011__A0A1Q6RH37__BHW41_01795
ERR1913049.952400__1.952400	394340__group_3198
ERR1913049.952439__1.952439	853__A0A174C5M1__CGS58_04460
ERR1913049.952482__1.952482	376805__F0QZX4__Bacsa_0543
ERR1913049.952707__1.952707	1235835__R9LCU2__C814_02677
ERR1913049.952728__1.952728	901__B6WTW8__DESPIGER_1202
ERR1913049.952806__1.952806	901__B6WXH1__DESPIGER_1644
ERR1913049.952863__1.952863	360807__A0A0M6WCK5__ROSEINA2194_01361
ERR1913049.952934__1.952934	1262889__R7HDC3__BN634_00683
ERR1913049.953418__1.953418	1406512__R9T4M7__MMINT_05120
ERR1913049.953575__1.953575	328814__GCA_004558275.1_02279
ERR1913049.953764__1.953764	901__A0A1K1LG50__DESPIG_01817
ERR1913049.953813__1.953813	853__A0A173YYY4__DWZ04_09420
ERR1913049.953855__1.953855	446660__GCA_003428235.1_00970
ERR1913049.953863__1.953863	46228__V8CE19__DXD17_01950
ERR1913049.953897__1.953897	46228__V8CE19__DXD17_01950
ERR1913049.953992__1.953992	39488__C0ERK9__cbiK
ERR1913049.954114__1.954114	901__B6WQQ5__DHV46_03695
ERR1913049.954122__1.954122	74426__rpoB
ERR1913049.954271__1.954271	214856__R6Y1K2__ERS852447_02306
ERR1913049.954586__1.954586	39485__R6AET9__EUBELI_01205
ERR1913049.954629__1.954629	39492__D4JUD7__EUBSIR_01877
ERR1913049.954752__1.954752	901__B6WVF5__DESPIGER_2047
ERR1913049.955080__1.955080	821__A0A3E4KIM1__M097_3660
ERR1913049.955204__1.955204	1897011__A0A1Q6RFG0__BHW41_03665
ERR1913049.955179__1.955179	1897011__A0A1Q6RH58__BHW41_01950
ERR1913049.955925__1.955925	328814__GCA_004558275.1_00293
ERR1913049.956004__1.956004	1262927__R7EX56__BN677_00089
ERR1913049.956191__1.956191	1235835__R9LCU2__C814_02677
ERR1913049.956225__1.956225	166486__D4L3K7__ERS852572_00904
ERR1913049.956568__1.956568	1262927__R7EX56__BN677_00089
ERR1913049.956622__1.956622	901__B6WPS9__DHV46_04165
ERR1913049.956658__1.956658	1535__A7VVY3__CLOLEP_02747
ERR1913049.957228__1.957228	28117__B0MYI9__BHV66_05415
ERR1913049.957271__1.957271	901__B6WX14__mviN
ERR1913049.957354__1.957354	853__A0A173YYY4__DWZ04_09420
ERR1913049.958156__1.958156	28117__B0MYW7__ALIPUT_02336
ERR1913049.958175__1.958175	1501391__GCA_000786575.1_00008
ERR1913049.958276__1.958276	821__A6KZK3__ERS852457_04265
ERR1913049.958409__1.958409	871327__A0A1H5WNU7__SAMN05444001_11221
ERR1913049.958413__1.958413	28117__B0N028__BHV66_05935
ERR1913049.958460__1.958460	853__A0A174C5M1__CGS58_04460
ERR1913049.958463__1.958463	1262911__R6GY78__BN557_00532
ERR1913049.958505__1.958505	1897011__A0A1Q6REX0__BHW41_04225
ERR1913049.958571__1.958571	901__B6WY92__DESPIG_03073
ERR1913049.958775__1.958775	39496__A5Z4A5__EUBVEN_00528
ERR1913049.958955__1.958955	166486__D4L457__ROSINTL182_07087
ERR1913049.958978__1.958978	1262927__R7EX56__BN677_00089
ERR1913049.959062__1.959062	216816__D6DCQ7__HMPREF1312_1623
ERR1913049.959636__1.959636	33025__A0A395JHD9__C8D73_101774
ERR1913049.959914__1.959914	1262927__R7EX56__BN677_00089
ERR1913049.960131__1.960131	1263000__R5EGY6__BN466_00973
ERR1913049.960175__1.960175	39485__C4Z6J9__ERS852492_02049
ERR1913049.960239__1.960239	166486__D4L255__mcp4_5
ERR1913049.961089__1.961089	901__B6WUH5__DESPIGER_1779
ERR1913049.961125__1.961125	147206__GCF_000156215.1_01776
ERR1913049.961347__1.961347	853__C7H7F8__yccM_1
ERR1913049.961373__1.961373	853__A0A173XRA8__CGS56_09290
ERR1913049.961379__1.961379	106588__A6NUL8__BACCAP_01900
ERR1913049.961606__1.961606	572010__sigA
ERR1913049.961787__1.961787	1897011__A0A1Q6RGC2__BHW41_02765
ERR1913049.961904__1.961904	901__B6WVE0__DESPIG_02056
ERR1913049.961961__1.961961	46228__V8CB83__RUMLAC_02479
ERR1913049.961955__1.961955	35833__E5Y2B5__HMPREF0179_00325
ERR1913049.962156__1.962156	147206__GCF_000156215.1_01108
ERR1913049.962329__1.962329	39485__A0A175A2T1__EUBELI_02034
ERR1913049.962367__1.962367	1262927__R7EX56__BN677_00089
ERR1913049.962407__1.962407	1262927__R7EX56__BN677_00089
ERR1913049.962445__1.962445	1501391__GCA_000786575.1_00021
ERR1913049.962503__1.962503	214856__I3YMN6__Alfi_1938
ERR1913049.962560__1.962560	853__A0A2A7B9I6__DW855_13690
ERR1913049.962669__1.962669	28117__B0MY36__BHV66_05185
ERR1913049.962904__1.962904	1263000__R5EDV4__BN466_01097
ERR1913049.962925__1.962925	28117__B0MVL5__BHV66_01660
ERR1913049.963203__1.963203	1150298__A0A173YHI7__ERS852406_00466
ERR1913049.963252__1.963252	328814__GCA_004558275.1_00036
ERR1913049.963344__1.963344	2108523__A0A2P2F586__LAWASA_1166
ERR1913049.963540__1.963540	1897011__A0A1Q6RC19__BHW41_06415
ERR1913049.963795__1.963795	301301__A0A395V9V2__nplT_1
ERR1913049.963988__1.963988	214856__I3YPI7__pepD_1
ERR1913049.964068__1.964068	214856__R6Y0B9__ERS852559_00164
ERR1913049.964182__1.964182	853__D4K7X0__DW905_09540
ERR1913049.964190__1.964190	74426__group_1871
ERR1913049.964565__1.964565	39485__C4Z028__ERS852492_00100
ERR1913049.964617__1.964617	328813__A0A1Y3QRL5__B5G41_11625
ERR1913049.964686__1.964686	1263000__R5EQI3__BN466_00125
ERR1913049.964965__1.964965	1263000__R5EHB0__BN466_01647
ERR1913049.965104__1.965104	1263000__R5EKR3__BN466_00099
ERR1913049.965138__1.965138	853__D4K7X0__DW905_09540
ERR1913049.965204__1.965204	1897011__A0A1Q6RGG6__BHW41_02770
ERR1913049.965232__1.965232	1897011__A0A1Q6RIP3__BHW41_00615
ERR1913049.965354__1.965354	820__A0A173XIP7__B5G17_16050
ERR1913049.965412__1.965412	1262911__R6HH15__BN557_01507
ERR1913049.965414__1.965414	28117__B0MTV0__BHV66_06395
ERR1913049.965944__1.965944	1263000__R5EGY6__BN466_00973
ERR1913049.966450__1.966450	166486__R6B4E4__sinR_2
ERR1913049.966491__1.966491	901__B6WR17__DHV46_00835
ERR1913049.966647__1.966647	328814__GCA_004558275.1_00294
ERR1913049.966695__1.966695	901__B6WXH1__DESPIGER_1644
ERR1913049.967020__1.967020	28117__B0MXU6__ALIPUT_01958
ERR1913049.967036__1.967036	901__B6WRI9__DESPIGER_0385
ERR1913049.967129__1.967129	39491__C4ZHS4__EUR_24420
ERR1913049.967669__1.967669	410072__C0B8D2__DXD67_01675
ERR1913049.967589__1.967589	1262911__R6HIJ8__BN557_01742
ERR1913049.967750__1.967750	214856__I3YPQ4__Alfi_2712
ERR1913049.968044__1.968044	901__B6WQT1__DESPIG_00410
ERR1913049.968182__1.968182	1628085__A0A1C5ZZM0__C7386_1133
ERR1913049.968135__1.968135	1263000__R5EJ27__BN466_01916
ERR1913049.968250__1.968250	820__A0A174LJB2__HMPREF1072_04112
ERR1913049.968287__1.968287	28117__B0MVL5__BHV66_01660
ERR1913049.968360__1.968360	745368__A0A1T4XL98__SAMN02745178_01986
ERR1913049.968562__1.968562	901__B6WXT8__DESPIGER_1543
ERR1913049.968583__1.968583	147206__GCF_000156215.1_01776
ERR1913049.968683__1.968683	820__A0A139K1Y6__DXB48_02610
ERR1913049.968793__1.968793	28117__B0MY40__BHV66_05170
ERR1913049.969175__1.969175	1262927__R7F2S3__BN677_00413
ERR1913049.969371__1.969371	901__B6WXF1__DESPIGER_1660
ERR1913049.969393__1.969393	853__A8S882__C4N23_07600
ERR1913049.969755__1.969755	817__A0A396C3S8__CQW36_02929
ERR1913049.969848__1.969848	853__A0A173RZ39__C4N22_01650
ERR1913049.970088__1.970088	147206__GCF_000156215.1_01777
ERR1913049.970105__1.970105	301301__A0A395VD41__RHOM_11540
ERR1913049.970153__1.970153	446660__GCA_003428235.1_01822
ERR1913049.970342__1.970342	901__B6WY11__DESPIGER_1484
ERR1913049.970518__1.970518	1262927__R7EX56__BN677_00089
ERR1913049.970630__1.970630	853__A0A2A7B9I6__DW855_13690
ERR1913049.970752__1.970752	1897011__A0A1Q6RIP7__BHW41_00530
ERR1913049.970756__1.970756	28117__R7JH62__BHV66_05735
ERR1913049.970765__1.970765	1262911__R6H2J2__BN557_01228
ERR1913049.970802__1.970802	745368__A0A1T4XL98__SAMN02745178_01986
ERR1913049.971076__1.971076	28117__B0MY45__ALIPUT_02164
ERR1913049.971267__1.971267	1897011__A0A1Q6RJ96__BHW41_00350
ERR1913049.971309__1.971309	901__B6WS90__DHV46_08165
ERR1913049.971522__1.971522	28117__B0MZ50__ALIPUT_02424
ERR1913049.972589__1.972589	572010__hgdC_1
ERR1913049.972626__1.972626	1263000__R5EGY7__BN466_01478
ERR1913049.972740__1.972740	147206__GCF_000156215.1_01297
ERR1913049.972760__1.972760	28117__B0MYW5__ALIPUT_02334
ERR1913049.972877__1.972877	1262927__R7EX56__BN677_00089
ERR1913049.973015__1.973015	901__B6WR00__DESPIGER_0128
ERR1913049.973019__1.973019	821__A0A395UNT8__DXD64_15275
ERR1913049.973255__1.973255	214856__A0A174EQR4__rsmA
ERR1913049.973344__1.973344	745368__A0A1T4XL98__SAMN02745178_01986
ERR1913049.973553__1.973553	166486__C7GFD3__ERS852572_00983
ERR1913049.973602__1.973602	328814__GCA_004558275.1_00987
ERR1913049.973611__1.973611	28117__B0MXW9__ALIPUT_01981
ERR1913049.973694__1.973694	1501391__GCA_000786575.1_00129
ERR1913049.973787__1.973787	28117__B0MVL5__BHV66_01660
ERR1913049.973818__1.973818	853__A8SB03__C4Q21_07960
ERR1913049.973847__1.973847	901__B6WTG8__DESPIG_01374
ERR1913049.973861__1.973861	1262927__R7EX56__BN677_00089
ERR1913049.973870__1.973870	39485__A0A174ZI57__ERS852490_00285
ERR1913049.973879__1.973879	39485__A0A174YMC1__recN
ERR1913049.973914__1.973914	487174__K0WWT0__DIT83_10190
ERR1913049.974026__1.974026	1897011__A0A1Q6RGB4__BHW41_02795
ERR1913049.974620__1.974620	853__A8SB03__C4Q21_07960
ERR1913049.974689__1.974689	674529__R6W0I5__SAMN05444400_108102
ERR1913049.974915__1.974915	1235835__R9LCU2__C814_02677
ERR1913049.975254__1.975254	1262927__R7EX56__BN677_00089
ERR1913049.975542__1.975542	745368__A0A1T4XQT6__SAMN02745178_02143
ERR1913049.975651__1.975651	1897011__A0A1Q6RDL4__BHW41_05540
ERR1913049.975663__1.975663	745368__A0A1T4XQT6__SAMN02745178_02143
ERR1913049.975837__1.975837	745368__A0A1T4XY03__SAMN02745178_02465
ERR1913049.975890__1.975890	33043__A8SPT5__yfiN_2
ERR1913049.976008__1.976008	360807__A0A0M6X003__ERS852392_02817
ERR1913049.976017__1.976017	1897011__A0A1Q6RGZ3__BHW41_01455
ERR1913049.976262__1.976262	74426__pta
ERR1913049.976355__1.976355	39491__A0A396FFW0__ERE_10580
ERR1913049.976728__1.976728	901__B6WY80__DESPIGER_1408
ERR1913049.976771__1.976771	626929__F3PL44__SAMN05444376_0934
ERR1913049.977135__1.977135	1262927__R7EX56__BN677_00089
ERR1913049.977108__1.977108	1262927__R7EX56__BN677_00089
ERR1913049.977316__1.977316	214856__R6Y7P0__ERS852447_00307
ERR1913049.977387__1.977387	1262927__R7EX56__BN677_00089
ERR1913049.977828__1.977828	1263000__R5EGY7__BN466_01478
ERR1913049.977877__1.977877	853__D4JY61__C4N21_10560
ERR1913049.977889__1.977889	552398__F4XCQ4__HMPREF0866_01621
ERR1913049.977904__1.977904	394340__fusA_2
ERR1913049.977995__1.977995	35833__E5Y6S3__HMPREF0179_01886
ERR1913049.978050__1.978050	371601__A0A139LNL6__ERS852396_04350
ERR1913049.978224__1.978224	61171__B9Y5U6__HOLDEFILI_01178
ERR1913049.978308__1.978308	853__A8SCP3__C4N26_07960
ERR1913049.978562__1.978562	166486__D4KUC4__arcB_1
ERR1913049.978657__1.978657	328814__GCA_004558275.1_00074
ERR1913049.978713__1.978713	1263000__R5EGY6__BN466_00973
ERR1913049.978849__1.978849	1263000__R5EET9__BN466_01245
ERR1913049.979143__1.979143	901__A0A1K1LG50__DESPIG_01817
ERR1913049.979228__1.979228	214856__A0A174CRY5__ERS852559_01060
ERR1913049.979268__1.979268	47678__R5U9Z0__HMPREF1061_03210
ERR1913049.979564__1.979564	1262927__R7EX56__BN677_00089
ERR1913049.979673__1.979673	1263000__R5EF60__BN466_01316
ERR1913049.979706__1.979706	166486__D4KZY5__ROSINTL182_07635
ERR1913049.979699__1.979699	901__B6WXI1__DESPIGER_1636
ERR1913049.980119__1.980119	1262948__R7EAR1__BN671_01590
ERR1913049.980179__1.980179	214856__A0A174EJT5__mnmA
ERR1913049.980251__1.980251	360807__A0A0M6WZV0__ERS852392_03150
ERR1913049.980380__1.980380	1262911__R6GZX7__BN557_00838
ERR1913049.980413__1.980413	28117__A0A1Q6F5G6__ALIPUT_00577
ERR1913049.980569__1.980569	901__B6WTQ4__DESPIGER_1255
ERR1913049.980846__1.980846	745368__A0A1T4XY03__SAMN02745178_02465
ERR1913049.980848__1.980848	572010__pnp
ERR1913049.980864__1.980864	166486__D4KZ24__ROSINTL182_05766
ERR1913049.981165__1.981165	1897011__A0A1Q6RCY0__BHW41_05945
ERR1913049.981278__1.981278	1262927__R7EX56__BN677_00089
ERR1913049.981675__1.981675	172901__A0A2U1AV38__C8D82_1177
ERR1913049.981814__1.981814	28117__B0MWX3__BHV66_03010
ERR1913049.981992__1.981992	745368__A0A1T4Y178__SAMN02745178_02628
ERR1913049.982024__1.982024	901__B6WR13__DHV46_00815
ERR1913049.982610__1.982610	1262927__R7EX56__BN677_00089
ERR1913049.982718__1.982718	28117__B0MY41__BHV66_05165
ERR1913049.982734__1.982734	301301__A0A395V9P9__ERS852391_00747
ERR1913049.982894__1.982894	214856__I3YPI7__pepD_1
ERR1913049.982957__1.982957	1897011__A0A1Q6RIF1__BHW41_00635
ERR1913049.982971__1.982971	1263000__R5EGY6__BN466_00973
ERR1913049.983153__1.983153	172901__A0A2U1ALK5__C8D82_13135
ERR1913049.983200__1.983200	1263000__R5EF60__BN466_01316
ERR1913049.983621__1.983621	1550024__G9RUM6__TQ39_16565
ERR1913049.983821__1.983821	33025__A0A395JBU5__C8D73_10423
ERR1913049.983853__1.983853	28117__B0MWZ9__ALIPUT_01735
ERR1913049.984095__1.984095	1262927__R7EX56__BN677_00089
ERR1913049.984208__1.984208	214856__A0A174ZZS1__ERS852559_01484
ERR1913049.984256__1.984256	46503__R6WTN6__PARMER_00136
ERR1913049.984309__1.984309	487174__K0WV96__HMPREF9448_01901
ERR1913049.984476__1.984476	1262886__R6QHZ9__BN563_00710
ERR1913049.984676__1.984676	901__B6WR31__DESPIG_00511
ERR1913049.984769__1.984769	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.985000__1.985000	28117__R7JJM9__ALIPUT_00662
ERR1913049.985138__1.985138	1262927__R7EX56__BN677_00089
ERR1913049.985228__1.985228	47678__R5UER2__CGC64_00710
ERR1913049.985252__1.985252	46228__V8CD18__DXD17_11645
ERR1913049.985472__1.985472	1897011__A0A1Q6REW8__BHW41_04435
ERR1913049.985483__1.985483	166486__D4KZ14__inlA_1
ERR1913049.985518__1.985518	214856__A0A174EQR4__rsmA
ERR1913049.985554__1.985554	1262927__R7EX56__BN677_00089
ERR1913049.985572__1.985572	1550024__A0A3B9WIA4__TQ39_14495
ERR1913049.985734__1.985734	214856__R6XTZ7__ERS852447_02314
ERR1913049.985947__1.985947	745368__A0A1T4XVH8__SAMN02745178_02336
ERR1913049.986358__1.986358	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.986493__1.986493	901__B6WUI5__DESPIGER_1817
ERR1913049.986515__1.986515	820__A0A139KIL9__DXC68_05945
ERR1913049.986633__1.986633	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.986739__1.986739	28117__B0MWX3__BHV66_03010
ERR1913049.986802__1.986802	46228__V8CBX9__HMPREF1202_00568
ERR1913049.986875__1.986875	1263000__R5EC87__BN466_00713
ERR1913049.986888__1.986888	1263000__R5EGY6__BN466_00973
ERR1913049.986949__1.986949	853__A0A173RZ39__C4N22_01650
ERR1913049.987045__1.987045	214851__D1PSK7__SUBVAR_07390
ERR1913049.987072__1.987072	301301__A0A395V7X3__RHOM_05050
ERR1913049.987530__1.987530	301301__A0A395V8F3__ERS852391_01776
ERR1913049.987586__1.987586	1897011__A0A1Q6RDL4__BHW41_05540
ERR1913049.987734__1.987734	28117__B0MU58__BHV66_05630
ERR1913049.987981__1.987981	28117__B0MTV3__BHV66_06405
ERR1913049.988279__1.988279	821__A0A174V2F3__NCTC10583_01474
ERR1913049.988366__1.988366	1262886__R6QCW6__BN563_01608
ERR1913049.988414__1.988414	1262911__R6H2B5__BN557_01151
ERR1913049.988631__1.988631	853__C7H7F8__yccM_1
ERR1913049.988713__1.988713	39491__A0A173QT73__alaS_2
ERR1913049.988683__1.988683	33039__A0A174XW11__RTO_07780
ERR1913049.988941__1.988941	74426__purL
ERR1913049.989318__1.989318	1263000__R5EKR4__BN466_01609
ERR1913049.989386__1.989386	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.989390__1.989390	39485__R5ZVC3__ERS852490_00250
ERR1913049.989518__1.989518	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913049.989674__1.989674	74426__rpoB
ERR1913049.989800__1.989800	216816__E5XYF2__APC1480_0509
ERR1913049.989897__1.989897	214856__R6YD52__ERS852447_02171
ERR1913049.989906__1.989906	172901__A0A2U1AZZ4__C8D82_1126
ERR1913049.990040__1.990040	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.990089__1.990089	745368__A0A1T4XL98__SAMN02745178_01986
ERR1913049.990193__1.990193	1150298__A0A174R918__ERS852535_01749
ERR1913049.990335__1.990335	74426__infB
ERR1913049.990398__1.990398	901__B6WTQ4__DESPIGER_1255
ERR1913049.990466__1.990466	853__C7H7F8__yccM_1
ERR1913049.990539__1.990539	1262927__R7EX56__BN677_00089
ERR1913049.990773__1.990773	1297617__A0A0S2W1V2__IB211_00824
ERR1913049.990774__1.990774	446660__GCA_003428235.1_01100
ERR1913049.990815__1.990815	901__B6WRB3__DESPIGER_0300
ERR1913049.991254__1.991254	820__A0A374Q351__DXD40_05850
ERR1913049.991401__1.991401	853__A0A329UEG4__CHR60_00585
ERR1913049.991428__1.991428	901__B6WWY3__DESPIG_02606
ERR1913049.991534__1.991534	1263000__R5ETL6__BN466_01607
ERR1913049.991558__1.991558	28117__B0N028__BHV66_05935
ERR1913049.991566__1.991566	901__B6WSE8__DESPIG_01070
ERR1913049.992276__1.992276	853__A0A174C5M1__CGS58_04460
ERR1913049.992632__1.992632	1263000__R5EFA7__BN466_01197
ERR1913049.992711__1.992711	853__C7H7F5__DWZ46_01780
ERR1913049.992956__1.992956	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913049.992958__1.992958	28117__R7JJM9__ALIPUT_00662
ERR1913049.993066__1.993066	147206__GCF_000156215.1_01777
ERR1913049.993119__1.993119	821__A0A395US34__C5Z04_18975
ERR1913049.993125__1.993125	1262927__R7EX56__BN677_00089
ERR1913049.993097__1.993097	821__I9R3W6__DXC16_12455
ERR1913049.993337__1.993337	487174__K0X835__DIT83_09510
ERR1913049.993400__1.993400	214856__R6Y1K2__ERS852447_02306
ERR1913049.993519__1.993519	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.993656__1.993656	292800__G9YRY4__HMPREF9460_01750
ERR1913049.993683__1.993683	1263000__R5EUM2__BN466_01747
ERR1913049.993686__1.993686	1897011__A0A1Q6RC19__BHW41_06415
ERR1913049.993829__1.993829	1262927__R7EX56__BN677_00089
ERR1913049.993878__1.993878	1628085__A0A396MQV4__C7386_1213
ERR1913049.994064__1.994064	1262927__R7EX56__BN677_00089
ERR1913049.994306__1.994306	901__B6WUH5__DESPIGER_1779
ERR1913049.994409__1.994409	1897011__A0A1Q6RF88__BHW41_03295
ERR1913049.994468__1.994468	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.994631__1.994631	901__B6WUN9__DESPIGER_1850
ERR1913049.994638__1.994638	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913049.994730__1.994730	166486__D4L1H3__sacC
ERR1913049.994868__1.994868	1262911__R6H2J2__BN557_01228
ERR1913049.994812__1.994812	328814__GCA_004558275.1_00296
ERR1913049.994940__1.994940	28117__B0MWX3__BHV66_03010
ERR1913049.995345__1.995345	1263000__R5EV67__BN466_01611
ERR1913049.995323__1.995323	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.995330__1.995330	28117__B0MYP3__BHV66_04995
ERR1913049.995408__1.995408	901__B6WXD6__DHV46_02215
ERR1913049.995479__1.995479	328814__GCA_004558275.1_00035
ERR1913049.995436__1.995436	1263000__R5EET9__BN466_01245
ERR1913049.995499__1.995499	1235835__R9LCU2__C814_02677
ERR1913049.995514__1.995514	853__A0A173YYY4__DWZ04_09420
ERR1913049.995546__1.995546	1262911__R6GZ01__BN557_00641
ERR1913049.995565__1.995565	360807__A0A1Q6T326__appA_1
ERR1913049.995668__1.995668	74426__nifJ
